date,side,code,name,strategy,price,raw_open,shares,gross_amount,commission,stamp_tax,slippage_cost,total_cost,cash_after,pnl,pnl_pct,reason
2025-06-20,BUY,sh603986,兆易创新,DividendLowvolRotation,122.6223,122.61,700,85835.58,21.46,0.0,8.58,30.04,14142.96,0.0,0.0,红利低波轮动：20日动量 +4.29%，量比 1.30，现价 > MA20×0.98（¥115.666）
2025-07-07,SELL,sh603986,兆易创新,DividendLowvolRotation,118.9681,118.98,700,83277.67,20.82,41.64,8.33,70.79,97358.17,-2641.83,-3.08,20日动量转负（-3.72%），趋势走坏
2025-07-09,BUY,sh603986,兆易创新,DividendLowvolRotation,120.9221,120.91,700,84645.46,21.16,0.0,8.46,29.63,12691.55,0.0,0.0,红利低波轮动：20日动量 +1.93%，量比 1.15，现价 > MA20×0.98（¥119.460）
2025-07-11,SELL,sh603986,兆易创新,DividendLowvolRotation,117.8882,117.9,700,82521.75,20.63,41.26,8.25,70.14,95151.4,-2206.77,-2.61,20日动量转负（-1.58%），趋势走坏
2025-07-31,BUY,sh603986,兆易创新,DividendLowvolRotation,121.0121,121.0,700,84708.47,21.18,0.0,8.47,29.65,10421.76,0.0,0.0,红利低波轮动：20日动量 +2.49%，量比 2.28，现价 > MA20×0.98（¥116.291）
2025-08-04,SELL,sh603986,兆易创新,DividendLowvolRotation,116.2884,116.3,700,81401.86,20.35,40.7,8.14,69.19,91762.56,-3388.84,-4.0,20日动量转负（-1.30%），趋势走坏
2025-08-13,BUY,sh603986,兆易创新,DividendLowvolRotation,120.502,120.49,700,84351.43,21.09,0.0,8.43,29.52,7390.04,0.0,0.0,红利低波轮动：20日动量 +4.76%，量比 1.92，现价 > MA20×0.98（¥116.119）
2025-08-22,SELL,sh603986,兆易创新,DividendLowvolRotation,135.1065,135.12,700,94574.54,23.64,47.29,9.46,80.39,101893.65,10131.09,12.01,达到 +12% 止盈（当前 +13.8%）
2025-08-22,BUY,sh603986,兆易创新,DividendLowvolRotation,135.1335,135.12,700,94593.46,23.65,0.0,9.46,33.11,7276.54,0.0,0.0,红利低波轮动：20日动量 +16.35%，量比 2.79，现价 > MA20×0.98（¥119.120）
2025-08-26,SELL,sh603986,兆易创新,DividendLowvolRotation,157.7842,157.8,700,110448.95,27.61,55.22,11.05,93.88,117642.66,15749.01,16.64,达到 +12% 止盈（当前 +16.7%）
2025-08-26,BUY,sh603986,兆易创新,DividendLowvolRotation,157.8158,157.8,700,110471.05,27.62,0.0,11.05,38.66,7144.0,0.0,0.0,红利低波轮动：20日动量 +31.22%，量比 1.58，现价 > MA20×0.98（¥122.378）
2025-09-12,SELL,sh603986,兆易创新,DividendLowvolRotation,179.972,179.99,700,125980.4,31.5,62.99,12.6,107.08,133029.91,15387.25,13.93,达到 +12% 止盈（当前 +12.4%）
2025-09-12,BUY,sh603986,兆易创新,DividendLowvolRotation,180.008,179.99,700,126005.6,31.5,0.0,12.6,44.1,6992.81,0.0,0.0,红利低波轮动：20日动量 +46.62%，量比 1.18，现价 > MA20×0.98（¥150.742）
2025-10-09,SELL,sh603986,兆易创新,DividendLowvolRotation,221.9778,222.0,700,155384.46,38.85,77.69,15.54,132.08,162260.73,29230.82,23.19,达到 +12% 止盈（当前 +18.5%）
2025-10-09,BUY,sh603986,兆易创新,DividendLowvolRotation,222.0222,222.0,600,133213.32,33.3,0.0,13.32,46.62,29014.11,0.0,0.0,红利低波轮动：20日动量 +21.19%，量比 1.37，现价 > MA20×0.98（¥179.548）
2025-10-15,SELL,sh603986,兆易创新,DividendLowvolRotation,195.5304,195.55,600,117318.27,29.33,58.66,11.73,99.72,146244.39,-16016.35,-12.02,触发 -10% 止损（当前 -11.7%）
2025-10-15,BUY,sh603986,兆易创新,DividendLowvolRotation,195.5696,195.55,700,136898.69,34.22,0.0,13.69,47.91,9311.48,0.0,0.0,红利低波轮动：20日动量 +19.64%，量比 1.05，现价 > MA20×0.98（¥189.147）
2025-10-27,SELL,sh603986,兆易创新,DividendLowvolRotation,229.977,230.0,700,160983.9,40.25,80.49,16.1,136.84,170174.64,23930.25,17.48,达到 +12% 止盈（当前 +13.0%）
2025-10-27,BUY,sh603986,兆易创新,DividendLowvolRotation,230.023,230.0,700,161016.1,40.25,0.0,16.1,56.35,9118.28,0.0,0.0,红利低波轮动：20日动量 +15.82%，量比 1.29，现价 > MA20×0.98（¥200.614）
2025-11-17,SELL,sh603986,兆易创新,DividendLowvolRotation,207.7892,207.81,700,145452.45,36.36,72.73,14.55,123.64,154461.65,-15712.99,-9.76,触发 -10% 止损（当前 -10.6%）
2025-12-15,BUY,sh603986,兆易创新,DividendLowvolRotation,205.0405,205.02,700,143528.35,35.88,0.0,14.35,50.23,10897.41,0.0,0.0,红利低波轮动：20日动量 +2.00%，量比 1.00，现价 > MA20×0.98（¥199.127）
2025-12-16,SELL,sh603986,兆易创新,DividendLowvolRotation,202.9797,203.0,700,142085.79,35.52,71.04,14.21,120.77,152876.64,-1585.01,-1.1,20日动量转负（-1.61%），趋势走坏
2025-12-19,BUY,sh603986,兆易创新,DividendLowvolRotation,220.022,220.0,600,132013.2,33.0,0.0,13.2,46.2,20830.44,0.0,0.0,红利低波轮动：20日动量 +7.71%，量比 2.15，现价 > MA20×0.98（¥199.471）
2026-01-07,SELL,sh603986,兆易创新,DividendLowvolRotation,269.973,270.0,600,161983.8,40.5,80.99,16.2,137.69,182692.75,29816.11,22.58,达到 +12% 止盈（当前 +14.0%）
2026-01-07,BUY,sh603986,兆易创新,DividendLowvolRotation,270.027,270.0,600,162016.2,40.5,0.0,16.2,56.7,20636.05,0.0,0.0,红利低波轮动：20日动量 +21.26%，量比 1.48，现价 > MA20×0.98（¥212.464）
2026-01-22,SELL,sh603986,兆易创新,DividendLowvolRotation,319.968,320.0,600,191980.8,48.0,95.99,19.2,163.19,212472.86,29780.11,18.38,达到 +12% 止盈（当前 +13.9%）
2026-01-23,BUY,sh603986,兆易创新,DividendLowvolRotation,296.0296,296.0,600,177617.76,44.4,0.0,17.76,62.16,34810.7,0.0,0.0,红利低波轮动：20日动量 +38.68%，量比 1.08，现价 > MA20×0.98（¥249.731）
2026-03-02,SELL,sh603986,兆易创新,DividendLowvolRotation,290.8409,290.87,600,174504.55,43.63,87.25,17.45,148.33,209184.36,-3288.5,-1.85,20日动量转负（-0.49%），趋势走坏
2026-03-17,BUY,sh603986,兆易创新,DividendLowvolRotation,306.5306,306.5,600,183918.39,45.98,0.0,18.39,64.37,25219.99,0.0,0.0,红利低波轮动：20日动量 +10.86%，量比 2.04，现价 > MA20×0.98（¥286.082）
2026-03-23,SELL,sh603986,兆易创新,DividendLowvolRotation,276.9723,277.0,600,166183.38,41.55,83.09,16.62,141.26,191278.74,-17905.63,-9.73,20日动量转负（-4.30%），趋势走坏
2026-04-22,BUY,sh603986,兆易创新,DividendLowvolRotation,303.5303,303.5,500,151765.17,37.94,0.0,15.17,53.12,39475.62,0.0,0.0,红利低波轮动：20日动量 +12.04%，量比 1.06，现价 > MA20×0.98（¥261.055）
2026-05-07,SELL,sh603986,兆易创新,DividendLowvolRotation,346.9653,347.0,500,173482.65,43.37,86.74,17.35,147.46,212828.16,21549.42,14.2,达到 +12% 止盈（当前 +13.4%）
2026-05-07,BUY,sh603986,兆易创新,DividendLowvolRotation,347.0347,347.0,500,173517.35,43.38,0.0,17.35,60.73,39267.43,0.0,0.0,红利低波轮动：20日动量 +39.39%，量比 1.04，现价 > MA20×0.98（¥281.873）
2026-05-19,SELL,sh603986,兆易创新,DividendLowvolRotation,389.961,390.0,500,194980.5,48.75,97.49,19.5,165.74,234101.69,21273.54,12.26,达到 +12% 止盈（当前 +15.2%）
2026-05-19,BUY,sh603986,兆易创新,DividendLowvolRotation,390.039,390.0,500,195019.5,48.75,0.0,19.5,68.25,39033.44,0.0,0.0,红利低波轮动：20日动量 +45.99%，量比 1.38，现价 > MA20×0.98（¥321.564）
2026-05-21,SELL,sh603986,兆易创新,DividendLowvolRotation,444.9755,445.02,500,222487.75,55.62,111.24,22.25,189.12,261354.32,27252.63,13.97,达到 +12% 止盈（当前 +14.1%）
2026-05-21,BUY,sh603986,兆易创新,DividendLowvolRotation,445.0645,445.02,500,222532.25,55.63,0.0,22.25,77.88,38766.44,0.0,0.0,红利低波轮动：20日动量 +54.01%，量比 1.11，现价 > MA20×0.98（¥334.985）
2026-05-26,SELL,sh603986,兆易创新,DividendLowvolRotation,509.949,510.0,500,254974.5,63.74,127.49,25.5,216.73,293549.71,32195.39,14.46,达到 +12% 止盈（当前 +15.8%）
2026-05-27,BUY,sh603986,兆易创新,DividendLowvolRotation,541.0541,541.0,500,270527.05,67.63,0.0,27.05,94.68,22955.03,0.0,0.0,红利低波轮动：20日动量 +72.64%，量比 1.06，现价 > MA20×0.98（¥370.602）
2026-05-29,SELL,sh603986,兆易创新,DividendLowvolRotation,492.6107,492.66,500,246305.37,61.58,123.15,24.63,209.36,269075.66,-24474.04,-9.04,触发 -10% 止损（当前 -10.8%）
2026-06-04,BUY,sh603986,兆易创新,DividendLowvolRotation,487.0987,487.05,500,243549.35,60.89,0.0,24.35,85.24,25465.42,0.0,0.0,红利低波轮动：20日动量 +42.97%，量比 1.02，现价 > MA20×0.98（¥420.793）
2026-06-18,SELL,sh603986,兆易创新,DividendLowvolRotation,593.9406,594.0,500,296970.3,74.24,148.49,29.7,252.43,322213.0,53137.33,21.81,达到 +12% 止盈（当前 +20.3%）
2026-06-18,BUY,sh603986,兆易创新,DividendLowvolRotation,594.0594,594.0,500,297029.7,74.26,0.0,29.7,103.96,25109.04,0.0,0.0,红利低波轮动：20日动量 +31.69%，量比 1.47，现价 > MA20×0.98（¥485.884）
2026-06-18,SELL,sh603986,兆易创新,DividendLowvolRotation,628.9371,629.0,500,314468.55,78.62,157.23,31.45,267.3,339341.74,17128.74,5.77,回测结束强平
