date,side,code,name,strategy,price,raw_open,shares,gross_amount,commission,stamp_tax,slippage_cost,total_cost,cash_after,pnl,pnl_pct,reason
2025-06-26,BUY,sh600460,士兰微,DonchianTurtle,24.8625,24.86,3800,94477.45,23.62,0.0,9.45,33.07,5498.93,0.0,0.0,海龟突破：现价 ¥24.840 突破 20 日高点 ¥24.540，ATR(20)=0.416 → 2×ATR 止损 ¥24.130
2025-08-27,SELL,sh600460,士兰微,DonchianTurtle,32.1568,32.16,3800,122195.78,30.55,61.1,12.22,103.87,127603.07,27603.07,29.21,达到 +25% 止盈（当前 +29.8%）
2025-08-27,BUY,sh600460,士兰微,DonchianTurtle,32.1632,32.16,3700,119003.9,29.75,0.0,11.9,41.65,8569.42,0.0,0.0,海龟突破：现价 ¥32.290 突破 20 日高点 ¥32.000，ATR(20)=1.042 → 2×ATR 止损 ¥30.370
2025-09-05,SELL,sh600460,士兰微,DonchianTurtle,28.5471,28.55,3700,105624.44,26.41,52.81,10.56,89.78,114114.63,-13488.43,-11.33,触发 -8% 止损（当前 -11.5%）
2025-10-10,BUY,sh600460,士兰微,DonchianTurtle,32.1032,32.1,3300,105940.59,26.49,0.0,10.59,37.08,8147.56,0.0,0.0,海龟突破：现价 ¥32.540 突破 20 日高点 ¥32.150，ATR(20)=1.127 → 2×ATR 止损 ¥30.450
2025-11-12,SELL,sh600460,士兰微,DonchianTurtle,29.2871,29.29,3300,96647.33,24.16,48.32,9.67,82.15,104722.4,-9392.23,-8.86,触发 -8% 止损（当前 -8.4%）
2026-01-07,BUY,sh600460,士兰微,DonchianTurtle,29.3929,29.39,3300,96996.7,24.25,0.0,9.7,33.95,7701.46,0.0,0.0,海龟突破：现价 ¥29.290 突破 20 日高点 ¥28.960，ATR(20)=0.538 → 2×ATR 止损 ¥28.370
2026-03-04,SELL,sh600460,士兰微,DonchianTurtle,28.2972,28.3,3300,93380.66,23.35,46.69,9.34,79.37,101012.08,-3710.32,-3.82,海龟离场：跌破 10 日低点 ¥30.060
2026-04-23,BUY,sh600460,士兰微,DonchianTurtle,27.6128,27.61,3400,93883.39,23.47,0.0,9.39,32.86,7105.22,0.0,0.0,海龟突破：现价 ¥27.610 突破 20 日高点 ¥27.470，ATR(20)=0.664 → 2×ATR 止损 ¥26.420
2026-05-28,SELL,sh600460,士兰微,DonchianTurtle,35.6764,35.68,3400,121299.87,30.32,60.65,12.13,103.11,128314.12,27302.04,29.07,达到 +25% 止盈（当前 +28.8%）
2026-05-28,BUY,sh600460,士兰微,DonchianTurtle,35.6836,35.68,3400,121324.13,30.33,0.0,12.13,42.46,6959.66,0.0,0.0,海龟突破：现价 ¥35.580 突破 20 日高点 ¥34.500，ATR(20)=1.543 → 2×ATR 止损 ¥32.670
2026-06-02,SELL,sh600460,士兰微,DonchianTurtle,32.8467,32.85,3400,111678.83,27.92,55.84,11.17,94.93,118554.73,-9759.39,-8.04,触发 -8% 止损（当前 -8.1%）
2026-06-18,BUY,sh600460,士兰微,DonchianTurtle,40.504,40.5,2700,109360.93,27.34,0.0,10.93,38.28,9166.45,0.0,0.0,海龟突破：现价 ¥40.830 突破 20 日高点 ¥39.140，ATR(20)=2.502 → 2×ATR 止损 ¥36.030
2026-06-18,SELL,sh600460,士兰微,DonchianTurtle,41.8258,41.83,2700,112929.71,28.23,56.46,11.29,95.99,122011.46,3456.73,3.16,回测结束强平
