date,equity,cash,position_value,shares
2025-06-18,100000.0,100000.0,0.0,0
2025-06-19,100000.0,100000.0,0.0,0
2025-06-20,100000.0,100000.0,0.0,0
2025-06-23,101184.91,5424.91,95760.0,4200
2025-06-24,103368.91,5424.91,97944.0,4200
2025-06-25,105006.91,5424.91,99582.0,4200
2025-06-26,104418.91,5424.91,98994.0,4200
2025-06-27,104796.91,5424.91,99372.0,4200
2025-06-30,106182.91,5424.91,100758.0,4200
2025-07-01,105594.91,5424.91,100170.0,4200
2025-07-02,104124.91,5424.91,98700.0,4200
2025-07-03,105762.91,5424.91,100338.0,4200
2025-07-04,104754.91,5424.91,99330.0,4200
2025-07-07,103620.91,5424.91,98196.0,4200
2025-07-08,106896.91,5424.91,101472.0,4200
2025-07-09,106140.91,5424.91,100716.0,4200
2025-07-10,106350.91,5424.91,100926.0,4200
2025-07-11,107232.91,5424.91,101808.0,4200
2025-07-14,106854.91,5424.91,101430.0,4200
2025-07-15,109794.91,5424.91,104370.0,4200
2025-07-16,110167.81,110167.81,0.0,0
2025-07-17,110167.81,110167.81,0.0,0
2025-07-18,110167.81,110167.81,0.0,0
2025-07-21,110167.81,110167.81,0.0,0
2025-07-22,110167.81,110167.81,0.0,0
2025-07-23,110167.81,110167.81,0.0,0
2025-07-24,110167.81,110167.81,0.0,0
2025-07-25,110167.81,110167.81,0.0,0
2025-07-28,110167.81,110167.81,0.0,0
2025-07-29,110167.81,110167.81,0.0,0
2025-07-30,110167.81,110167.81,0.0,0
2025-07-31,110167.81,110167.81,0.0,0
2025-08-01,110167.81,110167.81,0.0,0
2025-08-04,110167.81,110167.81,0.0,0
2025-08-05,110167.81,110167.81,0.0,0
2025-08-06,110167.81,110167.81,0.0,0
2025-08-07,110167.81,110167.81,0.0,0
2025-08-08,110167.81,110167.81,0.0,0
2025-08-11,110167.81,110167.81,0.0,0
2025-08-12,110167.81,110167.81,0.0,0
2025-08-13,110167.81,110167.81,0.0,0
2025-08-14,110167.81,110167.81,0.0,0
2025-08-15,110167.81,110167.81,0.0,0
2025-08-18,110167.81,110167.81,0.0,0
2025-08-19,110167.81,110167.81,0.0,0
2025-08-20,110167.81,110167.81,0.0,0
2025-08-21,110167.81,110167.81,0.0,0
2025-08-22,110167.81,110167.81,0.0,0
2025-08-25,110167.81,110167.81,0.0,0
2025-08-26,110167.81,110167.81,0.0,0
2025-08-27,110167.81,110167.81,0.0,0
2025-08-28,110167.81,110167.81,0.0,0
2025-08-29,110167.81,110167.81,0.0,0
2025-09-01,110167.81,110167.81,0.0,0
2025-09-02,110167.81,110167.81,0.0,0
2025-09-03,110167.81,110167.81,0.0,0
2025-09-04,110167.81,110167.81,0.0,0
2025-09-05,110167.81,110167.81,0.0,0
2025-09-08,110167.81,110167.81,0.0,0
2025-09-09,110167.81,110167.81,0.0,0
2025-09-10,110167.81,110167.81,0.0,0
2025-09-11,110167.81,110167.81,0.0,0
2025-09-12,110167.81,110167.81,0.0,0
2025-09-15,110167.81,110167.81,0.0,0
2025-09-16,110167.81,110167.81,0.0,0
2025-09-17,110167.81,110167.81,0.0,0
2025-09-18,110167.81,110167.81,0.0,0
2025-09-19,110167.81,110167.81,0.0,0
2025-09-22,110167.81,110167.81,0.0,0
2025-09-23,110167.81,110167.81,0.0,0
2025-09-24,110167.81,110167.81,0.0,0
2025-09-25,110167.81,110167.81,0.0,0
2025-09-26,110167.81,110167.81,0.0,0
