date,side,code,name,strategy,price,raw_open,shares,gross_amount,commission,stamp_tax,slippage_cost,total_cost,cash_after,pnl,pnl_pct,reason
2026-02-06,BUY,sh600460,士兰微,GridMartingale,30.303,30.3,200,6060.61,5.0,0.0,0.61,5.61,73535.87,0.0,0.0,网格买入：现价 ¥31.120 位于 20 日区间 ¥28.620-¥34.980 的 39% 位置
2026-02-09,BUY,sh600460,士兰微,GridMartingale,30.6231,30.62,200,6124.61,5.0,0.0,0.61,5.61,67406.26,0.0,0.0,网格买入：现价 ¥30.180 位于 20 日区间 ¥28.620-¥34.980 的 25% 位置
2026-02-11,BUY,sh600460,士兰微,GridMartingale,30.8631,30.86,200,6172.62,5.0,0.0,0.62,5.62,61228.64,0.0,0.0,网格买入：现价 ¥31.020 位于 20 日区间 ¥28.620-¥34.980 的 38% 位置
2026-02-12,BUY,sh600460,士兰微,GridMartingale,30.8931,30.89,100,3089.31,5.0,0.0,0.31,5.31,58134.33,0.0,0.0,网格买入：现价 ¥30.560 位于 20 日区间 ¥28.620-¥34.980 的 31% 位置
2026-02-24,BUY,sh600460,士兰微,GridMartingale,32.1132,32.11,100,3211.32,5.0,0.0,0.32,5.32,54918.01,0.0,0.0,网格买入：现价 ¥31.760 位于 20 日区间 ¥29.200-¥34.980 的 44% 位置
2026-03-06,BUY,sh600460,士兰微,GridMartingale,28.7929,28.79,100,2879.29,5.0,0.0,0.29,5.29,52033.73,0.0,0.0,网格买入：现价 ¥28.930 位于 20 日区间 ¥28.160-¥34.980 的 11% 位置
2026-03-30,BUY,sh600460,士兰微,GridMartingale,25.6026,25.6,100,2560.26,5.0,0.0,0.26,5.26,49468.47,0.0,0.0,网格买入：现价 ¥26.140 位于 20 日区间 ¥25.520-¥32.220 的 9% 位置
2026-05-12,SELL,sh600460,士兰微,GridMartingale,30.467,30.47,900,27420.26,6.86,13.71,2.74,23.31,76868.16,75.96,0.28,网格上沿止盈：现价位于区间 108% 位置，浮盈 +0.8%
2026-05-13,SELL,sh600460,士兰微,GridMartingale,29.697,29.7,500,14848.51,5.0,7.42,1.49,13.91,91704.25,-447.94,-2.93,网格上沿止盈：现价位于区间 89% 位置，浮盈 +0.3%
2026-05-14,SELL,sh600460,士兰微,GridMartingale,31.8768,31.88,200,6375.36,5.0,3.19,0.64,8.83,98071.43,184.06,2.98,网格上沿止盈：现价位于区间 118% 位置，浮盈 +6.1%
2026-05-15,SELL,sh600460,士兰微,GridMartingale,31.4469,31.45,100,3144.69,5.0,1.57,0.31,6.89,101209.54,-78.21,-2.43,网格上沿止盈：现价位于区间 93% 位置，浮盈 +8.6%
2026-05-18,SELL,sh600460,士兰微,GridMartingale,30.5969,30.6,100,3059.69,5.0,1.53,0.31,6.84,104262.7,168.88,5.86,网格上沿止盈：现价位于区间 75% 位置，浮盈 +13.6%
2026-06-03,BUY,sh600460,士兰微,GridMartingale,33.3533,33.35,300,10006.0,5.0,0.0,1.0,6.0,94251.7,0.0,0.0,网格买入：现价 ¥33.030 位于 20 日区间 ¥28.420-¥39.140 的 43% 位置
2026-06-09,BUY,sh600460,士兰微,GridMartingale,32.7533,32.75,200,6550.66,5.0,0.0,0.66,5.66,87696.05,0.0,0.0,网格买入：现价 ¥32.130 位于 20 日区间 ¥29.450-¥39.140 的 28% 位置
2026-06-11,BUY,sh600460,士兰微,GridMartingale,32.9933,32.99,200,6598.66,5.0,0.0,0.66,5.66,81092.39,0.0,0.0,网格买入：现价 ¥33.530 位于 20 日区间 ¥29.450-¥39.140 的 42% 位置
2026-06-12,BUY,sh600460,士兰微,GridMartingale,34.2034,34.2,200,6840.68,5.0,0.0,0.68,5.68,74246.71,0.0,0.0,网格买入：现价 ¥33.180 位于 20 日区间 ¥30.090-¥39.140 的 34% 位置
2026-06-15,BUY,sh600460,士兰微,GridMartingale,32.9133,32.91,200,6582.66,5.0,0.0,0.66,5.66,67659.05,0.0,0.0,网格买入：现价 ¥32.150 位于 20 日区间 ¥30.090-¥39.140 的 23% 位置
2026-06-17,SELL,sh600460,士兰微,GridMartingale,37.8362,37.84,600,22701.73,5.68,11.35,2.27,19.3,90343.75,3552.79,18.57,网格上沿止盈：现价位于区间 90% 位置，浮盈 +17.3%
2026-06-18,SELL,sh600460,士兰微,GridMartingale,40.496,40.5,300,12148.78,5.0,6.07,1.21,12.29,102481.46,2111.21,21.06,网格上沿止盈：现价位于区间 121% 位置，浮盈 +22.3%
2026-06-18,SELL,sh600460,士兰微,GridMartingale,41.8258,41.83,300,12547.75,5.0,6.27,1.25,12.53,115017.93,2525.97,25.23,回测结束强平
