date,equity,cash,position_value,shares
2025-12-19,252925.89,229605.89,23320.0,400
2025-12-22,253825.35,229577.35,24248.0,400
2025-12-23,262697.16,17543.16,245154.0,3900
2025-12-24,271589.16,17543.16,254046.0,3900
2025-12-25,277602.05,17394.05,260208.0,3900
2025-12-26,266218.44,17242.44,248976.0,3900
2025-12-29,271678.44,17242.44,254436.0,3900
2025-12-30,267739.44,17242.44,250497.0,3900
2025-12-31,259237.44,17242.44,241995.0,3900
2026-01-05,265555.44,17242.44,248313.0,3900
2026-01-06,267037.44,17242.44,249795.0,3900
2026-01-07,263527.44,17242.44,246285.0,3900
2026-01-08,263941.58,263941.58,0.0,0
2026-01-09,264325.11,239733.11,24592.0,400
2026-01-12,264075.6,239703.6,24372.0,400
2026-01-13,263446.43,239674.43,23772.0,400
2026-01-14,263645.58,239645.58,24000.0,400
2026-01-15,264549.28,215917.28,48632.0,800
2026-01-16,266850.44,197550.44,69300.0,1100
2026-01-19,260968.39,17368.39,243600.0,4000
2026-01-20,256048.39,17368.39,238680.0,4000
2026-01-21,263608.39,17368.39,246240.0,4000
2026-01-22,268368.39,17368.39,251000.0,4000
2026-01-23,264392.93,240348.93,24044.0,400
2026-01-26,264024.09,240320.09,23704.0,400
2026-01-27,264679.53,240291.53,24388.0,400
2026-01-28,264537.62,240261.62,24276.0,400
2026-01-29,263272.5,240232.5,23040.0,400
2026-01-30,263013.12,263013.12,0.0,0
2026-02-02,262557.17,240285.17,22272.0,400
2026-02-03,262558.15,240258.15,22300.0,400
2026-02-04,261595.9,240231.9,21364.0,400
2026-02-05,268603.13,15367.13,253236.0,4700
2026-02-06,264808.0,243048.0,21760.0,400
2026-02-09,262430.34,18142.34,244288.0,4400
2026-02-10,263274.12,240846.12,22428.0,400
2026-02-11,262899.44,240819.44,22080.0,400
2026-02-12,262924.87,240792.87,22132.0,400
2026-02-13,262666.73,240766.73,21900.0,400
2026-02-24,262892.14,240740.14,22152.0,400
2026-02-25,269911.21,17395.21,252516.0,4400
2026-02-26,269740.55,269740.55,0.0,0
2026-02-27,269740.55,269740.55,0.0,0
2026-03-02,270344.99,248132.99,22212.0,400
2026-03-03,270058.19,248106.19,21952.0,400
2026-03-04,269584.28,248080.28,21504.0,400
2026-03-05,270093.98,248053.98,22040.0,400
2026-03-06,269759.68,248027.68,21732.0,400
2026-03-09,269119.51,242724.51,26395.0,500
2026-03-10,269872.33,242692.33,27180.0,500
2026-03-11,269687.43,248131.43,21556.0,400
2026-03-12,268983.67,242713.67,26270.0,500
2026-03-13,268927.46,242682.46,26245.0,500
2026-03-16,269001.15,242651.15,26350.0,500
2026-03-17,268069.36,242619.36,25450.0,500
2026-03-18,271883.58,16789.58,255094.0,4900
2026-03-19,263743.71,16489.71,247254.0,4900
2026-03-20,262659.96,16189.96,246470.0,4900
2026-03-23,255157.53,231357.53,23800.0,500
2026-03-24,256861.59,17545.59,239316.0,4900
2026-03-25,259802.25,234647.25,25155.0,500
2026-03-26,259487.26,234617.26,24870.0,500
2026-03-27,259353.08,234588.08,24765.0,500
2026-03-30,259194.0,234559.0,24635.0,500
2026-03-31,260259.6,234529.6,25730.0,500
2026-04-01,261127.66,239799.66,21328.0,400
2026-04-02,260845.76,260845.76,0.0,0
2026-04-03,260845.76,260845.76,0.0,0
2026-04-07,260845.76,260845.76,0.0,0
2026-04-08,260845.76,260845.76,0.0,0
2026-04-09,260849.13,13259.13,247590.0,4500
2026-04-10,265471.16,135475.16,129996.0,2300
2026-04-13,262840.08,17760.08,245080.0,4400
2026-04-14,277008.08,17760.08,259248.0,4400
2026-04-15,272011.38,17603.38,254408.0,4400
2026-04-16,275576.95,145072.95,130504.0,2200
2026-04-17,279206.95,145072.95,134134.0,2200
2026-04-20,280755.09,213094.09,67661.0,1100
2026-04-21,281948.22,17885.22,264063.0,4300
2026-04-22,293433.0,146275.0,147158.0,2200
2026-04-23,297352.05,18880.05,278472.0,4100
2026-04-24,285261.28,18720.28,266541.0,4100
2026-04-27,294445.28,18720.28,275725.0,4100
2026-04-28,298178.89,18558.89,279620.0,4100
2026-04-29,290062.25,18396.25,271666.0,4100
2026-04-30,276204.25,18396.25,257808.0,4100
2026-05-06,277024.25,18396.25,258628.0,4100
2026-05-07,281534.25,18396.25,263138.0,4100
2026-05-08,277844.25,18396.25,259448.0,4100
2026-05-11,288381.25,18396.25,269985.0,4100
2026-05-12,282436.25,18396.25,264040.0,4100
2026-05-13,308840.25,18396.25,290444.0,4100
2026-05-14,299478.66,18218.66,281260.0,4100
2026-05-15,295460.66,18218.66,277242.0,4100
2026-05-18,301036.66,18218.66,282818.0,4100
2026-05-19,299314.66,18218.66,281096.0,4100
2026-05-20,297633.66,18218.66,279415.0,4100
2026-05-21,286768.66,18218.66,268550.0,4100
2026-05-22,293574.66,18218.66,275356.0,4100
2026-05-25,306448.66,18218.66,288230.0,4100
2026-05-26,305136.66,18218.66,286918.0,4100
2026-05-27,305546.66,18218.66,287328.0,4100
2026-05-28,325718.66,18218.66,307500.0,4100
2026-05-29,318969.67,18029.67,300940.0,4100
2026-06-01,320404.67,18029.67,302375.0,4100
2026-06-02,346070.67,18029.67,328041.0,4100
2026-06-03,350142.79,17837.79,332305.0,4100
2026-06-04,339700.8,17645.8,322055.0,4100
2026-06-05,321291.8,17645.8,303646.0,4100
2026-06-08,306613.8,17645.8,288968.0,4100
2026-06-09,313643.86,283747.86,29896.0,400
2026-06-10,312199.86,283747.86,28452.0,400
2026-06-11,311426.08,255810.08,55616.0,800
2026-06-12,311363.53,234220.53,77143.0,1100
2026-06-15,315532.02,212772.02,102760.0,1400
2026-06-16,314725.56,198085.56,116640.0,1600
2026-06-17,316596.81,18772.81,297824.0,4100
2026-06-18,338628.73,338628.73,0.0,0
