date,equity,cash,position_value,shares
2025-06-18,100000.0,100000.0,0.0,0
2025-06-19,100000.0,100000.0,0.0,0
2025-06-20,100000.0,100000.0,0.0,0
2025-06-23,100000.0,100000.0,0.0,0
2025-06-24,100000.0,100000.0,0.0,0
2025-06-25,100000.0,100000.0,0.0,0
2025-06-26,100000.0,100000.0,0.0,0
2025-06-27,100000.0,100000.0,0.0,0
2025-06-30,100000.0,100000.0,0.0,0
2025-07-01,100000.0,100000.0,0.0,0
2025-07-02,100000.0,100000.0,0.0,0
2025-07-03,100000.0,100000.0,0.0,0
2025-07-04,100000.0,100000.0,0.0,0
2025-07-07,100000.0,100000.0,0.0,0
2025-07-08,100000.0,100000.0,0.0,0
2025-07-09,99031.36,6727.36,92304.0,1800
2025-07-10,99301.36,6727.36,92574.0,1800
2025-07-11,100741.36,6727.36,94014.0,1800
2025-07-14,100507.36,6727.36,93780.0,1800
2025-07-15,107149.36,6727.36,100422.0,1800
2025-07-16,104863.36,6727.36,98136.0,1800
2025-07-17,106303.36,6727.36,99576.0,1800
2025-07-18,106231.36,6727.36,99504.0,1800
2025-07-21,105259.36,6727.36,98532.0,1800
2025-07-22,104107.36,6727.36,97380.0,1800
2025-07-23,103657.36,6727.36,96930.0,1800
2025-07-24,104593.36,6727.36,97866.0,1800
2025-07-25,105529.36,6727.36,98802.0,1800
2025-07-28,105007.36,6727.36,98280.0,1800
2025-07-29,105997.36,6727.36,99270.0,1800
2025-07-30,105691.36,6727.36,98964.0,1800
2025-07-31,107113.36,6727.36,100386.0,1800
2025-08-01,104107.36,6727.36,97380.0,1800
2025-08-04,104053.36,6727.36,97326.0,1800
2025-08-05,106069.36,6727.36,99342.0,1800
2025-08-06,106249.36,6727.36,99522.0,1800
2025-08-07,105187.36,6727.36,98460.0,1800
2025-08-08,103369.36,6727.36,96642.0,1800
2025-08-11,104449.36,6727.36,97722.0,1800
2025-08-12,107977.36,6727.36,101250.0,1800
2025-08-13,111829.36,6727.36,105102.0,1800
2025-08-14,112081.36,6727.36,105354.0,1800
2025-08-15,112351.36,6727.36,105624.0,1800
2025-08-18,116653.36,6727.36,109926.0,1800
2025-08-19,114506.15,6596.15,107910.0,1800
2025-08-20,125306.15,6596.15,118710.0,1800
2025-08-21,124424.15,6596.15,117828.0,1800
2025-08-22,129356.15,6596.15,122760.0,1800
2025-08-25,131066.15,6596.15,124470.0,1800
2025-08-26,129932.15,6596.15,123336.0,1800
2025-08-27,125900.15,6596.15,119304.0,1800
2025-08-28,128816.15,6596.15,122220.0,1800
2025-08-29,127466.15,6596.15,120870.0,1800
2025-09-01,130670.15,6596.15,124074.0,1800
2025-09-02,121454.15,6596.15,114858.0,1800
2025-09-03,119348.15,6596.15,112752.0,1800
2025-09-04,112760.15,6596.15,106164.0,1800
2025-09-05,114956.15,6596.15,108360.0,1800
2025-09-08,114218.15,6596.15,107622.0,1800
2025-09-09,111050.15,6596.15,104454.0,1800
2025-09-10,114128.15,6596.15,107532.0,1800
2025-09-11,121778.15,6596.15,115182.0,1800
2025-09-12,121940.15,6596.15,115344.0,1800
2025-09-15,121382.15,6596.15,114786.0,1800
2025-09-16,124622.15,6596.15,118026.0,1800
2025-09-17,123758.15,6596.15,117162.0,1800
2025-09-18,124604.15,6596.15,118008.0,1800
2025-09-19,122444.15,6596.15,115848.0,1800
2025-09-22,126296.15,6596.15,119700.0,1800
