date,side,code,name,strategy,price,raw_open,shares,gross_amount,commission,stamp_tax,slippage_cost,total_cost,cash_after,pnl,pnl_pct,reason
2025-07-09,BUY,sz000977,浪潮信息,MultiFactor,51.8052,51.8,1800,93249.32,23.31,0.0,9.32,32.64,6727.36,0.0,0.0,多因子综合 +0.55（8 因子）| Top3: vol price sync +0.13 / vol ratio +0.11 / M2 momentum 60d +0.10
2025-08-19,SELL,sz000977,浪潮信息,MultiFactor,60.7439,60.75,1800,109339.07,27.33,54.67,10.93,92.94,115984.42,15984.42,17.14,达到 +15% 止盈（当前 +17.9%）
2025-08-19,BUY,sz000977,浪潮信息,MultiFactor,60.7561,60.75,1800,109360.93,27.34,0.0,10.93,38.28,6596.15,0.0,0.0,多因子综合 +0.84（8 因子）| Top3: M1 momentum 20d +0.20 / M2 momentum 60d +0.15 / vol price sync +0.12
2025-09-26,SELL,sz000977,浪潮信息,MultiFactor,76.4424,76.45,1800,137596.24,34.4,68.8,13.76,116.96,144089.19,28104.77,25.69,达到 +15% 止盈（当前 +25.1%）
2025-09-26,BUY,sz000977,浪潮信息,MultiFactor,76.4576,76.45,1700,129978.0,32.49,0.0,13.0,45.49,14078.7,0.0,0.0,多因子综合 +0.86（8 因子）| Top3: M1 momentum 20d +0.20 / M2 momentum 60d +0.15 / T3 breakout 60d +0.13
2025-10-13,SELL,sz000977,浪潮信息,MultiFactor,65.9934,66.0,1700,112188.78,28.05,56.09,11.22,95.36,126183.34,-17905.85,-13.77,触发 -8% 止损（当前 -8.9%）
2026-01-07,BUY,sz000977,浪潮信息,MultiFactor,68.1568,68.15,1700,115866.59,28.97,0.0,11.59,40.55,10287.79,0.0,0.0,多因子综合 +0.52（8 因子）| Top3: M1 momentum 20d +0.20 / T2 ma alignment +0.10 / T1 ma20 bias +0.10
2026-02-03,SELL,sz000977,浪潮信息,MultiFactor,61.4939,61.5,1700,104539.54,26.13,52.27,10.46,88.86,114748.93,-11434.41,-9.87,触发 -8% 止损（当前 -10.7%）
2026-04-13,BUY,sz000977,浪潮信息,MultiFactor,66.0066,66.0,1600,105610.56,26.4,0.0,10.56,36.96,9111.96,0.0,0.0,多因子综合 +0.62（8 因子）| Top3: M1 momentum 20d +0.13 / vol price sync +0.13 / T1 ma20 bias +0.12
2026-05-11,SELL,sz000977,浪潮信息,MultiFactor,77.0923,77.1,1600,123347.66,30.84,61.67,12.34,104.85,132367.12,17618.19,16.68,达到 +15% 止盈（当前 +15.8%）
2026-05-11,BUY,sz000977,浪潮信息,MultiFactor,77.1077,77.1,1600,123372.34,30.84,0.0,12.34,43.18,8963.94,0.0,0.0,多因子综合 +0.68（8 因子）| Top3: M1 momentum 20d +0.20 / M2 momentum 60d +0.15 / vol price sync +0.13
2026-05-18,SELL,sz000977,浪潮信息,MultiFactor,69.893,69.9,1600,111828.82,27.96,55.91,11.18,95.06,120708.88,-11658.23,-9.45,触发 -8% 止损（当前 -9.0%）
