date,side,code,name,strategy,price,raw_open,shares,gross_amount,commission,stamp_tax,slippage_cost,total_cost,cash_after,pnl,pnl_pct,reason
2026-06-16,BUY,sh600460,士兰微,DragonTigerPattern,37.0037,37.0,2500,92509.25,23.13,0.0,9.25,32.38,7467.62,0.0,0.0,游资形态：首板（涨幅 +10.02%），突破 5 日高点 ¥34.860，连板 1 天
2026-06-18,SELL,sh600460,士兰微,DragonTigerPattern,41.8258,41.83,2500,104564.54,26.14,52.28,10.46,88.88,111953.74,11953.74,12.92,回测结束强平
