date,side,code,name,strategy,price,raw_open,shares,gross_amount,commission,stamp_tax,slippage_cost,total_cost,cash_after,pnl,pnl_pct,reason
2025-07-14,BUY,sh600460,士兰微,MultiFactor,25.0425,25.04,3700,92657.26,23.16,0.0,9.26,32.43,7319.57,0.0,0.0,多因子综合 +0.52（8 因子）| Top3: M1 momentum 20d +0.11 / T2 ma alignment +0.10 / T3 breakout 60d +0.10
2025-08-25,SELL,sh600460,士兰微,MultiFactor,30.347,30.35,3700,112283.77,28.07,56.14,11.23,95.44,119519.13,19519.13,21.06,达到 +15% 止盈（当前 +17.3%）
2025-08-25,BUY,sh600460,士兰微,MultiFactor,30.353,30.35,3700,112306.23,28.08,0.0,11.23,39.31,7184.82,0.0,0.0,多因子综合 +0.89（8 因子）| Top3: M1 momentum 20d +0.20 / M2 momentum 60d +0.15 / vol price sync +0.13
2025-11-21,SELL,sh600460,士兰微,MultiFactor,27.4273,27.43,3700,101480.85,25.37,50.74,10.15,86.26,108589.56,-10929.57,-9.73,触发 -8% 止损（当前 -8.5%）
2026-01-19,BUY,sh600460,士兰微,MultiFactor,31.0131,31.01,3300,102343.23,25.59,0.0,10.23,35.82,6220.74,0.0,0.0,多因子综合 +0.66（8 因子）| Top3: M1 momentum 20d +0.20 / vol price sync +0.13 / T1 ma20 bias +0.10
2026-03-05,SELL,sh600460,士兰微,MultiFactor,29.0971,29.1,3300,96020.4,24.01,48.01,9.6,81.62,102169.13,-6420.44,-6.27,触发 -8% 止损（当前 -8.4%）
2026-05-12,BUY,sh600460,士兰微,MultiFactor,30.473,30.47,3100,94466.45,23.62,0.0,9.45,33.06,7679.06,0.0,0.0,多因子综合 +0.59（8 因子）| Top3: M1 momentum 20d +0.20 / T1 ma20 bias +0.11 / vol price sync +0.11
2026-05-28,SELL,sh600460,士兰微,MultiFactor,35.6764,35.68,3100,110596.94,27.65,55.3,11.06,94.01,118193.05,16023.93,16.96,达到 +15% 止盈（当前 +16.7%）
2026-05-28,BUY,sh600460,士兰微,MultiFactor,35.6836,35.68,3100,110619.06,27.65,0.0,11.06,38.72,7546.34,0.0,0.0,多因子综合 +0.76（8 因子）| Top3: M1 momentum 20d +0.20 / vol price sync +0.13 / T1 ma20 bias +0.12
2026-06-02,SELL,sh600460,士兰微,MultiFactor,32.8467,32.85,3100,101824.82,25.46,50.91,10.18,86.55,109294.79,-8898.27,-8.04,触发 -8% 止损（当前 -8.1%）
2026-06-16,BUY,sh600460,士兰微,MultiFactor,37.0037,37.0,2800,103610.36,25.9,0.0,10.36,36.26,5658.52,0.0,0.0,多因子综合 +0.55（8 因子）| Top3: M1 momentum 20d +0.20 / M2 momentum 60d +0.15 / vol price sync +0.13
2026-06-18,SELL,sh600460,士兰微,MultiFactor,41.8258,41.83,2800,117112.29,29.28,58.56,11.71,99.55,122682.98,13388.19,12.92,回测结束强平
