date,equity,cash,position_value,shares
2025-09-24,118747.74,118747.74,0.0,0
2025-09-25,118747.74,118747.74,0.0,0
2025-09-26,118747.74,118747.74,0.0,0
2025-09-29,118747.74,118747.74,0.0,0
2025-09-30,118747.74,118747.74,0.0,0
2025-10-09,118747.74,118747.74,0.0,0
2025-10-10,118747.74,118747.74,0.0,0
2025-10-13,118747.74,118747.74,0.0,0
2025-10-14,115739.16,8489.16,107250.0,3300
2025-10-15,115673.16,8489.16,107184.0,3300
2025-10-16,112868.16,8489.16,104379.0,3300
2025-10-17,107291.16,8489.16,98802.0,3300
2025-10-20,117065.8,117065.8,0.0,0
2025-10-21,117065.8,117065.8,0.0,0
2025-10-22,117065.8,117065.8,0.0,0
2025-10-23,117065.8,117065.8,0.0,0
2025-10-24,117065.8,117065.8,0.0,0
2025-10-27,117065.8,117065.8,0.0,0
2025-10-28,117065.8,117065.8,0.0,0
2025-10-29,117065.8,117065.8,0.0,0
2025-10-30,117065.8,117065.8,0.0,0
2025-10-31,117065.8,117065.8,0.0,0
2025-11-03,117065.8,117065.8,0.0,0
2025-11-04,117065.8,117065.8,0.0,0
2025-11-05,117065.8,117065.8,0.0,0
2025-11-06,117065.8,117065.8,0.0,0
2025-11-07,117065.8,117065.8,0.0,0
2025-11-10,117065.8,117065.8,0.0,0
2025-11-11,117065.8,117065.8,0.0,0
2025-11-12,117065.8,117065.8,0.0,0
2025-11-13,117065.8,117065.8,0.0,0
2025-11-14,117065.8,117065.8,0.0,0
2025-11-17,117065.8,117065.8,0.0,0
2025-11-18,117065.8,117065.8,0.0,0
2025-11-19,117065.8,117065.8,0.0,0
2025-11-20,117065.8,117065.8,0.0,0
2025-11-21,117065.8,117065.8,0.0,0
2025-11-24,117065.8,117065.8,0.0,0
2025-11-25,117065.8,117065.8,0.0,0
2025-11-26,117065.8,117065.8,0.0,0
2025-11-27,117065.8,117065.8,0.0,0
2025-11-28,117065.8,117065.8,0.0,0
2025-12-01,117065.8,117065.8,0.0,0
2025-12-02,117065.8,117065.8,0.0,0
2025-12-03,117065.8,117065.8,0.0,0
2025-12-04,117065.8,117065.8,0.0,0
2025-12-05,117065.8,117065.8,0.0,0
2025-12-08,117065.8,117065.8,0.0,0
2025-12-09,117065.8,117065.8,0.0,0
2025-12-10,117065.8,117065.8,0.0,0
2025-12-11,117065.8,117065.8,0.0,0
2025-12-12,117065.8,117065.8,0.0,0
2025-12-15,117065.8,117065.8,0.0,0
2025-12-16,117065.8,117065.8,0.0,0
2025-12-17,117065.8,117065.8,0.0,0
2025-12-18,117065.8,117065.8,0.0,0
2025-12-19,117065.8,117065.8,0.0,0
2025-12-22,117065.8,117065.8,0.0,0
2025-12-23,117065.8,117065.8,0.0,0
2025-12-24,117065.8,117065.8,0.0,0
2025-12-25,117065.8,117065.8,0.0,0
2025-12-26,117065.8,117065.8,0.0,0
2025-12-29,117065.8,117065.8,0.0,0
2025-12-30,117065.8,117065.8,0.0,0
2025-12-31,117065.8,117065.8,0.0,0
2026-01-05,117065.8,117065.8,0.0,0
2026-01-06,117065.8,117065.8,0.0,0
2026-01-07,117952.73,8284.73,109668.0,3700
2026-01-08,117360.73,8284.73,109076.0,3700
2026-01-09,117730.73,8284.73,109446.0,3700
2026-01-12,118618.73,8284.73,110334.0,3700
2026-01-13,115177.73,8284.73,106893.0,3700
2026-01-14,115325.73,8284.73,107041.0,3700
2026-01-15,117249.73,8284.73,108965.0,3700
2026-01-16,121763.73,8284.73,113479.0,3700
2026-01-19,121467.73,8284.73,113183.0,3700
2026-01-20,121171.73,8284.73,112887.0,3700
2026-01-21,124945.73,8284.73,116661.0,3700
2026-01-22,123539.73,8284.73,115255.0,3700
2026-01-23,125426.73,8284.73,117142.0,3700
2026-01-26,121800.73,8284.73,113516.0,3700
2026-01-27,126758.73,8284.73,118474.0,3700
2026-01-28,134084.73,8284.73,125800.0,3700
2026-01-29,132419.73,8284.73,124135.0,3700
2026-01-30,131827.73,8284.73,123543.0,3700
2026-02-02,121837.73,8284.73,113553.0,3700
2026-02-03,124365.99,124365.99,0.0,0
2026-02-04,124365.99,124365.99,0.0,0
