date,side,code,name,strategy,price,raw_open,shares,gross_amount,commission,stamp_tax,slippage_cost,total_cost,cash_after,pnl,pnl_pct,reason
2025-06-26,BUY,sz000034,神州数码,DividendLowvolRotation,37.5037,37.5,2500,93759.37,23.44,0.0,9.38,32.81,6217.19,0.0,0.0,红利低波轮动：20日动量 +0.51%，量比 1.61，现价 > MA20×0.98（¥36.216）
2025-06-30,SELL,sz000034,神州数码,DividendLowvolRotation,37.5162,37.52,2500,93790.62,23.45,46.9,9.38,79.72,99937.46,-62.54,-0.07,20日动量转负（-1.32%），趋势走坏
2025-07-14,BUY,sz000034,神州数码,DividendLowvolRotation,37.4037,37.4,2500,93509.35,23.38,0.0,9.35,32.73,6404.73,0.0,0.0,红利低波轮动：20日动量 +3.40%，量比 1.42，现价 > MA20×0.98（¥35.919）
2025-08-18,SELL,sz000034,神州数码,DividendLowvolRotation,42.9357,42.94,2500,107339.26,26.83,53.67,10.73,91.24,113663.5,13726.03,14.68,达到 +12% 止盈（当前 +12.7%）
2025-08-18,BUY,sz000034,神州数码,DividendLowvolRotation,42.9443,42.94,2500,107360.74,26.84,0.0,10.73,37.58,6275.92,0.0,0.0,红利低波轮动：20日动量 +7.94%，量比 1.03，现价 > MA20×0.98（¥39.242）
2025-08-27,SELL,sz000034,神州数码,DividendLowvolRotation,48.5951,48.6,2500,121487.85,30.37,60.74,12.15,103.27,127672.65,14009.16,13.05,达到 +12% 止盈（当前 +12.9%）
2025-08-27,BUY,sz000034,神州数码,DividendLowvolRotation,48.6049,48.6,2400,116651.66,29.16,0.0,11.66,40.83,10991.83,0.0,0.0,红利低波轮动：20日动量 +22.83%，量比 1.02，现价 > MA20×0.98（¥41.731）
2025-08-29,BUY,sz000034,神州数码,DividendLowvolRotation,45.8846,45.88,100,4588.46,5.0,0.0,0.46,5.46,6398.37,0.0,0.0,红利低波轮动：20日动量 +11.45%，量比 1.15，现价 > MA20×0.98（¥42.396）
2025-09-04,SELL,sz000034,神州数码,DividendLowvolRotation,42.9757,42.98,2500,107439.25,26.86,53.72,10.74,91.32,113757.04,-13915.61,-11.47,触发 -10% 止损（当前 -12.1%）
2025-09-12,BUY,sz000034,神州数码,DividendLowvolRotation,44.3344,44.33,2400,106402.64,26.6,0.0,10.64,37.24,7327.8,0.0,0.0,红利低波轮动：20日动量 +7.86%，量比 2.76，现价 > MA20×0.98（¥43.661）
2025-09-16,SELL,sz000034,神州数码,DividendLowvolRotation,43.5856,43.59,2400,104605.54,26.15,52.3,10.46,88.92,111854.89,-1902.16,-1.79,20日动量转负（-1.81%），趋势走坏
2025-09-26,BUY,sz000034,神州数码,DividendLowvolRotation,46.0146,46.01,2300,105833.58,26.46,0.0,10.58,37.04,5994.85,0.0,0.0,红利低波轮动：20日动量 +1.08%，量比 1.24，现价 > MA20×0.98（¥43.050）
2025-09-29,SELL,sz000034,神州数码,DividendLowvolRotation,44.5455,44.55,2300,102454.75,25.61,51.23,10.25,87.09,108372.76,-3482.13,-3.29,20日动量转负（-0.42%），趋势走坏
2025-11-11,BUY,sz000034,神州数码,DividendLowvolRotation,44.8545,44.85,2200,98679.87,24.67,0.0,9.87,34.54,9668.22,0.0,0.0,红利低波轮动：20日动量 +10.46%，量比 1.26，现价 > MA20×0.98（¥40.153）
2025-11-24,SELL,sz000034,神州数码,DividendLowvolRotation,40.346,40.35,2200,88761.12,22.19,44.38,8.88,75.45,98362.78,-10009.98,-10.14,触发 -10% 止损（当前 -10.8%）
