date,side,code,name,strategy,price,raw_open,shares,gross_amount,commission,stamp_tax,slippage_cost,total_cost,cash_after,pnl,pnl_pct,reason
2025-06-19,BUY,sz000938,紫光股份,ScenarioRouter,23.0023,23.0,400,9200.92,5.0,0.0,0.92,5.92,90794.08,0.0,0.0,网格买入：现价 ¥23.100 位于 20 日区间 ¥23.000-¥24.980 的 5% 位置
2025-06-20,SELL,sz000938,紫光股份,ScenarioRouter,22.8177,22.82,400,9127.09,5.0,4.56,0.91,10.48,99911.6,-88.4,-0.96,20日动量转负（-6.32%），趋势走坏
2025-06-23,BUY,sz000938,紫光股份,ScenarioRouter,22.5123,22.51,4200,94551.45,23.64,0.0,9.45,33.09,5336.51,0.0,0.0,跨境定投：现价 ¥22.710 < MA60×0.95（¥23.762），RSI=30.7，量比=0.94
2025-06-24,SELL,sz000938,紫光股份,ScenarioRouter,22.8877,22.89,4200,96128.39,24.03,48.06,9.61,81.71,101392.8,1481.2,1.57,20日动量转负（-3.80%），趋势走坏
2025-06-24,BUY,sz000938,紫光股份,ScenarioRouter,22.8923,22.89,400,9156.92,5.0,0.0,0.92,5.92,92230.89,0.0,0.0,网格买入：现价 ¥22.800 位于 20 日区间 ¥22.460-¥24.980 的 13% 位置
2025-06-25,SELL,sz000938,紫光股份,ScenarioRouter,23.3777,23.38,400,9351.06,5.0,4.68,0.94,10.61,101572.28,179.47,1.96,20日动量转负（-3.95%），趋势走坏
2025-06-25,BUY,sz000938,紫光股份,ScenarioRouter,23.3823,23.38,400,9352.94,5.0,0.0,0.94,5.94,92214.34,0.0,0.0,网格买入：现价 ¥23.320 位于 20 日区间 ¥22.350-¥24.980 的 37% 位置
2025-06-26,SELL,sz000938,紫光股份,ScenarioRouter,23.7576,23.76,400,9503.05,5.0,4.75,0.95,10.7,101707.64,135.36,1.45,20日动量转负（-1.13%），趋势走坏
2025-07-03,BUY,sz000938,紫光股份,ScenarioRouter,23.5023,23.5,400,9400.94,5.0,0.0,0.94,5.94,92301.7,0.0,0.0,网格买入：现价 ¥23.500 位于 20 日区间 ¥22.350-¥24.980 的 44% 位置
2025-07-04,SELL,sz000938,紫光股份,ScenarioRouter,23.8176,23.82,400,9527.05,5.0,4.76,0.95,10.72,101818.98,111.34,1.18,20日动量转负（-3.44%），趋势走坏
2025-07-08,BUY,sz000938,紫光股份,ScenarioRouter,23.4123,23.41,400,9364.94,5.0,0.0,0.94,5.94,92449.05,0.0,0.0,网格买入：现价 ¥23.380 位于 20 日区间 ¥22.350-¥24.980 的 39% 位置
2025-07-09,BUY,sz000938,紫光股份,ScenarioRouter,24.1824,24.18,3600,87056.7,21.76,0.0,8.7,30.47,5370.58,0.0,0.0,红利低波轮动：20日动量 +0.21%，量比 2.33，现价 > MA20×0.98（¥23.017）
2025-07-10,SELL,sz000938,紫光股份,ScenarioRouter,23.9976,24.0,4000,95990.4,24.0,48.0,9.6,81.59,101288.98,-530.0,-0.55,20日动量转负（-0.54%），趋势走坏
2025-07-14,BUY,sz000938,紫光股份,ScenarioRouter,24.3324,24.33,3900,94896.49,23.72,0.0,9.49,33.21,6368.77,0.0,0.0,红利低波轮动：20日动量 +4.39%，量比 1.21，现价 > MA20×0.98（¥23.066）
2025-07-16,SELL,sz000938,紫光股份,ScenarioRouter,24.9575,24.96,1900,47419.26,11.85,23.71,4.74,40.31,53752.46,1140.51,2.47,网格上沿止盈：现价位于区间 109% 位置，浮盈 +2.1%
2025-07-16,BUY,sz000938,紫光股份,ScenarioRouter,24.9625,24.96,1900,47428.74,11.86,0.0,4.74,16.6,6311.86,0.0,0.0,多因子综合 +0.63（8 因子）| Top3: M1 momentum 20d +0.15 / vol price sync +0.13 / T2 ma alignment +0.10
2025-07-17,SELL,sz000938,紫光股份,ScenarioRouter,24.6075,24.61,1900,46754.32,11.69,23.38,4.68,39.74,53031.12,476.08,1.03,网格上沿止盈：现价位于区间 84% 位置，浮盈 +0.1%
2025-07-17,BUY,sz000938,紫光股份,ScenarioRouter,24.6125,24.61,1900,46763.68,11.69,0.0,4.68,16.37,6255.76,0.0,0.0,红利低波轮动：20日动量 +6.80%，量比 1.17，现价 > MA20×0.98（¥23.271）
2025-07-18,SELL,sz000938,紫光股份,ScenarioRouter,25.0275,25.03,1900,47552.24,11.89,23.78,4.76,40.42,53772.34,139.0,0.29,网格上沿止盈：现价位于区间 96% 位置，浮盈 +1.0%
2025-07-21,SELL,sz000938,紫光股份,ScenarioRouter,24.7675,24.77,1000,24767.52,6.19,12.38,2.48,21.05,78521.28,95.32,0.39,网格上沿止盈：现价位于区间 90% 位置，浮盈 +0.9%
2025-07-22,SELL,sz000938,紫光股份,ScenarioRouter,24.6775,24.68,500,12338.77,5.0,6.17,1.23,12.4,90848.88,18.29,0.15,网格上沿止盈：现价位于区间 84% 位置，浮盈 +0.4%
2025-07-25,SELL,sz000938,紫光股份,ScenarioRouter,24.9275,24.93,200,4985.5,5.0,2.49,0.5,7.99,95826.89,54.29,1.1,网格上沿止盈：现价位于区间 84% 位置，浮盈 +1.1%
2025-07-28,SELL,sz000938,紫光股份,ScenarioRouter,25.1875,25.19,100,2518.75,5.0,1.26,0.25,6.51,98339.38,50.63,2.06,网格上沿止盈：现价位于区间 93% 位置，浮盈 +1.7%
2025-07-28,BUY,sz000938,紫光股份,ScenarioRouter,25.1925,25.19,3600,90693.07,22.67,0.0,9.07,31.74,7623.64,0.0,0.0,红利低波轮动：20日动量 +5.83%，量比 1.18，现价 > MA20×0.98（¥23.809）
2025-07-30,BUY,sz000938,紫光股份,ScenarioRouter,24.9625,24.96,100,2496.25,5.0,0.0,0.25,5.25,5122.39,0.0,0.0,红利低波轮动：20日动量 +5.24%，量比 1.37，现价 > MA20×0.98（¥23.912）
2025-08-14,SELL,sz000938,紫光股份,ScenarioRouter,25.2975,25.3,1900,48065.19,12.02,24.03,4.81,40.86,53151.53,267.43,0.56,网格上沿止盈：现价位于区间 91% 位置，浮盈 +0.7%
2025-08-14,BUY,sz000938,紫光股份,ScenarioRouter,25.3025,25.3,1800,45544.55,11.39,0.0,4.55,15.94,7595.59,0.0,0.0,红利低波轮动：20日动量 +2.68%，量比 1.83，现价 > MA20×0.98（¥24.284）
2025-08-18,SELL,sz000938,紫光股份,ScenarioRouter,25.5974,25.6,1900,48635.14,12.16,24.32,4.86,41.34,56194.25,720.91,1.51,网格上沿止盈：现价位于区间 77% 位置，浮盈 +0.6%
