date,side,code,name,strategy,price,raw_open,shares,gross_amount,commission,stamp_tax,slippage_cost,total_cost,cash_after,pnl,pnl_pct,reason
2025-11-24,BUY,sh603019,中科曙光,CrossBorderDca,96.0296,96.02,900,86426.64,21.61,0.0,8.64,30.25,13551.75,0.0,0.0,跨境定投：现价 ¥95.770 < MA60×0.95（¥98.641），RSI=32.4，量比=1.12
2025-12-16,SELL,sh603019,中科曙光,CrossBorderDca,85.4715,85.48,900,76924.31,19.23,38.46,7.69,65.39,90418.37,-9581.63,-11.08,触发 -8% 止损（当前 -11.0%）
2025-12-16,BUY,sh603019,中科曙光,CrossBorderDca,85.4885,85.48,1000,85488.55,21.37,0.0,8.55,29.92,4908.44,0.0,0.0,跨境定投：现价 ¥85.480 < MA60×0.95（¥100.779），RSI=33.8，量比=0.86
2026-01-13,SELL,sh603019,中科曙光,CrossBorderDca,96.0104,96.02,1000,96010.4,24.0,48.01,9.6,81.61,100846.84,10428.47,12.2,达到 +10% 止盈（当前 +12.3%）
2026-02-09,BUY,sh603019,中科曙光,CrossBorderDca,90.009,90.0,1000,90009.0,22.5,0.0,9.0,31.5,10815.33,0.0,0.0,跨境定投：现价 ¥86.790 < MA60×0.95（¥88.055），RSI=34.8，量比=1.01
2026-03-05,SELL,sh603019,中科曙光,CrossBorderDca,83.8916,83.9,1000,83891.61,20.97,41.95,8.39,71.31,94644.02,-6202.81,-6.89,触发 -8% 止损（当前 -8.6%）
2026-03-31,BUY,sh603019,中科曙光,CrossBorderDca,79.648,79.64,1100,87612.76,21.9,0.0,8.76,30.66,7009.36,0.0,0.0,跨境定投：现价 ¥79.900 < MA60×0.95（¥84.256），RSI=32.0，量比=0.92
2026-04-14,SELL,sh603019,中科曙光,CrossBorderDca,89.521,89.53,1100,98473.15,24.62,49.24,9.85,83.7,105408.66,10764.63,12.28,达到 +10% 止盈（当前 +11.7%）
2026-06-08,BUY,sh603019,中科曙光,CrossBorderDca,79.908,79.9,1200,95889.59,23.97,0.0,9.59,33.56,9495.1,0.0,0.0,跨境定投：现价 ¥82.370 < MA60×0.95（¥84.569），RSI=17.8，量比=0.92
2026-06-18,SELL,sh603019,中科曙光,CrossBorderDca,88.6711,88.68,1200,106405.36,26.6,53.2,10.64,90.45,115820.65,10411.99,10.86,回测结束强平
