date,side,code,name,strategy,price,raw_open,shares,gross_amount,commission,stamp_tax,slippage_cost,total_cost,cash_after,pnl,pnl_pct,reason
2025-06-26,BUY,sz002049,紫光国微,DividendLowvolRotation,64.4064,64.4,1400,90169.02,22.54,0.0,9.02,31.56,9808.44,0.0,0.0,红利低波轮动：20日动量 +0.55%，量比 2.30，现价 > MA20×0.98（¥62.108）
2025-06-30,SELL,sz002049,紫光国微,DividendLowvolRotation,64.0936,64.1,1400,89731.03,22.43,44.87,8.97,76.27,99472.17,-527.83,-0.59,20日动量转负（-0.20%），趋势走坏
2025-07-01,BUY,sz002049,紫光国微,DividendLowvolRotation,65.6066,65.6,1400,91849.18,22.96,0.0,9.18,32.15,7600.02,0.0,0.0,红利低波轮动：20日动量 +2.95%，量比 1.84，现价 > MA20×0.98（¥62.208）
2025-07-04,SELL,sz002049,紫光国微,DividendLowvolRotation,64.8435,64.85,1400,90780.92,22.7,45.39,9.08,77.16,98312.86,-1159.31,-1.26,20日动量转负（-0.09%），趋势走坏
2025-07-09,BUY,sz002049,紫光国微,DividendLowvolRotation,65.2365,65.23,1400,91331.13,22.83,0.0,9.13,31.96,6958.89,0.0,0.0,红利低波轮动：20日动量 +3.66%，量比 1.39，现价 > MA20×0.98（¥62.413）
2025-07-30,SELL,sz002049,紫光国微,DividendLowvolRotation,73.0027,73.01,1400,102203.78,25.55,51.1,10.22,86.87,109086.02,10773.16,11.79,达到 +12% 止盈（当前 +12.2%）
2025-07-30,BUY,sz002049,紫光国微,DividendLowvolRotation,73.0173,73.01,1400,102224.22,25.56,0.0,10.22,35.78,6836.24,0.0,0.0,红利低波轮动：20日动量 +11.72%，量比 4.39，现价 > MA20×0.98（¥65.478）
2025-08-20,SELL,sz002049,紫光国微,DividendLowvolRotation,82.0318,82.04,1400,114844.51,28.71,57.42,11.49,97.62,121594.62,12508.6,12.23,达到 +12% 止盈（当前 +12.5%）
2025-08-20,BUY,sz002049,紫光国微,DividendLowvolRotation,82.0482,82.04,1400,114867.49,28.72,0.0,11.49,40.2,6698.42,0.0,0.0,红利低波轮动：20日动量 +22.21%，量比 1.91，现价 > MA20×0.98（¥72.299）
2025-09-04,SELL,sz002049,紫光国微,DividendLowvolRotation,75.9924,76.0,1400,106389.36,26.6,53.19,10.64,90.43,113007.99,-8586.63,-7.47,20日动量转负（-1.37%），趋势走坏
2025-09-12,BUY,sz002049,紫光国微,DividendLowvolRotation,77.6078,77.6,1300,100890.09,25.22,0.0,10.09,35.31,12092.68,0.0,0.0,红利低波轮动：20日动量 +5.48%，量比 1.24，现价 > MA20×0.98（¥77.444）
2025-09-16,SELL,sz002049,紫光国微,DividendLowvolRotation,77.9922,78.0,1300,101389.86,25.35,50.69,10.14,86.18,113406.5,398.51,0.39,20日动量转负（-2.72%），趋势走坏
2025-09-26,BUY,sz002049,紫光国微,DividendLowvolRotation,86.0086,86.0,1200,103210.32,25.8,0.0,10.32,36.12,10170.37,0.0,0.0,红利低波轮动：20日动量 +0.57%，量比 1.35，现价 > MA20×0.98（¥76.586）
2025-11-03,SELL,sz002049,紫光国微,DividendLowvolRotation,81.5918,81.6,1200,97910.21,24.48,48.96,9.79,83.22,108007.15,-5399.35,-5.23,20日动量转负（-2.69%），趋势走坏
2025-12-15,BUY,sz002049,紫光国微,DividendLowvolRotation,76.2576,76.25,1300,99134.91,24.78,0.0,9.91,34.7,8847.45,0.0,0.0,红利低波轮动：20日动量 +2.90%，量比 1.32，现价 > MA20×0.98（¥74.304）
2025-12-16,SELL,sz002049,紫光国微,DividendLowvolRotation,75.1125,75.12,1300,97646.23,24.41,48.82,9.77,83.0,106420.45,-1586.7,-1.6,20日动量转负（-0.60%），趋势走坏
2025-12-19,BUY,sz002049,紫光国微,DividendLowvolRotation,76.9377,76.93,1300,100019.0,25.0,0.0,10.0,35.01,6376.45,0.0,0.0,红利低波轮动：20日动量 +2.46%，量比 1.57，现价 > MA20×0.98（¥74.241）
2026-01-16,SELL,sz002049,紫光国微,DividendLowvolRotation,91.9808,91.99,1300,119575.04,29.89,59.79,11.96,101.64,125861.81,19441.35,19.43,达到 +12% 止盈（当前 +12.6%）
2026-01-19,BUY,sz002049,紫光国微,DividendLowvolRotation,85.0185,85.01,1400,119025.9,29.76,0.0,11.9,41.66,6806.15,0.0,0.0,红利低波轮动：20日动量 +13.12%，量比 4.50，现价 > MA20×0.98（¥76.272）
2026-02-09,SELL,sz002049,紫光国微,DividendLowvolRotation,77.6922,77.7,1400,108769.12,27.19,54.38,10.88,92.45,115493.69,-10368.11,-8.71,20日动量转负（-1.75%），趋势走坏
2026-04-20,BUY,sz002049,紫光国微,DividendLowvolRotation,72.8973,72.89,1500,109345.93,27.34,0.0,10.93,38.27,6120.42,0.0,0.0,红利低波轮动：20日动量 +0.54%，量比 1.47，现价 > MA20×0.98（¥67.058）
2026-05-12,SELL,sz002049,紫光国微,DividendLowvolRotation,81.1219,81.13,1500,121682.83,30.42,60.84,12.17,103.43,127711.99,12218.3,11.17,达到 +12% 止盈（当前 +12.4%）
2026-05-12,BUY,sz002049,紫光国微,DividendLowvolRotation,81.1381,81.13,1400,113593.36,28.4,0.0,11.36,39.76,14090.24,0.0,0.0,红利低波轮动：20日动量 +18.74%，量比 1.61，现价 > MA20×0.98（¥72.023）
2026-06-01,BUY,sz002049,紫光国微,DividendLowvolRotation,79.0079,79.0,100,7900.79,5.0,0.0,0.79,5.79,6184.45,0.0,0.0,红利低波轮动：20日动量 +6.54%，量比 1.12，现价 > MA20×0.98（¥78.648）
2026-06-03,SELL,sz002049,紫光国微,DividendLowvolRotation,76.2124,76.22,1500,114318.57,28.58,57.16,11.43,97.17,120417.27,-7294.72,-6.0,20日动量转负（-1.46%），趋势走坏
