date,equity,cash,position_value,shares
2025-06-18,100000.0,100000.0,0.0,0
2025-06-19,100000.0,100000.0,0.0,0
2025-06-20,100000.0,100000.0,0.0,0
2025-06-23,100000.0,100000.0,0.0,0
2025-06-24,100000.0,100000.0,0.0,0
2025-06-25,100000.0,100000.0,0.0,0
2025-06-26,100000.0,100000.0,0.0,0
2025-06-27,100000.0,100000.0,0.0,0
2025-06-30,100000.0,100000.0,0.0,0
2025-07-01,100000.0,100000.0,0.0,0
2025-07-02,100000.0,100000.0,0.0,0
2025-07-03,100000.0,100000.0,0.0,0
2025-07-04,100000.0,100000.0,0.0,0
2025-07-07,100000.0,100000.0,0.0,0
2025-07-08,100000.0,100000.0,0.0,0
2025-07-09,99186.99,5664.99,93522.0,3900
2025-07-10,99185.44,99185.44,0.0,0
2025-07-11,99185.44,99185.44,0.0,0
2025-07-14,98469.08,6699.08,91770.0,3800
2025-07-15,101129.08,6699.08,94430.0,3800
2025-07-16,100445.08,6699.08,93746.0,3800
2025-07-17,101775.08,6699.08,95076.0,3800
2025-07-18,101129.08,6699.08,94430.0,3800
2025-07-21,100635.08,6699.08,93936.0,3800
2025-07-22,100141.08,6699.08,93442.0,3800
2025-07-23,99609.08,6699.08,92910.0,3800
2025-07-24,101243.08,6699.08,94544.0,3800
2025-07-25,101851.08,6699.08,95152.0,3800
2025-07-28,101091.08,6699.08,94392.0,3800
2025-07-29,102079.08,6699.08,95380.0,3800
2025-07-30,100749.08,6699.08,94050.0,3800
2025-07-31,100673.08,6699.08,93974.0,3800
2025-08-01,99799.08,6699.08,93100.0,3800
2025-08-04,99951.08,6699.08,93252.0,3800
2025-08-05,99837.08,6699.08,93138.0,3800
2025-08-06,101319.08,6699.08,94620.0,3800
2025-08-07,100749.08,6699.08,94050.0,3800
2025-08-08,99077.08,6699.08,92378.0,3800
2025-08-11,100939.08,6699.08,94240.0,3800
2025-08-12,101623.08,6699.08,94924.0,3800
2025-08-13,102953.08,6699.08,96254.0,3800
2025-08-14,102155.08,6699.08,95456.0,3800
2025-08-15,103219.08,6699.08,96520.0,3800
2025-08-18,107247.08,6699.08,100548.0,3800
2025-08-19,106259.08,6699.08,99560.0,3800
2025-08-20,111997.08,6699.08,105298.0,3800
2025-08-21,110122.5,6572.5,103550.0,3800
2025-08-22,114872.5,6572.5,108300.0,3800
2025-08-25,115328.5,6572.5,108756.0,3800
2025-08-26,113922.5,6572.5,107350.0,3800
2025-08-27,110958.5,6572.5,104386.0,3800
2025-08-28,114454.5,6572.5,107882.0,3800
2025-08-29,112592.5,6572.5,106020.0,3800
2025-09-01,117114.5,6572.5,110542.0,3800
2025-09-02,110730.5,6572.5,104158.0,3800
2025-09-03,115480.5,6572.5,108908.0,3800
2025-09-04,111680.5,6572.5,105108.0,3800
2025-09-05,113466.5,6572.5,106894.0,3800
2025-09-08,112212.5,6572.5,105640.0,3800
2025-09-09,106702.5,6572.5,100130.0,3800
2025-09-10,107310.5,6572.5,100738.0,3800
2025-09-11,115518.5,6572.5,108946.0,3800
2025-09-12,117836.5,6572.5,111264.0,3800
2025-09-15,115860.5,6572.5,109288.0,3800
2025-09-16,119204.5,6572.5,112632.0,3800
2025-09-17,118330.5,6572.5,111758.0,3800
2025-09-18,124144.5,6572.5,117572.0,3800
2025-09-19,121142.5,6572.5,114570.0,3800
2025-09-22,122358.5,6572.5,115786.0,3800
