date,side,code,name,strategy,price,raw_open,shares,gross_amount,commission,stamp_tax,slippage_cost,total_cost,cash_after,pnl,pnl_pct,reason
2025-07-31,BUY,sh603986,兆易创新,DonchianTurtle,121.0121,121.0,700,84708.47,21.18,0.0,8.47,29.65,15270.35,0.0,0.0,海龟突破：现价 ¥123.990 突破 20 日高点 ¥123.500，ATR(20)=3.030 → 2×ATR 止损 ¥118.550
2025-08-26,SELL,sh603986,兆易创新,DonchianTurtle,157.7842,157.8,700,110448.95,27.61,55.22,11.05,93.88,125636.47,25636.47,30.26,达到 +25% 止盈（当前 +30.4%）
2025-08-26,BUY,sh603986,兆易创新,DonchianTurtle,157.8158,157.8,700,110471.05,27.62,0.0,11.05,38.66,15137.81,0.0,0.0,海龟突破：现价 ¥157.800 突破 20 日高点 ¥150.880，ATR(20)=5.503 → 2×ATR 止损 ¥147.580
2025-09-25,SELL,sh603986,兆易创新,DonchianTurtle,198.9801,199.0,700,139286.07,34.82,69.64,13.93,118.39,154319.41,28682.94,25.96,达到 +25% 止盈（当前 +26.6%）
2025-10-09,BUY,sh603986,兆易创新,DonchianTurtle,222.0222,222.0,600,133213.32,33.3,0.0,13.32,46.62,21072.79,0.0,0.0,海龟突破：现价 ¥213.300 突破 20 日高点 ¥208.230，ATR(20)=13.012 → 2×ATR 止损 ¥188.350
2025-10-15,SELL,sh603986,兆易创新,DonchianTurtle,195.5304,195.55,600,117318.27,29.33,58.66,11.73,99.72,138303.07,-16016.35,-12.02,触发 -8% 止损（当前 -11.7%）
2025-10-28,BUY,sh603986,兆易创新,DonchianTurtle,236.5237,236.5,500,118261.82,29.57,0.0,11.83,41.39,20011.68,0.0,0.0,海龟突破：现价 ¥243.190 突破 20 日高点 ¥234.630，ATR(20)=15.680 → 2×ATR 止损 ¥213.050
2025-11-12,SELL,sh603986,兆易创新,DonchianTurtle,212.9787,213.0,500,106489.35,26.62,53.24,10.65,90.52,126421.16,-11881.91,-10.04,触发 -8% 止损（当前 -8.3%）
2025-12-25,BUY,sh603986,兆易创新,DonchianTurtle,223.0223,223.0,500,111511.15,27.88,0.0,11.15,39.03,14882.13,0.0,0.0,海龟突破：现价 ¥224.100 突破 20 日高点 ¥221.330，ATR(20)=8.976 → 2×ATR 止损 ¥207.270
2026-01-19,SELL,sh603986,兆易创新,DonchianTurtle,280.5719,280.6,500,140285.97,35.07,70.14,14.03,119.24,155062.89,28641.73,25.68,达到 +25% 止盈（当前 +25.7%）
2026-01-19,BUY,sh603986,兆易创新,DonchianTurtle,280.6281,280.6,500,140314.03,35.08,0.0,14.03,49.11,14713.78,0.0,0.0,海龟突破：现价 ¥280.460 突破 20 日高点 ¥275.000，ATR(20)=14.408 → 2×ATR 止损 ¥253.040
2026-02-05,SELL,sh603986,兆易创新,DonchianTurtle,269.913,269.94,500,134956.5,33.74,67.48,13.5,114.71,149569.06,-5493.82,-3.91,海龟离场：跌破 10 日低点 ¥283.390
2026-04-22,BUY,sh603986,兆易创新,DonchianTurtle,303.5303,303.5,400,121412.14,30.35,0.0,12.14,42.49,28126.57,0.0,0.0,海龟突破：现价 ¥306.270 突破 20 日高点 ¥295.960，ATR(20)=14.853 → 2×ATR 止损 ¥278.100
2026-05-19,SELL,sh603986,兆易创新,DonchianTurtle,389.961,390.0,400,155984.4,39.0,77.99,15.6,132.59,183993.98,34424.92,28.35,达到 +25% 止盈（当前 +31.7%）
2026-05-19,BUY,sh603986,兆易创新,DonchianTurtle,390.039,390.0,400,156015.6,39.0,0.0,15.6,54.6,27939.38,0.0,0.0,海龟突破：现价 ¥400.000 突破 20 日高点 ¥384.000，ATR(20)=20.444 → 2×ATR 止损 ¥361.110
2026-05-26,SELL,sh603986,兆易创新,DonchianTurtle,509.949,510.0,400,203979.6,50.99,101.99,20.4,173.38,231765.99,47772.01,30.61,达到 +25% 止盈（当前 +32.2%）
2026-05-26,BUY,sh603986,兆易创新,DonchianTurtle,510.051,510.0,400,204020.4,51.01,0.0,20.4,71.41,27694.59,0.0,0.0,海龟突破：现价 ¥515.600 突破 20 日高点 ¥472.990，ATR(20)=26.985 → 2×ATR 止损 ¥464.210
2026-06-01,SELL,sh603986,兆易创新,DonchianTurtle,475.9524,476.0,400,190380.96,47.6,95.19,19.04,161.83,217932.76,-13833.23,-6.78,触发 -8% 止损（当前 -8.5%）
2026-06-18,BUY,sh603986,兆易创新,DonchianTurtle,594.0594,594.0,300,178217.82,44.55,0.0,17.82,62.37,39670.39,0.0,0.0,海龟突破：现价 ¥586.040 突破 20 日高点 ¥552.820，ATR(20)=38.913 → 2×ATR 止损 ¥511.140
2026-06-18,SELL,sh603986,兆易创新,DonchianTurtle,628.9371,629.0,300,188681.13,47.17,94.34,18.87,160.38,228210.01,10277.24,5.77,回测结束强平
