date,side,code,name,strategy,price,raw_open,shares,gross_amount,commission,stamp_tax,slippage_cost,total_cost,cash_after,pnl,pnl_pct,reason
2025-06-24,BUY,sz002371,北方华创,DividendLowvolRotation,437.0337,436.99,200,87406.74,21.85,0.0,8.74,30.59,12571.41,0.0,0.0,红利低波轮动：20日动量 +3.23%，量比 1.74，现价 > MA20×0.98（¥413.738）
2025-07-04,SELL,sz002371,北方华创,DividendLowvolRotation,326.9573,326.99,200,65391.46,16.35,32.7,6.54,55.58,77913.83,-22086.17,-25.26,20日动量转负（-23.62%），趋势走坏
2025-08-01,BUY,sz002371,北方华创,DividendLowvolRotation,334.0334,334.0,200,66806.68,16.7,0.0,6.68,23.38,11090.44,0.0,0.0,红利低波轮动：20日动量 +2.14%，量比 1.34，现价 > MA20×0.98（¥325.013）
2025-08-04,SELL,sz002371,北方华创,DividendLowvolRotation,328.0772,328.11,200,65615.44,16.4,32.81,6.56,55.77,76656.67,-1257.16,-1.88,20日动量转负（-1.60%），趋势走坏
2025-08-13,BUY,sz002371,北方华创,DividendLowvolRotation,333.2133,333.18,200,66642.66,16.66,0.0,6.66,23.32,9997.35,0.0,0.0,红利低波轮动：20日动量 +2.76%，量比 1.48，现价 > MA20×0.98（¥324.911）
2025-08-25,SELL,sz002371,北方华创,DividendLowvolRotation,394.2406,394.28,200,78848.11,19.71,39.42,7.89,67.02,88786.32,12129.65,18.2,达到 +12% 止盈（当前 +15.0%）
2025-08-25,BUY,sz002371,北方华创,DividendLowvolRotation,394.3194,394.28,200,78863.89,19.72,0.0,7.89,27.6,9902.72,0.0,0.0,红利低波轮动：20日动量 +12.12%，量比 1.96，现价 > MA20×0.98（¥333.638）
2025-09-05,SELL,sz002371,北方华创,DividendLowvolRotation,350.9149,350.95,200,70182.98,17.55,35.09,7.02,59.66,80033.07,-8753.26,-11.1,触发 -10% 止损（当前 -11.0%）
2025-09-12,BUY,sz002371,北方华创,DividendLowvolRotation,377.4877,377.45,200,75497.55,18.87,0.0,7.55,26.42,4516.64,0.0,0.0,红利低波轮动：20日动量 +10.47%，量比 1.12，现价 > MA20×0.98（¥360.044）
2025-09-25,SELL,sz002371,北方华创,DividendLowvolRotation,469.2831,469.33,200,93856.61,23.46,46.93,9.39,79.78,98302.86,18269.8,24.19,达到 +12% 止盈（当前 +22.0%）
2025-09-25,BUY,sz002371,北方华创,DividendLowvolRotation,469.3769,469.33,100,46937.69,11.73,0.0,4.69,16.43,51353.44,0.0,0.0,红利低波轮动：20日动量 +23.34%，量比 1.52，现价 > MA20×0.98（¥377.954）
2025-09-26,BUY,sz002371,北方华创,DividendLowvolRotation,451.0451,451.0,100,45104.51,11.28,0.0,4.51,15.79,6237.65,0.0,0.0,红利低波轮动：20日动量 +14.29%，量比 1.30，现价 > MA20×0.98（¥380.733）
2025-10-15,SELL,sz002371,北方华创,DividendLowvolRotation,405.4595,405.5,200,81091.89,20.27,40.55,8.11,68.93,87268.72,-11034.14,-11.99,触发 -10% 止损（当前 -12.7%）
2025-10-28,BUY,sz002371,北方华创,DividendLowvolRotation,427.0427,427.0,100,42704.27,10.68,0.0,4.27,14.95,44553.77,0.0,0.0,红利低波轮动：20日动量 +6.74%，量比 1.62，现价 > MA20×0.98（¥417.811）
