date,side,code,name,strategy,price,raw_open,shares,gross_amount,commission,stamp_tax,slippage_cost,total_cost,cash_after,pnl,pnl_pct,reason
2025-06-26,BUY,sh600460,士兰微,DividendLowvolRotation,24.8625,24.86,3800,94477.45,23.62,0.0,9.45,33.07,5498.93,0.0,0.0,红利低波轮动：20日动量 +3.41%，量比 1.91，现价 > MA20×0.98（¥23.569）
2025-07-08,SELL,sh600460,士兰微,DividendLowvolRotation,24.3976,24.4,3800,92710.73,23.18,46.36,9.27,78.81,98140.13,-1859.87,-1.97,20日动量转负（-0.29%），趋势走坏
2025-07-09,BUY,sh600460,士兰微,DividendLowvolRotation,24.8425,24.84,3700,91917.19,22.98,0.0,9.19,32.17,6199.96,0.0,0.0,红利低波轮动：20日动量 +3.85%，量比 1.15，现价 > MA20×0.98（¥23.830）
2025-08-21,SELL,sh600460,士兰微,DividendLowvolRotation,28.4472,28.45,3700,105254.47,26.31,52.63,10.53,89.47,111375.49,13235.36,14.4,达到 +12% 止盈（当前 +13.7%）
2025-08-21,BUY,sh600460,士兰微,DividendLowvolRotation,28.4528,28.45,3700,105275.53,26.32,0.0,10.53,36.85,6073.65,0.0,0.0,红利低波轮动：20日动量 +11.35%，量比 1.11，现价 > MA20×0.98（¥26.196）
2025-08-27,SELL,sh600460,士兰微,DividendLowvolRotation,32.1568,32.16,3700,118980.1,29.75,59.49,11.9,101.13,124964.51,13589.02,12.9,达到 +12% 止盈（当前 +13.5%）
2025-08-27,BUY,sh600460,士兰微,DividendLowvolRotation,32.1632,32.16,3600,115787.58,28.95,0.0,11.58,40.52,9147.99,0.0,0.0,红利低波轮动：20日动量 +22.36%，量比 2.32，现价 > MA20×0.98（¥26.946）
2025-09-05,SELL,sh600460,士兰微,DividendLowvolRotation,28.5471,28.55,3600,102769.72,25.69,51.38,10.28,87.36,111840.63,-13123.88,-11.33,触发 -10% 止损（当前 -11.5%）
2025-09-12,BUY,sh600460,士兰微,DividendLowvolRotation,29.833,29.83,3500,104415.44,26.1,0.0,10.44,36.54,7399.09,0.0,0.0,红利低波轮动：20日动量 +10.90%，量比 1.10，现价 > MA20×0.98（¥29.186）
2025-09-24,SELL,sh600460,士兰微,DividendLowvolRotation,29.947,29.95,3500,104814.52,26.2,52.41,10.48,89.09,112134.99,294.36,0.28,20日动量转负（-6.47%），趋势走坏
2025-10-10,BUY,sh600460,士兰微,DividendLowvolRotation,32.1032,32.1,3300,105940.59,26.49,0.0,10.59,37.08,6167.92,0.0,0.0,红利低波轮动：20日动量 +8.90%，量比 1.38，现价 > MA20×0.98（¥29.754）
2025-11-05,SELL,sh600460,士兰微,DividendLowvolRotation,29.797,29.8,3300,98330.17,24.58,49.17,9.83,83.58,104424.33,-7710.66,-7.28,20日动量转负（-2.28%），趋势走坏
2025-12-23,BUY,sh600460,士兰微,DividendLowvolRotation,28.0128,28.01,3500,98044.8,24.51,0.0,9.8,34.31,6355.02,0.0,0.0,红利低波轮动：20日动量 +2.78%，量比 1.22，现价 > MA20×0.98（¥27.363）
2025-12-30,SELL,sh600460,士兰微,DividendLowvolRotation,27.9272,27.93,3500,97745.22,24.44,48.87,9.78,83.08,104026.94,-397.4,-0.41,20日动量转负（-1.93%），趋势走坏
2026-01-05,BUY,sh600460,士兰微,DividendLowvolRotation,28.5629,28.56,3400,97113.71,24.28,0.0,9.71,33.99,6888.95,0.0,0.0,红利低波轮动：20日动量 +1.57%，量比 1.14，现价 > MA20×0.98（¥27.467）
2026-01-28,SELL,sh600460,士兰微,DividendLowvolRotation,31.8768,31.88,3400,108381.16,27.1,54.19,10.84,92.13,115188.82,11161.89,11.49,达到 +12% 止盈（当前 +12.1%）
2026-01-28,BUY,sh600460,士兰微,DividendLowvolRotation,31.8832,31.88,3400,108402.84,27.1,0.0,10.84,37.94,6758.88,0.0,0.0,红利低波轮动：20日动量 +13.55%，量比 1.48，现价 > MA20×0.98（¥29.262）
2026-03-03,SELL,sh600460,士兰微,DividendLowvolRotation,31.3769,31.38,3400,106681.33,26.67,53.34,10.67,90.68,113360.2,-1828.62,-1.69,20日动量转负（-1.67%），趋势走坏
2026-04-21,BUY,sh600460,士兰微,DividendLowvolRotation,27.3427,27.34,3900,106636.66,26.66,0.0,10.66,37.32,6696.88,0.0,0.0,红利低波轮动：20日动量 +0.77%，量比 1.22，现价 > MA20×0.98（¥25.666）
2026-05-14,SELL,sh600460,士兰微,DividendLowvolRotation,31.8768,31.88,3900,124319.57,31.08,62.16,12.43,105.67,130923.21,17563.01,16.47,达到 +12% 止盈（当前 +15.2%）
2026-05-14,BUY,sh600460,士兰微,DividendLowvolRotation,31.8832,31.88,3900,124344.43,31.09,0.0,12.43,43.52,6547.69,0.0,0.0,红利低波轮动：20日动量 +18.55%，量比 1.44，现价 > MA20×0.98（¥27.735）
2026-05-29,SELL,sh600460,士兰微,DividendLowvolRotation,37.9962,38.0,3900,148185.18,37.05,74.09,14.82,125.96,154621.73,23698.52,19.05,达到 +12% 止盈（当前 +20.5%）
2026-05-29,BUY,sh600460,士兰微,DividendLowvolRotation,38.0038,38.0,3800,144414.44,36.1,0.0,14.44,50.54,10171.18,0.0,0.0,红利低波轮动：20日动量 +32.87%，量比 1.70，现价 > MA20×0.98（¥30.855）
2026-06-01,BUY,sh600460,士兰微,DividendLowvolRotation,34.1734,34.17,100,3417.34,5.0,0.0,0.34,5.34,6748.84,0.0,0.0,红利低波轮动：20日动量 +21.66%，量比 1.30，现价 > MA20×0.98（¥31.157）
2026-06-02,SELL,sh600460,士兰微,DividendLowvolRotation,32.8467,32.85,3900,128102.19,32.03,64.05,12.81,108.89,134754.95,-19866.77,-13.44,触发 -10% 止损（当前 -13.5%）
2026-06-16,BUY,sh600460,士兰微,DividendLowvolRotation,37.0037,37.0,3400,125812.58,31.45,0.0,12.58,44.03,8910.92,0.0,0.0,红利低波轮动：20日动量 +13.91%，量比 1.22，现价 > MA20×0.98（¥33.106）
2026-06-18,SELL,sh600460,士兰微,DividendLowvolRotation,41.8258,41.83,3400,142207.78,35.55,71.1,14.22,120.88,151012.04,16257.09,12.92,回测结束强平
