strategy,code,name,start_date,end_date,initial_capital,final_equity,total_return_pct,annual_return_pct,max_drawdown_pct,sharpe,win_rate_pct,trade_count,total_cost
MovingAverageCross,sh600519,贵州茅台,2026-01-05,2026-06-18,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0,0
RsiMeanReversion,sh600519,贵州茅台,2026-01-05,2026-06-18,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0,0
GridMartingale,sh600519,贵州茅台,2026-01-05,2026-06-18,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0,0
