date,equity,cash,position_value,shares
2025-06-18,100000.0,100000.0,0.0,0
2025-06-19,100000.0,100000.0,0.0,0
2025-06-20,100000.0,100000.0,0.0,0
2025-06-23,100000.0,100000.0,0.0,0
2025-06-24,100000.0,100000.0,0.0,0
2025-06-25,100000.0,100000.0,0.0,0
2025-06-26,98638.59,10228.59,88410.0,700
2025-06-27,99053.03,99053.03,0.0,0
2025-06-30,99053.03,99053.03,0.0,0
2025-07-01,99053.03,99053.03,0.0,0
2025-07-02,99053.03,99053.03,0.0,0
2025-07-03,99053.03,99053.03,0.0,0
2025-07-04,99053.03,99053.03,0.0,0
2025-07-07,99053.03,99053.03,0.0,0
2025-07-08,99053.03,99053.03,0.0,0
2025-07-09,99053.03,99053.03,0.0,0
2025-07-10,99053.03,99053.03,0.0,0
2025-07-11,99053.03,99053.03,0.0,0
2025-07-14,99053.03,99053.03,0.0,0
2025-07-15,99053.03,99053.03,0.0,0
2025-07-16,99053.03,99053.03,0.0,0
2025-07-17,99053.03,99053.03,0.0,0
2025-07-18,99053.03,99053.03,0.0,0
2025-07-21,99092.4,11522.4,87570.0,700
2025-07-22,99127.4,11522.4,87605.0,700
2025-07-23,98948.03,98948.03,0.0,0
2025-07-24,98948.03,98948.03,0.0,0
2025-07-25,98948.03,98948.03,0.0,0
2025-07-28,98948.03,98948.03,0.0,0
2025-07-29,98948.03,98948.03,0.0,0
2025-07-30,98948.03,98948.03,0.0,0
2025-07-31,98948.03,98948.03,0.0,0
2025-08-01,98948.03,98948.03,0.0,0
2025-08-04,98948.03,98948.03,0.0,0
2025-08-05,98948.03,98948.03,0.0,0
2025-08-06,98948.03,98948.03,0.0,0
2025-08-07,98948.03,98948.03,0.0,0
2025-08-08,98948.03,98948.03,0.0,0
2025-08-11,98948.03,98948.03,0.0,0
2025-08-12,98948.03,98948.03,0.0,0
2025-08-13,98948.03,98948.03,0.0,0
2025-08-14,97755.53,11767.53,85988.0,700
2025-08-15,98413.53,11767.53,86646.0,700
2025-08-18,98647.63,98647.63,0.0,0
2025-08-19,96677.14,8666.14,88011.0,700
2025-08-20,99106.14,8666.14,90440.0,700
2025-08-21,99654.92,47722.92,51932.0,400
2025-08-22,104432.04,8651.04,95781.0,700
2025-08-25,104557.17,8601.17,95956.0,700
2025-08-26,108371.97,8551.97,99820.0,700
2025-08-27,106037.41,8499.41,97538.0,700
2025-08-28,108522.41,8499.41,100023.0,700
2025-08-29,108708.98,8447.98,100261.0,700
2025-09-01,110087.98,8447.98,101640.0,700
2025-09-02,104925.89,8395.89,96530.0,700
2025-09-03,103595.89,8395.89,95200.0,700
2025-09-04,98443.89,8395.89,90048.0,700
2025-09-05,98549.2,98549.2,0.0,0
2025-09-08,98549.2,98549.2,0.0,0
2025-09-09,98549.2,98549.2,0.0,0
2025-09-10,98549.2,98549.2,0.0,0
2025-09-11,98549.2,98549.2,0.0,0
2025-09-12,99360.93,17760.93,81600.0,600
2025-09-15,100896.93,17760.93,83136.0,600
2025-09-16,102450.93,17760.93,84690.0,600
2025-09-17,103536.93,17760.93,85776.0,600
2025-09-18,104259.45,17709.45,86550.0,600
2025-09-19,103157.52,17657.52,85500.0,600
2025-09-22,105443.52,17657.52,87786.0,600
2025-09-23,103405.12,17605.12,85800.0,600
2025-09-24,106765.12,17605.12,89160.0,600
2025-09-25,107953.61,17551.61,90402.0,600
2025-09-26,108115.37,17497.37,90618.0,600
