date,side,code,name,strategy,price,raw_open,shares,gross_amount,commission,stamp_tax,slippage_cost,total_cost,cash_after,pnl,pnl_pct,reason
2025-06-19,BUY,sz002049,紫光国微,ScenarioRouter,62.9063,62.9,100,6290.63,5.0,0.0,0.63,5.63,93704.37,0.0,0.0,网格买入：现价 ¥62.900 位于 20 日区间 ¥61.890-¥65.730 的 26% 位置
2025-06-20,SELL,sz002049,紫光国微,ScenarioRouter,62.1238,62.13,100,6212.38,5.0,3.11,0.62,8.73,99908.64,-91.36,-1.45,20日动量转负（-3.45%），趋势走坏
2025-06-20,BUY,sz002049,紫光国微,ScenarioRouter,62.1362,62.13,100,6213.62,5.0,0.0,0.62,5.62,93690.02,0.0,0.0,网格买入：现价 ¥62.170 位于 20 日区间 ¥61.890-¥65.730 的 7% 位置
2025-06-23,SELL,sz002049,紫光国微,ScenarioRouter,61.6538,61.66,100,6165.38,5.0,3.08,0.62,8.7,99847.32,-61.32,-0.99,20日动量转负（-4.14%），趋势走坏
2025-06-23,BUY,sz002049,紫光国微,ScenarioRouter,61.6662,61.66,100,6166.62,5.0,0.0,0.62,5.62,93675.71,0.0,0.0,网格买入：现价 ¥61.900 位于 20 日区间 ¥61.890-¥65.730 的 0% 位置
2025-06-24,SELL,sz002049,紫光国微,ScenarioRouter,62.6437,62.65,100,6264.37,5.0,3.13,0.63,8.76,99931.95,84.62,1.37,20日动量转负（-0.68%），趋势走坏
2025-06-24,BUY,sz002049,紫光国微,ScenarioRouter,62.6563,62.65,100,6265.63,5.0,0.0,0.63,5.63,93661.32,0.0,0.0,网格买入：现价 ¥62.650 位于 20 日区间 ¥61.760-¥65.730 的 22% 位置
2025-06-25,SELL,sz002049,紫光国微,ScenarioRouter,63.1537,63.16,100,6315.37,5.0,3.16,0.63,8.79,99968.53,36.58,0.58,20日动量转负（-1.88%），趋势走坏
2025-06-25,BUY,sz002049,紫光国微,ScenarioRouter,63.1663,63.16,100,6316.63,5.0,0.0,0.63,5.63,93646.9,0.0,0.0,网格买入：现价 ¥63.250 位于 20 日区间 ¥61.520-¥65.730 的 41% 位置
2025-06-26,BUY,sz002049,紫光国微,ScenarioRouter,64.4064,64.4,1300,83728.37,20.93,0.0,8.37,29.3,9897.6,0.0,0.0,红利低波轮动：20日动量 +0.55%，量比 2.30，现价 > MA20×0.98（¥62.108）
2025-06-30,SELL,sz002049,紫光国微,ScenarioRouter,64.0936,64.1,1400,89731.03,22.43,44.87,8.97,76.27,99561.32,-407.21,-0.45,20日动量转负（-0.20%），趋势走坏
2025-07-01,BUY,sz002049,紫光国微,ScenarioRouter,65.6066,65.6,1400,91849.18,22.96,0.0,9.18,32.15,7689.18,0.0,0.0,红利低波轮动：20日动量 +2.95%，量比 1.84，现价 > MA20×0.98（¥62.208）
2025-07-04,SELL,sz002049,紫光国微,ScenarioRouter,64.8435,64.85,1400,90780.92,22.7,45.39,9.08,77.16,98402.01,-1159.31,-1.26,20日动量转负（-0.09%），趋势走坏
2025-07-09,BUY,sz002049,紫光国微,ScenarioRouter,65.2365,65.23,1400,91331.13,22.83,0.0,9.13,31.96,7048.05,0.0,0.0,红利低波轮动：20日动量 +3.66%，量比 1.39，现价 > MA20×0.98（¥62.413）
2025-07-11,SELL,sz002049,紫光国微,ScenarioRouter,65.8134,65.82,700,46069.39,11.52,23.03,4.61,39.16,53082.89,357.86,0.78,网格上沿止盈：现价位于区间 88% 位置，浮盈 +0.9%
2025-07-11,BUY,sz002049,紫光国微,ScenarioRouter,65.8266,65.82,700,46078.61,11.52,0.0,4.61,16.13,6992.76,0.0,0.0,红利低波轮动：20日动量 +4.63%，量比 1.31，现价 > MA20×0.98（¥62.653）
2025-07-14,SELL,sz002049,紫光国微,ScenarioRouter,66.0134,66.02,700,46209.38,11.55,23.1,4.62,39.28,53167.48,497.74,1.09,网格上沿止盈：现价位于区间 94% 位置，浮盈 +0.9%
2025-07-14,BUY,sz002049,紫光国微,ScenarioRouter,66.0266,66.02,700,46218.62,11.55,0.0,4.62,16.18,6937.31,0.0,0.0,红利低波轮动：20日动量 +6.68%，量比 1.19，现价 > MA20×0.98（¥62.856）
2025-07-15,SELL,sz002049,紫光国微,ScenarioRouter,66.4834,66.49,700,46538.35,11.63,23.27,4.65,39.56,53440.75,413.31,0.9,网格上沿止盈：现价位于区间 104% 位置，浮盈 +1.0%
2025-07-15,BUY,sz002049,紫光国微,ScenarioRouter,66.4966,66.49,700,46547.65,11.64,0.0,4.65,16.29,6881.46,0.0,0.0,红利低波轮动：20日动量 +6.30%，量比 1.09，现价 > MA20×0.98（¥63.050）
2025-07-17,SELL,sz002049,紫光国微,ScenarioRouter,66.2434,66.25,700,46370.36,11.59,23.19,4.64,39.42,53217.04,105.41,0.23,网格上沿止盈：现价位于区间 85% 位置，浮盈 +0.1%
2025-07-17,BUY,sz002049,紫光国微,ScenarioRouter,66.2566,66.25,700,46379.64,11.59,0.0,4.64,16.23,6825.81,0.0,0.0,红利低波轮动：20日动量 +5.52%，量比 1.22，现价 > MA20×0.98（¥63.395）
2025-07-18,SELL,sz002049,紫光国微,ScenarioRouter,67.9032,67.91,700,47532.25,11.88,23.77,4.75,40.4,54322.41,937.31,2.01,网格上沿止盈：现价位于区间 102% 位置，浮盈 +2.3%
2025-07-18,BUY,sz002049,紫光国微,ScenarioRouter,67.9168,67.91,700,47541.75,11.89,0.0,4.75,16.64,6768.77,0.0,0.0,多因子综合 +0.64（8 因子）| Top3: M1 momentum 20d +0.18 / T3 breakout 60d +0.11 / T2 ma alignment +0.10
2025-07-21,SELL,sz002049,紫光国微,ScenarioRouter,67.3233,67.33,700,47126.29,11.78,23.56,4.71,40.06,53859.71,699.71,1.51,网格上沿止盈：现价位于区间 95% 位置，浮盈 +0.8%
2025-07-24,BUY,sz002049,紫光国微,ScenarioRouter,67.4067,67.4,700,47184.72,11.8,0.0,4.72,16.51,6663.2,0.0,0.0,红利低波轮动：20日动量 +4.50%，量比 1.08，现价 > MA20×0.98（¥64.537）
2025-07-25,SELL,sz002049,紫光国微,ScenarioRouter,67.9932,68.0,700,47595.24,11.9,23.8,4.76,40.46,54222.74,5.9,0.01,网格上沿止盈：现价位于区间 94% 位置，浮盈 +0.4%
