date,side,code,name,strategy,price,raw_open,shares,gross_amount,commission,stamp_tax,slippage_cost,total_cost,cash_after,pnl,pnl_pct,reason
2025-06-24,BUY,sz002371,北方华创,DonchianTurtle,437.0337,436.99,200,87406.74,21.85,0.0,8.74,30.59,12571.41,0.0,0.0,海龟突破：现价 ¥438.570 突破 20 日高点 ¥437.900，ATR(20)=9.476 → 2×ATR 止损 ¥421.810
2025-07-04,SELL,sz002371,北方华创,DonchianTurtle,326.9573,326.99,200,65391.46,16.35,32.7,6.54,55.58,77913.83,-22086.17,-25.26,海龟离场：跌破 10 日低点 ¥413.130
2025-08-22,BUY,sz002371,北方华创,DonchianTurtle,360.8361,360.8,200,72167.22,18.04,0.0,7.22,25.26,5728.57,0.0,0.0,海龟突破：现价 ¥360.980 突破 20 日高点 ¥355.600，ATR(20)=9.572 → 2×ATR 止损 ¥343.630
2025-09-25,SELL,sz002371,北方华创,DonchianTurtle,469.2831,469.33,200,93856.61,23.46,46.93,9.39,79.78,99514.79,21600.96,29.92,达到 +25% 止盈（当前 +27.6%）
2025-09-25,BUY,sz002371,北方华创,DonchianTurtle,469.3769,469.33,200,93875.39,23.47,0.0,9.39,32.86,5615.93,0.0,0.0,海龟突破：现价 ¥460.680 突破 20 日高点 ¥427.900，ATR(20)=18.662 → 2×ATR 止损 ¥425.660
2025-10-15,SELL,sz002371,北方华创,DonchianTurtle,405.4595,405.5,200,81091.89,20.27,40.55,8.11,68.93,86647.0,-12867.78,-13.7,触发 -8% 止损（当前 -14.4%）
2025-12-02,BUY,sz002371,北方华创,DonchianTurtle,442.6243,442.58,100,44262.43,11.07,0.0,4.43,15.49,42373.51,0.0,0.0,海龟突破：现价 ¥446.460 突破 20 日高点 ¥435.000，ATR(20)=16.311 → 2×ATR 止损 ¥416.070
2026-01-30,SELL,sz002371,北方华创,DonchianTurtle,472.3728,472.42,100,47237.28,11.81,23.62,4.72,40.15,89575.36,2928.36,6.61,海龟离场：跌破 10 日低点 ¥482.500
2026-04-28,BUY,sz002371,北方华创,DonchianTurtle,511.5912,511.54,100,51159.12,12.79,0.0,5.12,17.91,38403.46,0.0,0.0,海龟突破：现价 ¥516.250 突破 20 日高点 ¥492.000，ATR(20)=20.723 → 2×ATR 止损 ¥477.390
2026-05-21,SELL,sz002371,北方华创,DonchianTurtle,656.7343,656.8,100,65673.43,16.42,32.84,6.57,55.82,104027.63,14452.27,28.24,达到 +25% 止盈（当前 +28.2%）
2026-05-21,BUY,sz002371,北方华创,DonchianTurtle,656.8657,656.8,100,65686.57,16.42,0.0,6.57,22.99,38324.64,0.0,0.0,海龟突破：现价 ¥656.000 突破 20 日高点 ¥627.170，ATR(20)=32.040 → 2×ATR 止损 ¥595.200
2026-06-02,SELL,sz002371,北方华创,DonchianTurtle,586.0414,586.1,100,58604.14,14.65,29.3,5.86,49.81,96884.83,-7142.8,-10.87,触发 -8% 止损（当前 -10.2%）
