date,side,code,name,strategy,price,raw_open,shares,gross_amount,commission,stamp_tax,slippage_cost,total_cost,cash_after,pnl,pnl_pct,reason
2025-06-25,BUY,sh603019,中科曙光,DividendLowvolRotation,67.9068,67.9,1300,88278.83,22.07,0.0,8.83,30.9,11699.1,0.0,0.0,红利低波轮动：20日动量 +4.48%，量比 1.54，现价 > MA20×0.98（¥64.569）
2025-07-10,SELL,sh603019,中科曙光,DividendLowvolRotation,68.4632,68.47,1300,89002.1,22.25,44.5,8.9,75.65,100634.45,634.45,0.72,20日动量转负（-1.62%），趋势走坏
2025-07-14,BUY,sh603019,中科曙光,DividendLowvolRotation,68.9969,68.99,1300,89695.97,22.42,0.0,8.97,31.39,10916.06,0.0,0.0,红利低波轮动：20日动量 +0.47%，量比 1.55，现价 > MA20×0.98（¥67.132）
2025-07-15,SELL,sh603019,中科曙光,DividendLowvolRotation,68.7131,68.72,1300,89327.07,22.33,44.66,8.93,75.93,100176.13,-458.32,-0.51,20日动量转负（-0.17%），趋势走坏
2025-07-16,BUY,sh603019,中科曙光,DividendLowvolRotation,69.877,69.87,1300,90840.08,22.71,0.0,9.08,31.79,9313.34,0.0,0.0,红利低波轮动：20日动量 +2.67%，量比 1.89，现价 > MA20×0.98（¥67.215）
2025-07-25,SELL,sh603019,中科曙光,DividendLowvolRotation,69.1931,69.2,1300,89951.0,22.49,44.98,9.0,76.46,99196.88,-979.25,-1.08,20日动量转负（-2.53%），趋势走坏
2025-07-28,BUY,sh603019,中科曙光,DividendLowvolRotation,70.6671,70.66,1300,91867.19,22.97,0.0,9.19,32.15,7306.72,0.0,0.0,红利低波轮动：20日动量 +0.61%，量比 2.41，现价 > MA20×0.98（¥67.695）
2025-07-29,SELL,sh603019,中科曙光,DividendLowvolRotation,69.1731,69.18,1300,89925.01,22.48,44.96,8.99,76.44,97164.29,-2032.59,-2.21,20日动量转负（-1.45%），趋势走坏
2025-07-30,BUY,sh603019,中科曙光,DividendLowvolRotation,70.097,70.09,1300,91126.11,22.78,0.0,9.11,31.89,6015.39,0.0,0.0,红利低波轮动：20日动量 +1.49%，量比 1.42，现价 > MA20×0.98（¥67.695）
2025-08-04,SELL,sh603019,中科曙光,DividendLowvolRotation,67.7932,67.8,1300,88131.19,22.03,44.07,8.81,74.91,94080.48,-3083.81,-3.38,20日动量转负（-0.83%），趋势走坏
2025-08-14,BUY,sh603019,中科曙光,DividendLowvolRotation,70.007,70.0,1200,84008.4,21.0,0.0,8.4,29.4,10051.08,0.0,0.0,红利低波轮动：20日动量 +0.06%，量比 1.93，现价 > MA20×0.98（¥67.757）
2025-08-25,SELL,sh603019,中科曙光,DividendLowvolRotation,91.1009,91.11,1200,109321.07,27.33,54.66,10.93,92.92,119290.16,25209.67,30.0,达到 +12% 止盈（当前 +18.3%）
