date,equity,cash,position_value,shares
2025-06-18,100000.0,100000.0,0.0,0
2025-06-19,100000.0,100000.0,0.0,0
2025-06-20,100000.0,100000.0,0.0,0
2025-06-23,100000.0,100000.0,0.0,0
2025-06-24,100000.0,100000.0,0.0,0
2025-06-25,100000.0,100000.0,0.0,0
2025-06-26,100000.0,100000.0,0.0,0
2025-06-27,100000.0,100000.0,0.0,0
2025-06-30,100000.0,100000.0,0.0,0
2025-07-01,100000.0,100000.0,0.0,0
2025-07-02,100000.0,100000.0,0.0,0
2025-07-03,100000.0,100000.0,0.0,0
2025-07-04,101967.36,6727.36,95240.0,4000
2025-07-07,102647.36,6727.36,95920.0,4000
2025-07-08,112247.36,6727.36,105520.0,4000
2025-07-09,113127.36,6727.36,106400.0,4000
2025-07-10,111367.36,6727.36,104640.0,4000
2025-07-11,110727.36,6727.36,104000.0,4000
2025-07-14,110407.36,6727.36,103680.0,4000
2025-07-15,115727.36,6727.36,109000.0,4000
2025-07-16,113647.36,6727.36,106920.0,4000
2025-07-17,116727.36,6727.36,110000.0,4000
2025-07-18,115167.36,6727.36,108440.0,4000
2025-07-21,114807.36,6727.36,108080.0,4000
2025-07-22,114567.36,6727.36,107840.0,4000
2025-07-23,113047.36,6727.36,106320.0,4000
2025-07-24,120527.36,6727.36,113800.0,4000
2025-07-25,121367.36,6727.36,114640.0,4000
2025-07-28,125007.36,6727.36,118280.0,4000
2025-07-29,131345.48,6585.48,124760.0,4000
2025-07-30,139705.48,6585.48,133120.0,4000
2025-07-31,145025.48,6585.48,138440.0,4000
2025-08-01,138585.48,6585.48,132000.0,4000
2025-08-04,138465.48,6585.48,131880.0,4000
2025-08-05,146785.48,6585.48,140200.0,4000
2025-08-06,143785.48,6585.48,137200.0,4000
2025-08-07,149185.48,6585.48,142600.0,4000
2025-08-08,152945.48,6585.48,146360.0,4000
2025-08-11,151985.48,6585.48,145400.0,4000
2025-08-12,165425.48,6585.48,158840.0,4000
2025-08-13,180720.22,10368.22,170352.0,3900
2025-08-14,178926.22,10368.22,168558.0,3900
2025-08-15,185322.22,10368.22,174954.0,3900
2025-08-18,183762.22,10368.22,173394.0,3900
2025-08-19,201117.22,10368.22,190749.0,3900
2025-08-20,197217.22,10368.22,186849.0,3900
2025-08-21,186999.22,10368.22,176631.0,3900
2025-08-22,189105.22,10368.22,178737.0,3900
2025-08-25,197568.22,10368.22,187200.0,3900
2025-08-26,187740.22,10368.22,177372.0,3900
2025-08-27,188676.22,10368.22,178308.0,3900
2025-08-28,201234.22,10368.22,190866.0,3900
2025-08-29,220305.22,10368.22,209937.0,3900
2025-09-01,226872.45,15516.45,211356.0,3800
2025-09-02,220260.45,15516.45,204744.0,3800
2025-09-03,221628.45,15516.45,206112.0,3800
2025-09-04,217410.45,15516.45,201894.0,3800
2025-09-05,227670.45,15516.45,212154.0,3800
2025-09-08,210836.45,15516.45,195320.0,3800
2025-09-09,200918.45,15516.45,185402.0,3800
2025-09-10,211429.8,211429.8,0.0,0
2025-09-11,211429.8,211429.8,0.0,0
2025-09-12,221627.73,11167.73,210460.0,3400
2025-09-15,214827.73,11167.73,203660.0,3400
2025-09-16,214249.73,11167.73,203082.0,3400
2025-09-17,218975.73,11167.73,207808.0,3400
2025-09-18,229991.73,11167.73,218824.0,3400
2025-09-19,235907.73,11167.73,224740.0,3400
2025-09-22,250867.73,11167.73,239700.0,3400
