date,equity,cash,position_value,shares
2025-06-18,100000.0,100000.0,0.0,0
2025-06-19,100000.0,100000.0,0.0,0
2025-06-20,100000.0,100000.0,0.0,0
2025-06-23,100000.0,100000.0,0.0,0
2025-06-24,100000.0,100000.0,0.0,0
2025-06-25,100606.1,11699.1,88907.0,1300
2025-06-26,103856.1,11699.1,92157.0,1300
2025-06-27,102608.1,11699.1,90909.0,1300
2025-06-30,103219.1,11699.1,91520.0,1300
2025-07-01,101815.1,11699.1,90116.0,1300
2025-07-02,100463.1,11699.1,88764.0,1300
2025-07-03,101087.1,11699.1,89388.0,1300
2025-07-04,100957.1,11699.1,89258.0,1300
2025-07-07,100151.1,11699.1,88452.0,1300
2025-07-08,101438.1,11699.1,89739.0,1300
2025-07-09,100658.1,11699.1,88959.0,1300
2025-07-10,100634.45,100634.45,0.0,0
2025-07-11,100634.45,100634.45,0.0,0
2025-07-14,100226.06,10916.06,89310.0,1300
2025-07-15,100176.13,100176.13,0.0,0
2025-07-16,99910.34,9313.34,90597.0,1300
2025-07-17,100079.34,9313.34,90766.0,1300
2025-07-18,99676.34,9313.34,90363.0,1300
2025-07-21,99533.34,9313.34,90220.0,1300
2025-07-22,98844.34,9313.34,89531.0,1300
2025-07-23,98558.34,9313.34,89245.0,1300
2025-07-24,99143.34,9313.34,89830.0,1300
2025-07-25,99196.88,99196.88,0.0,0
2025-07-28,97500.72,7306.72,90194.0,1300
2025-07-29,97164.29,97164.29,0.0,0
2025-07-30,95793.39,6015.39,89778.0,1300
2025-07-31,95663.39,6015.39,89648.0,1300
2025-08-01,94532.39,6015.39,88517.0,1300
2025-08-04,94080.48,94080.48,0.0,0
2025-08-05,94080.48,94080.48,0.0,0
2025-08-06,94080.48,94080.48,0.0,0
2025-08-07,94080.48,94080.48,0.0,0
2025-08-08,94080.48,94080.48,0.0,0
2025-08-11,94080.48,94080.48,0.0,0
2025-08-12,94080.48,94080.48,0.0,0
2025-08-13,94080.48,94080.48,0.0,0
2025-08-14,98947.08,10051.08,88896.0,1200
2025-08-15,98419.08,10051.08,88368.0,1200
2025-08-18,99451.08,10051.08,89400.0,1200
2025-08-19,97663.08,10051.08,87612.0,1200
2025-08-20,101419.08,10051.08,91368.0,1200
2025-08-21,100411.08,10051.08,90360.0,1200
2025-08-22,109447.08,10051.08,99396.0,1200
2025-08-25,119251.89,9919.89,109332.0,1200
2025-08-26,119503.89,9919.89,109584.0,1200
2025-08-27,116359.89,9919.89,106440.0,1200
2025-08-28,120931.89,9919.89,111012.0,1200
2025-08-29,116119.89,9919.89,106200.0,1200
2025-09-01,120487.89,9919.89,110568.0,1200
2025-09-02,117943.89,9919.89,108024.0,1200
2025-09-03,114355.89,9919.89,104436.0,1200
2025-09-04,105295.89,9919.89,95376.0,1200
2025-09-05,108733.28,9805.28,98928.0,1200
2025-09-08,110593.28,9805.28,100788.0,1200
2025-09-09,107173.28,9805.28,97368.0,1200
2025-09-10,110269.28,9805.28,100464.0,1200
2025-09-11,120313.28,9805.28,110508.0,1200
2025-09-12,127232.52,9668.52,117564.0,1200
2025-09-15,132620.52,9668.52,122952.0,1200
2025-09-16,143444.52,9668.52,133776.0,1200
2025-09-17,139700.8,9512.8,130188.0,1200
2025-09-18,141416.8,9512.8,131904.0,1200
2025-09-19,137708.8,9512.8,128196.0,1200
2025-09-22,150524.8,9512.8,141012.0,1200
