date,side,code,name,strategy,price,raw_open,shares,gross_amount,commission,stamp_tax,slippage_cost,total_cost,cash_after,pnl,pnl_pct,reason
2025-06-19,BUY,sz000034,神州数码,GridMartingale,36.5037,36.5,200,7300.73,5.0,0.0,0.73,5.73,92694.27,0.0,0.0,网格买入：现价 ¥36.450 位于 20 日区间 ¥35.850-¥41.500 的 11% 位置
2025-06-20,BUY,sz000034,神州数码,GridMartingale,35.9036,35.9,200,7180.72,5.0,0.0,0.72,5.72,85508.55,0.0,0.0,网格买入：现价 ¥35.980 位于 20 日区间 ¥35.850-¥41.500 的 2% 位置
2025-06-24,BUY,sz000034,神州数码,GridMartingale,35.9136,35.91,200,7182.72,5.0,0.0,0.72,5.72,78320.83,0.0,0.0,网格买入：现价 ¥35.690 位于 20 日区间 ¥35.260-¥39.340 的 11% 位置
2025-07-01,SELL,sz000034,神州数码,GridMartingale,37.5762,37.58,300,11272.87,5.0,5.64,1.13,11.76,89583.07,363.65,3.34,网格上沿止盈：现价位于区间 76% 位置，浮盈 +4.2%
2025-07-03,BUY,sz000034,神州数码,GridMartingale,36.0036,36.0,200,7200.72,5.0,0.0,0.72,5.72,82377.35,0.0,0.0,网格买入：现价 ¥36.230 位于 20 日区间 ¥34.850-¥38.500 的 38% 位置
2025-07-08,BUY,sz000034,神州数码,GridMartingale,36.0536,36.05,200,7210.72,5.0,0.0,0.72,5.72,75161.63,0.0,0.0,网格买入：现价 ¥36.050 位于 20 日区间 ¥34.850-¥38.500 的 33% 位置
2025-07-14,SELL,sz000034,神州数码,GridMartingale,37.3963,37.4,300,11218.88,5.0,5.61,1.12,11.73,86369.9,427.69,3.97,网格上沿止盈：现价位于区间 75% 位置，浮盈 +3.8%
2025-07-16,SELL,sz000034,神州数码,GridMartingale,38.8761,38.88,200,7775.22,5.0,3.89,0.78,9.67,94136.23,560.61,7.78,网格上沿止盈：现价位于区间 105% 位置，浮盈 +6.4%
2025-07-17,SELL,sz000034,神州数码,GridMartingale,38.2162,38.22,100,3821.62,5.0,1.91,0.38,7.29,97950.94,206.85,5.73,网格上沿止盈：现价位于区间 97% 位置，浮盈 +6.5%
2025-09-03,BUY,sz000034,神州数码,GridMartingale,44.2144,44.21,200,8842.88,5.0,0.0,0.88,5.88,89103.06,0.0,0.0,网格买入：现价 ¥43.780 位于 20 日区间 ¥39.250-¥49.400 的 45% 位置
2025-09-04,BUY,sz000034,神州数码,GridMartingale,42.9843,42.98,200,8596.86,5.0,0.0,0.86,5.86,80501.2,0.0,0.0,网格买入：现价 ¥42.630 位于 20 日区间 ¥39.490-¥49.400 的 32% 位置
2025-09-05,BUY,sz000034,神州数码,GridMartingale,41.2141,41.21,100,4121.41,5.0,0.0,0.41,5.41,76374.78,0.0,0.0,网格买入：现价 ¥41.180 位于 20 日区间 ¥39.650-¥49.400 的 16% 位置
2025-09-08,BUY,sz000034,神州数码,GridMartingale,42.7043,42.7,100,4270.43,5.0,0.0,0.43,5.43,72099.36,0.0,0.0,网格买入：现价 ¥42.620 位于 20 日区间 ¥39.650-¥49.400 的 30% 位置
2025-09-09,BUY,sz000034,神州数码,GridMartingale,42.1042,42.1,100,4210.42,5.0,0.0,0.42,5.42,67883.94,0.0,0.0,网格买入：现价 ¥42.290 位于 20 日区间 ¥39.840-¥49.400 的 26% 位置
2025-09-10,BUY,sz000034,神州数码,GridMartingale,41.9242,41.92,100,4192.42,5.0,0.0,0.42,5.42,63686.52,0.0,0.0,网格买入：现价 ¥41.090 位于 20 日区间 ¥39.840-¥49.400 的 13% 位置
2025-09-11,BUY,sz000034,神州数码,GridMartingale,46.1546,46.15,100,4615.46,5.0,0.0,0.46,5.46,59066.05,0.0,0.0,网格买入：现价 ¥42.090 位于 20 日区间 ¥40.200-¥49.400 的 21% 位置
2025-09-15,BUY,sz000034,神州数码,GridMartingale,43.1843,43.18,100,4318.43,5.0,0.0,0.43,5.43,54742.62,0.0,0.0,网格买入：现价 ¥43.880 位于 20 日区间 ¥40.200-¥49.400 的 40% 位置
2025-09-26,SELL,sz000034,神州数码,GridMartingale,46.0054,46.01,500,23002.7,5.75,11.5,2.3,19.55,77728.07,1927.84,9.16,网格上沿止盈：现价位于区间 89% 位置，浮盈 +9.6%
2025-10-10,SELL,sz000034,神州数码,GridMartingale,45.6454,45.65,300,13693.63,5.0,6.85,1.37,13.22,91409.85,1064.52,8.44,网格上沿止盈：现价位于区间 81% 位置，浮盈 +7.3%
2025-10-16,BUY,sz000034,神州数码,GridMartingale,39.1839,39.18,200,7836.78,5.0,0.0,0.78,5.78,83568.07,0.0,0.0,网格买入：现价 ¥39.350 位于 20 日区间 ¥38.570-¥47.440 的 9% 位置
2025-10-17,BUY,sz000034,神州数码,GridMartingale,39.2939,39.29,200,7858.79,5.0,0.0,0.79,5.79,75704.28,0.0,0.0,网格买入：现价 ¥39.550 位于 20 日区间 ¥37.880-¥47.440 的 17% 位置
2025-10-21,BUY,sz000034,神州数码,GridMartingale,38.2838,38.28,100,3828.38,5.0,0.0,0.38,5.38,71870.9,0.0,0.0,网格买入：现价 ¥38.180 位于 20 日区间 ¥37.680-¥47.440 的 5% 位置
2025-10-22,BUY,sz000034,神州数码,GridMartingale,38.7239,38.72,100,3872.39,5.0,0.0,0.39,5.39,67993.51,0.0,0.0,网格买入：现价 ¥38.920 位于 20 日区间 ¥37.680-¥47.440 的 13% 位置
2025-10-23,BUY,sz000034,神州数码,GridMartingale,39.3839,39.38,100,3938.39,5.0,0.0,0.39,5.39,64050.12,0.0,0.0,网格买入：现价 ¥39.120 位于 20 日区间 ¥37.680-¥47.440 的 15% 位置
2025-10-24,BUY,sz000034,神州数码,GridMartingale,39.2139,39.21,100,3921.39,5.0,0.0,0.39,5.39,60123.73,0.0,0.0,网格买入：现价 ¥39.090 位于 20 日区间 ¥37.680-¥47.440 的 14% 位置
2025-10-27,BUY,sz000034,神州数码,GridMartingale,39.554,39.55,100,3955.4,5.0,0.0,0.4,5.4,56163.33,0.0,0.0,网格买入：现价 ¥39.450 位于 20 日区间 ¥37.680-¥47.440 的 18% 位置
2025-11-07,SELL,sz000034,神州数码,GridMartingale,44.1156,44.12,600,26469.35,6.62,13.23,2.65,22.5,82612.83,1534.51,6.16,网格上沿止盈：现价位于区间 84% 位置，浮盈 +11.3%
2025-11-10,SELL,sz000034,神州数码,GridMartingale,45.0055,45.01,300,13501.65,5.0,6.75,1.35,13.1,96102.73,1847.24,15.87,网格上沿止盈：现价位于区间 82% 位置，浮盈 +12.9%
2025-11-11,SELL,sz000034,神州数码,GridMartingale,44.8455,44.85,100,4484.55,5.0,2.24,0.45,7.69,100580.04,533.92,13.54,网格上沿止盈：现价位于区间 100% 位置，浮盈 +13.9%
2025-11-12,SELL,sz000034,神州数码,GridMartingale,44.4056,44.41,100,4440.56,5.0,2.22,0.44,7.66,105013.38,506.94,12.91,网格上沿止盈：现价位于区间 81% 位置，浮盈 +14.2%
2025-11-21,BUY,sz000034,神州数码,GridMartingale,41.5642,41.56,200,8312.83,5.0,0.0,0.83,5.83,96695.55,0.0,0.0,网格买入：现价 ¥42.040 位于 20 日区间 ¥38.200-¥46.800 的 45% 位置
2025-11-24,BUY,sz000034,神州数码,GridMartingale,40.354,40.35,200,8070.81,5.0,0.0,0.81,5.81,88619.74,0.0,0.0,网格买入：现价 ¥40.020 位于 20 日区间 ¥39.080-¥46.800 的 12% 位置
2025-11-25,BUY,sz000034,神州数码,GridMartingale,40.7541,40.75,200,8150.82,5.0,0.0,0.81,5.81,80463.92,0.0,0.0,网格买入：现价 ¥40.500 位于 20 日区间 ¥39.080-¥46.800 的 18% 位置
2025-11-26,BUY,sz000034,神州数码,GridMartingale,40.194,40.19,200,8038.8,5.0,0.0,0.8,5.8,72420.12,0.0,0.0,网格买入：现价 ¥40.310 位于 20 日区间 ¥39.080-¥46.800 的 16% 位置
2025-11-27,BUY,sz000034,神州数码,GridMartingale,40.394,40.39,100,4039.4,5.0,0.0,0.4,5.4,68375.72,0.0,0.0,网格买入：现价 ¥39.990 位于 20 日区间 ¥39.270-¥46.800 的 10% 位置
2025-11-28,BUY,sz000034,神州数码,GridMartingale,39.4639,39.46,100,3946.39,5.0,0.0,0.39,5.39,64424.32,0.0,0.0,网格买入：现价 ¥39.530 位于 20 日区间 ¥39.270-¥46.800 的 3% 位置
2025-12-01,BUY,sz000034,神州数码,GridMartingale,39.724,39.72,100,3972.4,5.0,0.0,0.4,5.4,60446.93,0.0,0.0,网格买入：现价 ¥39.720 位于 20 日区间 ¥39.270-¥46.800 的 6% 位置
2025-12-02,BUY,sz000034,神州数码,GridMartingale,41.5142,41.51,100,4151.42,5.0,0.0,0.42,5.42,56290.51,0.0,0.0,网格买入：现价 ¥41.270 位于 20 日区间 ¥39.210-¥46.800 的 27% 位置
2025-12-18,BUY,sz000034,神州数码,GridMartingale,37.3737,37.37,100,3737.37,5.0,0.0,0.37,5.37,52548.14,0.0,0.0,网格买入：现价 ¥37.690 位于 20 日区间 ¥36.790-¥43.940 的 13% 位置
2026-01-12,SELL,sz000034,神州数码,GridMartingale,41.3959,41.4,700,28977.1,7.24,14.49,2.9,24.63,81503.51,445.52,1.56,网格上沿止盈：现价位于区间 105% 位置，浮盈 +2.0%
2026-01-13,SELL,sz000034,神州数码,GridMartingale,42.5757,42.58,300,12772.72,5.0,6.39,1.28,12.66,94264.84,673.13,5.57,网格上沿止盈：现价位于区间 130% 位置，浮盈 +6.3%
2026-01-15,SELL,sz000034,神州数码,GridMartingale,42.0558,42.06,200,8411.16,5.0,4.21,0.84,10.05,102666.79,473.16,5.97,网格上沿止盈：现价位于区间 88% 位置，浮盈 +5.8%
2026-01-16,SELL,sz000034,神州数码,GridMartingale,41.4958,41.5,100,4149.59,5.0,2.07,0.41,7.49,106809.31,-13.9,-0.33,网格上沿止盈：现价位于区间 84% 位置，浮盈 +5.6%
2026-01-21,BUY,sz000034,神州数码,GridMartingale,39.2239,39.22,200,7844.78,5.0,0.0,0.78,5.78,98959.52,0.0,0.0,网格买入：现价 ¥39.790 位于 20 日区间 ¥37.460-¥42.680 的 45% 位置
2026-01-27,BUY,sz000034,神州数码,GridMartingale,39.774,39.77,200,7954.8,5.0,0.0,0.8,5.8,90999.73,0.0,0.0,网格买入：现价 ¥39.770 位于 20 日区间 ¥38.000-¥42.680 的 38% 位置
2026-01-28,BUY,sz000034,神州数码,GridMartingale,40.044,40.04,200,8008.8,5.0,0.0,0.8,5.8,82985.92,0.0,0.0,网格买入：现价 ¥39.440 位于 20 日区间 ¥38.210-¥42.680 的 28% 位置
2026-01-29,BUY,sz000034,神州数码,GridMartingale,39.4639,39.46,200,7892.79,5.0,0.0,0.79,5.79,75088.14,0.0,0.0,网格买入：现价 ¥39.800 位于 20 日区间 ¥38.580-¥42.680 的 30% 位置
2026-01-30,BUY,sz000034,神州数码,GridMartingale,38.6039,38.6,100,3860.39,5.0,0.0,0.39,5.39,71222.75,0.0,0.0,网格买入：现价 ¥38.840 位于 20 日区间 ¥38.580-¥42.680 的 6% 位置
2026-02-04,BUY,sz000034,神州数码,GridMartingale,37.2237,37.22,100,3722.37,5.0,0.0,0.37,5.37,67495.38,0.0,0.0,网格买入：现价 ¥37.530 位于 20 日区间 ¥36.720-¥42.680 的 14% 位置
2026-02-05,BUY,sz000034,神州数码,GridMartingale,36.4936,36.49,100,3649.36,5.0,0.0,0.36,5.36,63841.01,0.0,0.0,网格买入：现价 ¥36.730 位于 20 日区间 ¥36.530-¥42.680 的 3% 位置
2026-02-10,BUY,sz000034,神州数码,GridMartingale,37.1037,37.1,100,3710.37,5.0,0.0,0.37,5.37,60125.64,0.0,0.0,网格买入：现价 ¥36.890 位于 20 日区间 ¥35.280-¥42.680 的 22% 位置
2026-02-11,BUY,sz000034,神州数码,GridMartingale,37.6038,37.6,100,3760.38,5.0,0.0,0.38,5.38,56360.27,0.0,0.0,网格买入：现价 ¥37.700 位于 20 日区间 ¥35.280-¥42.680 的 33% 位置
2026-03-02,SELL,sz000034,神州数码,GridMartingale,39.986,39.99,700,27990.2,7.0,14.0,2.8,23.79,84329.47,403.45,1.46,网格上沿止盈：现价位于区间 80% 位置，浮盈 +5.0%
2026-03-04,BUY,sz000034,神州数码,GridMartingale,37.5037,37.5,200,7500.75,5.0,0.0,0.75,5.75,76823.72,0.0,0.0,网格买入：现价 ¥37.710 位于 20 日区间 ¥35.280-¥41.970 的 36% 位置
2026-03-05,BUY,sz000034,神州数码,GridMartingale,38.5038,38.5,100,3850.39,5.0,0.0,0.39,5.38,72968.34,0.0,0.0,网格买入：现价 ¥37.560 位于 20 日区间 ¥35.280-¥41.970 的 34% 位置
2026-03-06,BUY,sz000034,神州数码,GridMartingale,37.3737,37.37,100,3737.37,5.0,0.0,0.37,5.37,69225.96,0.0,0.0,网格买入：现价 ¥37.590 位于 20 日区间 ¥35.280-¥41.970 的 35% 位置
2026-03-16,BUY,sz000034,神州数码,GridMartingale,37.2037,37.2,100,3720.37,5.0,0.0,0.37,5.37,65500.59,0.0,0.0,网格买入：现价 ¥37.400 位于 20 日区间 ¥35.280-¥41.970 的 32% 位置
2026-03-17,BUY,sz000034,神州数码,GridMartingale,37.1737,37.17,100,3717.37,5.0,0.0,0.37,5.37,61778.22,0.0,0.0,网格买入：现价 ¥36.910 位于 20 日区间 ¥35.280-¥41.970 的 24% 位置
2026-03-19,BUY,sz000034,神州数码,GridMartingale,36.9537,36.95,100,3695.37,5.0,0.0,0.37,5.37,58077.85,0.0,0.0,网格买入：现价 ¥37.800 位于 20 日区间 ¥35.900-¥41.970 的 31% 位置
2026-03-20,BUY,sz000034,神州数码,GridMartingale,37.4537,37.45,100,3745.37,5.0,0.0,0.37,5.37,54327.48,0.0,0.0,网格买入：现价 ¥37.410 位于 20 日区间 ¥35.880-¥41.970 的 25% 位置
2026-03-24,SELL,sz000034,神州数码,GridMartingale,33.5466,33.55,1500,50319.97,12.58,25.16,5.03,42.77,104609.7,-6345.43,-11.21,网格破网止损：收盘 33.02 <= 33.74，清仓跳出
2026-03-25,BUY,sz000034,神州数码,GridMartingale,33.8034,33.8,300,10141.01,5.0,0.0,1.01,6.01,94463.69,0.0,0.0,网格买入：现价 ¥33.630 位于 20 日区间 ¥32.810-¥41.970 的 9% 位置
2026-03-26,BUY,sz000034,神州数码,GridMartingale,35.3035,35.3,200,7060.71,5.0,0.0,0.71,5.71,87397.98,0.0,0.0,网格买入：现价 ¥35.460 位于 20 日区间 ¥32.420-¥41.970 的 32% 位置
2026-03-27,BUY,sz000034,神州数码,GridMartingale,33.3833,33.38,200,6676.67,5.0,0.0,0.67,5.67,80716.32,0.0,0.0,网格买入：现价 ¥33.930 位于 20 日区间 ¥32.420-¥41.970 的 16% 位置
2026-03-30,BUY,sz000034,神州数码,GridMartingale,34.0434,34.04,200,6808.68,5.0,0.0,0.68,5.68,73902.64,0.0,0.0,网格买入：现价 ¥34.820 位于 20 日区间 ¥32.420-¥41.970 的 25% 位置
2026-03-31,BUY,sz000034,神州数码,GridMartingale,34.5435,34.54,200,6908.69,5.0,0.0,0.69,5.69,66988.95,0.0,0.0,网格买入：现价 ¥34.810 位于 20 日区间 ¥32.420-¥41.150 的 27% 位置
2026-04-01,BUY,sz000034,神州数码,GridMartingale,34.0034,34.0,100,3400.34,5.0,0.0,0.34,5.34,63583.61,0.0,0.0,网格买入：现价 ¥33.370 位于 20 日区间 ¥32.420-¥40.680 的 12% 位置
2026-04-02,BUY,sz000034,神州数码,GridMartingale,33.8034,33.8,100,3380.34,5.0,0.0,0.34,5.34,60198.27,0.0,0.0,网格买入：现价 ¥34.110 位于 20 日区间 ¥32.420-¥40.680 的 20% 位置
2026-04-07,BUY,sz000034,神州数码,GridMartingale,32.0332,32.03,100,3203.32,5.0,0.0,0.32,5.32,56989.95,0.0,0.0,网格买入：现价 ¥32.060 位于 20 日区间 ¥31.980-¥40.680 的 1% 位置
2026-04-08,BUY,sz000034,神州数码,GridMartingale,32.9633,32.96,100,3296.33,5.0,0.0,0.33,5.33,53688.62,0.0,0.0,网格买入：现价 ¥32.020 位于 20 日区间 ¥31.790-¥40.680 的 3% 位置
2026-04-20,SELL,sz000034,神州数码,GridMartingale,37.9162,37.92,700,26541.35,6.64,13.27,2.65,22.56,80210.06,2628.05,11.0,网格上沿止盈：现价位于区间 77% 位置，浮盈 +8.1%
2026-04-21,SELL,sz000034,神州数码,GridMartingale,37.2763,37.28,400,14910.51,5.0,7.46,1.49,13.95,95108.11,1170.68,8.53,网格上沿止盈：现价位于区间 95% 位置，浮盈 +11.1%
2026-04-23,SELL,sz000034,神州数码,GridMartingale,37.1163,37.12,200,7423.26,5.0,3.71,0.74,9.45,102522.66,623.87,9.19,网格上沿止盈：现价位于区间 86% 位置，浮盈 +12.6%
2026-04-27,SELL,sz000034,神州数码,GridMartingale,37.9962,38.0,100,3799.62,5.0,1.9,0.38,7.28,106315.38,584.4,18.22,网格上沿止盈：现价位于区间 87% 位置，浮盈 +15.3%
2026-05-20,SELL,sz000034,神州数码,GridMartingale,30.9569,30.96,100,3095.69,5.0,1.55,0.31,6.86,109404.52,-212.19,-6.43,网格破网止损：收盘 30.96 <= 33.15，清仓跳出
