date,side,code,name,strategy,price,raw_open,shares,gross_amount,commission,stamp_tax,slippage_cost,total_cost,cash_after,pnl,pnl_pct,reason
2026-06-17,BUY,sz000034,神州数码,DragonTigerPattern,26.3826,26.38,3600,94977.5,23.74,0.0,9.5,33.24,4998.76,0.0,0.0,游资形态：2连板（涨幅 +10.02%），突破 5 日高点 ¥24.210，连板 2 天
2026-06-18,SELL,sz000034,神州数码,DragonTigerPattern,26.5773,26.58,3600,95678.43,23.92,47.84,9.57,81.33,100605.43,605.43,0.64,回测结束强平
