date,equity,cash,position_value,shares
2025-06-18,100000.0,100000.0,0.0,0
2025-06-19,100000.0,100000.0,0.0,0
2025-06-20,100000.0,100000.0,0.0,0
2025-06-23,100000.0,100000.0,0.0,0
2025-06-24,100000.0,100000.0,0.0,0
2025-06-25,100000.0,100000.0,0.0,0
2025-06-26,99567.19,6217.19,93350.0,2500
2025-06-27,99942.19,6217.19,93725.0,2500
2025-06-30,99937.46,99937.46,0.0,0
2025-07-01,99937.46,99937.46,0.0,0
2025-07-02,99937.46,99937.46,0.0,0
2025-07-03,99937.46,99937.46,0.0,0
2025-07-04,99937.46,99937.46,0.0,0
2025-07-07,99937.46,99937.46,0.0,0
2025-07-08,99937.46,99937.46,0.0,0
2025-07-09,99937.46,99937.46,0.0,0
2025-07-10,99937.46,99937.46,0.0,0
2025-07-11,99937.46,99937.46,0.0,0
2025-07-14,99204.73,6404.73,92800.0,2500
2025-07-15,102304.73,6404.73,95900.0,2500
2025-07-16,102479.73,6404.73,96075.0,2500
2025-07-17,104754.73,6404.73,98350.0,2500
2025-07-18,104029.73,6404.73,97625.0,2500
2025-07-21,103429.73,6404.73,97025.0,2500
2025-07-22,102004.73,6404.73,95600.0,2500
2025-07-23,102029.73,6404.73,95625.0,2500
2025-07-24,102954.73,6404.73,96550.0,2500
2025-07-25,105804.73,6404.73,99400.0,2500
2025-07-28,104954.73,6404.73,98550.0,2500
2025-07-29,105079.73,6404.73,98675.0,2500
2025-07-30,102904.73,6404.73,96500.0,2500
2025-07-31,109904.73,6404.73,103500.0,2500
2025-08-01,107279.73,6404.73,100875.0,2500
2025-08-04,106704.73,6404.73,100300.0,2500
2025-08-05,105879.73,6404.73,99475.0,2500
2025-08-06,108954.73,6404.73,102550.0,2500
2025-08-07,108729.73,6404.73,102325.0,2500
2025-08-08,105579.73,6404.73,99175.0,2500
2025-08-11,107504.73,6404.73,101100.0,2500
2025-08-12,108504.73,6404.73,102100.0,2500
2025-08-13,110104.73,6404.73,103700.0,2500
2025-08-14,110154.73,6404.73,103750.0,2500
2025-08-15,111779.73,6404.73,105375.0,2500
2025-08-18,116875.92,6275.92,110600.0,2500
2025-08-19,117950.92,6275.92,111675.0,2500
2025-08-20,120750.92,6275.92,114475.0,2500
2025-08-21,120200.92,6275.92,113925.0,2500
2025-08-22,124825.92,6275.92,118550.0,2500
2025-08-25,124250.92,6275.92,117975.0,2500
2025-08-26,127475.92,6275.92,121200.0,2500
2025-08-27,124823.83,10991.83,113832.0,2400
2025-08-28,121727.83,10991.83,110736.0,2400
2025-08-29,118498.37,6398.37,112100.0,2500
2025-09-01,123098.37,6398.37,116700.0,2500
2025-09-02,115848.37,6398.37,109450.0,2500
2025-09-03,112973.37,6398.37,106575.0,2500
2025-09-04,113757.04,113757.04,0.0,0
2025-09-05,113757.04,113757.04,0.0,0
2025-09-08,113757.04,113757.04,0.0,0
2025-09-09,113757.04,113757.04,0.0,0
2025-09-10,113757.04,113757.04,0.0,0
2025-09-11,113757.04,113757.04,0.0,0
2025-09-12,112639.8,7327.8,105312.0,2400
2025-09-15,111583.8,7327.8,104256.0,2400
2025-09-16,111854.89,111854.89,0.0,0
2025-09-17,111854.89,111854.89,0.0,0
2025-09-18,111854.89,111854.89,0.0,0
2025-09-19,111854.89,111854.89,0.0,0
2025-09-22,111854.89,111854.89,0.0,0
2025-09-23,111854.89,111854.89,0.0,0
