date,side,code,name,strategy,price,raw_open,shares,gross_amount,commission,stamp_tax,slippage_cost,total_cost,cash_after,pnl,pnl_pct,reason
2025-07-04,BUY,sh601138,工业富联,ChanLun2B,23.3123,23.31,4000,93249.32,23.31,0.0,9.32,32.64,6727.36,0.0,0.0,缠论二买优化版：3日前底分型 + 突破 ¥21.63 + 多头 MA5(21.71)>MA10(21.17)>MA20(20.92) + MA60↑ + 量比 3.90 + RSI 69.8
2025-07-16,SELL,sh601138,工业富联,ChanLun2B,26.9873,26.99,4000,107949.2,26.99,53.97,10.8,91.76,114595.61,14595.61,15.65,达到 +15% 止盈（当前 +16.9%）
2025-07-25,BUY,sh601138,工业富联,ChanLun2B,28.4528,28.45,3800,108120.81,27.03,0.0,10.81,37.84,6447.76,0.0,0.0,缠论二买优化版：6日前底分型 + 突破 ¥27.63 + 多头 MA5(27.22)>MA10(26.95)>MA20(25.25) + MA60↑ + 量比 1.78 + RSI 76.1
2025-07-31,SELL,sh601138,工业富联,ChanLun2B,33.2567,33.26,3800,126375.36,31.59,63.19,12.64,107.42,132728.34,18132.74,16.77,达到 +15% 止盈（当前 +16.9%）
2025-08-29,BUY,sh601138,工业富联,ChanLun2B,48.0048,48.0,2600,124812.48,31.2,0.0,12.48,43.68,7884.66,0.0,0.0,缠论二买优化版：5日前底分型 + 突破 ¥47.29 + 多头 MA5(46.79)>MA10(46.54)>MA20(41.80) + MA60↑ + 量比 1.37 + RSI 73.0
2025-09-02,SELL,sh601138,工业富联,ChanLun2B,56.6943,56.7,2600,147405.26,36.85,73.7,14.74,125.3,155179.37,22451.02,17.98,达到 +15% 止盈（当前 +15.8%）
2026-05-14,BUY,sh601138,工业富联,ChanLun2B,74.0074,74.0,1900,140614.06,35.15,0.0,14.06,49.21,14530.15,0.0,0.0,缠论二买优化版：6日前底分型 + 突破 ¥63.88 + 多头 MA5(65.71)>MA10(65.62)>MA20(63.58) + MA60↑ + 量比 1.81 + RSI 65.2
2026-05-15,SELL,sh601138,工业富联,ChanLun2B,69.493,69.5,1900,132036.79,33.01,66.02,13.21,112.23,146467.92,-8711.45,-6.19,触发 -7% 止损（当前 -7.3%）
2026-05-29,BUY,sh601138,工业富联,ChanLun2B,78.7579,78.75,1700,133888.39,33.47,0.0,13.39,46.86,12546.06,0.0,0.0,缠论二买优化版：5日前底分型 + 突破 ¥67.66 + 多头 MA5(70.50)>MA10(69.13)>MA20(67.44) + MA60↑ + 量比 1.53 + RSI 70.4
2026-06-09,SELL,sh601138,工业富联,ChanLun2B,71.9828,71.99,1700,122370.76,30.59,61.19,12.24,104.02,134825.04,-11642.88,-8.69,触发 -7% 止损（当前 -10.5%）
