date,side,code,name,strategy,price,raw_open,shares,gross_amount,commission,stamp_tax,slippage_cost,total_cost,cash_after,pnl,pnl_pct,reason
2025-08-25,BUY,sh603986,兆易创新,DragonTigerPattern,159.0159,159.0,500,79507.95,19.88,0.0,7.95,27.83,20472.17,0.0,0.0,游资形态：2连板（涨幅 +10.00%），突破 5 日高点 ¥139.710，连板 2 天
2025-09-03,SELL,sh603986,兆易创新,DragonTigerPattern,176.2424,176.26,500,88121.19,22.03,44.06,8.81,74.9,108527.27,8527.27,10.72,次日不板（涨幅 +0.64% < 3%），游资走人
2025-09-12,BUY,sh603986,兆易创新,DragonTigerPattern,180.008,179.99,500,90004.0,22.5,0.0,9.0,31.5,18500.77,0.0,0.0,游资形态：首板（涨幅 +10.00%），突破 5 日高点 ¥171.070，连板 1 天
2025-09-16,SELL,sh603986,兆易创新,DragonTigerPattern,188.9811,189.0,500,94490.55,23.62,47.25,9.45,80.32,112920.45,4393.18,4.88,次日不板（涨幅 +0.38% < 3%），游资走人
2025-10-28,BUY,sh603986,兆易创新,DragonTigerPattern,236.5237,236.5,400,94609.46,23.65,0.0,9.46,33.11,18287.34,0.0,0.0,游资形态：2连板（涨幅 +10.00%），突破 5 日高点 ¥222.000，连板 2 天
2025-10-29,SELL,sh603986,兆易创新,DragonTigerPattern,246.9353,246.96,400,98774.12,24.69,49.39,9.88,83.96,116987.38,4066.93,4.3,次日不板（涨幅 +1.55% < 3%），游资走人
2026-01-06,BUY,sh603986,兆易创新,DragonTigerPattern,238.0238,238.0,400,95209.52,23.8,0.0,9.52,33.32,21754.06,0.0,0.0,游资形态：首板（涨幅 +10.00%），突破 5 日高点 ¥234.440，连板 1 天
2026-01-09,SELL,sh603986,兆易创新,DragonTigerPattern,254.5245,254.55,400,101809.82,25.45,50.9,10.18,86.54,123487.52,6500.14,6.83,次日不板（涨幅 -1.43% < 3%），游资走人
2026-01-19,BUY,sh603986,兆易创新,DragonTigerPattern,280.6281,280.6,400,112251.22,28.06,0.0,11.22,39.29,11208.23,0.0,0.0,游资形态：首板（涨幅 +10.00%），突破 5 日高点 ¥275.000，连板 1 天
2026-01-21,SELL,sh603986,兆易创新,DragonTigerPattern,294.9705,295.0,400,117988.2,29.5,58.99,11.8,100.29,129107.94,5620.42,5.01,次日不板（涨幅 +1.23% < 3%），游资走人
2026-03-17,BUY,sh603986,兆易创新,DragonTigerPattern,306.5306,306.5,400,122612.26,30.65,0.0,12.26,42.91,6465.03,0.0,0.0,游资形态：首板（涨幅 +10.00%），突破 5 日高点 ¥290.830，连板 1 天
2026-03-23,SELL,sh603986,兆易创新,DragonTigerPattern,276.9723,277.0,400,110788.92,27.7,55.39,11.08,94.17,117170.85,-11937.08,-9.73,触发 -5% 止损（当前 -5.4%）
2026-05-07,BUY,sh603986,兆易创新,DragonTigerPattern,347.0347,347.0,300,104110.41,26.03,0.0,10.41,36.44,13034.42,0.0,0.0,游资形态：首板（涨幅 +10.00%），突破 5 日高点 ¥321.000，连板 1 天
2026-05-20,SELL,sh603986,兆易创新,DragonTigerPattern,407.9592,408.0,300,122387.76,30.6,61.19,12.24,104.03,135330.39,18159.53,17.44,次日不板（涨幅 +1.14% < 3%），游资走人
2026-05-21,BUY,sh603986,兆易创新,DragonTigerPattern,445.0645,445.02,200,89012.9,22.25,0.0,8.9,31.15,46295.23,0.0,0.0,游资形态：首板（涨幅 +10.00%），突破 5 日高点 ¥412.870，连板 1 天
2026-05-27,SELL,sh603986,兆易创新,DragonTigerPattern,540.9459,541.0,200,108189.18,27.05,54.09,10.82,91.96,154403.27,19072.88,21.42,次日不板（涨幅 +2.06% < 3%），游资走人
2026-06-18,BUY,sh603986,兆易创新,DragonTigerPattern,594.0594,594.0,200,118811.88,29.7,0.0,11.88,41.58,35561.69,0.0,0.0,游资形态：首板（涨幅 +10.00%），突破 5 日高点 ¥542.840，连板 1 天
2026-06-18,SELL,sh603986,兆易创新,DragonTigerPattern,628.9371,629.0,200,125787.42,31.45,62.89,12.58,106.92,161254.77,6851.5,5.77,回测结束强平
