date,equity,cash,position_value,shares
2025-06-18,100000.0,100000.0,0.0,0
2025-06-19,99986.04,90434.04,9552.0,400
2025-06-20,99857.4,90417.4,9440.0,400
2025-06-23,100012.86,90400.86,9612.0,400
2025-06-24,100164.12,90384.12,9780.0,400
2025-06-25,100236.18,95268.18,4968.0,200
2025-06-26,99327.49,5733.49,93594.0,3800
2025-06-27,99745.49,5733.49,94012.0,3800
2025-06-30,100049.49,5733.49,94316.0,3800
2025-07-01,100581.49,5733.49,94848.0,3800
2025-07-02,99498.95,5676.95,93822.0,3800
2025-07-03,99574.95,5676.95,93898.0,3800
2025-07-04,98814.95,5676.95,93138.0,3800
2025-07-07,98282.95,5676.95,92606.0,3800
2025-07-08,98318.15,98318.15,0.0,0
2025-07-09,97989.98,6377.98,91612.0,3700
2025-07-10,98618.98,6377.98,92241.0,3700
2025-07-11,98898.02,6324.02,92574.0,3700
2025-07-14,98362.94,6269.94,92093.0,3700
2025-07-15,99879.94,6269.94,93610.0,3700
2025-07-16,99529.25,6215.25,93314.0,3700
2025-07-17,100511.01,6161.01,94350.0,3700
2025-07-18,100233.87,6105.87,94128.0,3700
2025-07-21,100585.83,52002.83,48583.0,1900
2025-07-22,100263.32,74933.32,25330.0,1000
2025-07-23,100303.32,74933.32,25370.0,1000
2025-07-24,101422.28,6221.28,95201.0,3700
2025-07-25,103364.58,6165.58,97199.0,3700
2025-07-28,103418.12,6108.12,97310.0,3700
2025-07-29,103694.53,6051.53,97643.0,3700
2025-07-30,102066.53,6051.53,96015.0,3700
2025-07-31,100734.53,6051.53,94683.0,3700
2025-08-01,102621.53,6051.53,96570.0,3700
2025-08-04,102584.53,6051.53,96533.0,3700
2025-08-05,102066.53,6051.53,96015.0,3700
2025-08-06,103361.53,6051.53,97310.0,3700
2025-08-07,108615.53,6051.53,102564.0,3700
2025-08-08,105633.63,5992.63,99641.0,3700
2025-08-11,106040.63,5992.63,100048.0,3700
2025-08-12,106595.63,5992.63,100603.0,3700
2025-08-13,106484.63,5992.63,100492.0,3700
2025-08-14,105411.63,5992.63,99419.0,3700
2025-08-15,107668.63,5992.63,101676.0,3700
2025-08-18,108570.69,5932.69,102638.0,3700
2025-08-19,107844.78,5872.78,101972.0,3700
2025-08-20,110397.78,5872.78,104525.0,3700
2025-08-21,109559.33,5811.33,103748.0,3700
2025-08-22,114517.33,5811.33,108706.0,3700
2025-08-25,117825.84,8781.84,109044.0,3600
2025-08-26,124960.82,8716.82,116244.0,3600
2025-08-27,122731.36,8647.36,114084.0,3600
2025-08-28,128099.11,8579.11,119520.0,3600
2025-08-29,125399.81,8507.81,116892.0,3600
2025-09-01,124791.63,67497.63,57294.0,1800
2025-09-02,122001.63,67497.63,54504.0,1800
2025-09-03,122009.26,122009.26,0.0,0
2025-09-04,122009.26,122009.26,0.0,0
2025-09-05,122339.12,110583.12,11756.0,400
2025-09-08,122641.24,101760.24,20881.0,700
2025-09-09,121726.35,92886.35,28840.0,1000
2025-09-10,121821.48,84225.48,37596.0,1300
2025-09-11,123153.91,78453.91,44700.0,1500
2025-09-12,123758.85,6836.85,116922.0,3900
2025-09-15,125279.85,6836.85,118443.0,3900
2025-09-16,125240.85,6836.85,118404.0,3900
2025-09-17,124538.85,6836.85,117702.0,3900
2025-09-18,125201.85,6836.85,118365.0,3900
2025-09-19,125552.85,6836.85,118716.0,3900
2025-09-22,126956.85,6836.85,120120.0,3900
2025-09-23,124616.85,6836.85,117780.0,3900
2025-09-24,124140.38,111556.38,12584.0,400
2025-09-25,124911.33,8213.33,116698.0,3700
2025-09-26,123629.15,123629.15,0.0,0
2025-09-29,123629.15,123629.15,0.0,0
2025-09-30,123629.15,123629.15,0.0,0
2025-10-09,123629.15,123629.15,0.0,0
2025-10-10,119988.7,8028.7,111960.0,3600
2025-10-13,128124.7,8028.7,120096.0,3600
2025-10-14,124956.56,7956.56,117000.0,3600
2025-10-15,124884.56,7956.56,116928.0,3600
2025-10-16,121824.56,7956.56,113868.0,3600
2025-10-17,115740.56,7956.56,107784.0,3600
2025-10-20,126277.81,116518.81,9759.0,300
2025-10-21,132050.84,7980.84,124070.0,3800
2025-10-22,126502.84,7980.84,118522.0,3800
2025-10-23,122930.84,7980.84,114950.0,3800
2025-10-24,126236.84,7980.84,118256.0,3800
2025-10-27,130454.84,7980.84,122474.0,3800
2025-10-28,130606.84,7980.84,122626.0,3800
2025-10-29,131974.84,7980.84,123994.0,3800
2025-10-30,132506.84,7980.84,124526.0,3800
2025-10-31,129086.84,7980.84,121106.0,3800
2025-11-03,126692.84,7980.84,118712.0,3800
2025-11-04,123386.84,7980.84,115406.0,3800
2025-11-05,121162.4,109198.4,11964.0,400
2025-11-06,121203.97,109179.97,12024.0,400
2025-11-07,120997.64,109161.64,11836.0,400
2025-11-10,121183.27,109143.27,12040.0,400
2025-11-11,120884.82,109124.82,11760.0,400
2025-11-12,120650.62,109106.62,11544.0,400
2025-11-13,120626.7,120626.7,0.0,0
2025-11-14,120492.53,108968.53,11524.0,400
2025-11-17,120318.48,108950.48,11368.0,400
2025-11-18,120306.66,120306.66,0.0,0
2025-11-19,118083.64,8805.64,109278.0,3900
2025-11-20,117054.25,8673.25,108381.0,3900
2025-11-21,114160.92,5800.92,108360.0,4000
2025-11-24,114981.18,8394.18,106587.0,3900
2025-11-25,115562.92,104546.92,11016.0,400
2025-11-26,115549.21,104529.21,11020.0,400
2025-11-27,115639.48,104511.48,11128.0,400
2025-11-28,115665.73,104493.73,11172.0,400
2025-12-01,115887.9,104475.9,11412.0,400
2025-12-02,115609.96,104457.96,11152.0,400
2025-12-03,115628.16,104440.16,11188.0,400
2025-12-04,115614.35,104422.35,11192.0,400
2025-12-05,115648.52,104404.52,11244.0,400
2025-12-08,115782.64,104386.64,11396.0,400
2025-12-09,115750.81,115750.81,0.0,0
2025-12-10,115750.81,115750.81,0.0,0
2025-12-11,115750.81,115750.81,0.0,0
2025-12-12,115840.7,104592.7,11248.0,400
2025-12-15,115717.02,115717.02,0.0,0
2025-12-16,115562.92,104722.92,10840.0,400
2025-12-17,115773.3,104705.3,11068.0,400
2025-12-18,115659.62,104687.62,10972.0,400
2025-12-19,115737.88,104669.88,11068.0,400
2025-12-22,116020.05,96357.05,19663.0,700
2025-12-23,115932.68,6693.68,109239.0,3900
2025-12-24,116907.68,6693.68,110214.0,3900
2025-12-25,117102.68,6693.68,110409.0,3900
2025-12-26,116673.68,6693.68,109980.0,3900
2025-12-29,115815.68,6693.68,109122.0,3900
2025-12-30,115528.1,115528.1,0.0,0
2025-12-31,115528.1,115528.1,0.0,0
2026-01-05,116098.11,6962.11,109136.0,3800
2026-01-06,118198.45,6896.45,111302.0,3800
2026-01-07,119461.44,6829.44,112632.0,3800
2026-01-08,118785.96,6761.96,112024.0,3800
2026-01-09,119165.96,6761.96,112404.0,3800
2026-01-12,119593.17,62935.17,56658.0,1900
2026-01-13,115988.12,6206.12,109782.0,3800
2026-01-14,116140.12,6206.12,109934.0,3800
2026-01-15,118116.12,6206.12,111910.0,3800
2026-01-16,122752.12,6206.12,116546.0,3800
2026-01-19,122420.51,9237.51,113183.0,3700
2026-01-20,122068.78,6130.78,115938.0,3800
2026-01-21,125944.78,6130.78,119814.0,3800
2026-01-22,124513.94,9258.94,115255.0,3700
2026-01-23,126400.94,9258.94,117142.0,3700
2026-01-26,124382.6,66090.6,58292.0,1900
2026-01-27,126928.6,66090.6,60838.0,1900
2026-01-28,134452.09,8652.09,125800.0,3700
2026-01-29,132715.16,8580.16,124135.0,3700
2026-01-30,132050.93,8507.93,123543.0,3700
2026-02-02,121989.51,8436.51,113553.0,3700
2026-02-03,123136.51,8436.51,114700.0,3700
2026-02-04,120916.51,8436.51,112480.0,3700
2026-02-05,119196.71,109860.71,9336.0,300
2026-02-06,118470.65,6804.65,111666.0,3700
2026-02-09,123835.65,6804.65,117031.0,3700
2026-02-10,121578.65,6804.65,114774.0,3700
2026-02-11,119876.65,6804.65,113072.0,3700
2026-02-12,126203.65,6804.65,119399.0,3700
2026-02-13,124316.65,6804.65,117512.0,3700
2026-02-24,125278.65,6804.65,118474.0,3700
2026-02-25,127017.65,6804.65,120213.0,3700
2026-02-26,127239.65,6804.65,120435.0,3700
2026-02-27,125907.65,6804.65,119103.0,3700
2026-03-02,121985.65,6804.65,115181.0,3700
2026-03-03,122011.03,113392.03,8619.0,300
2026-03-04,121871.93,121871.93,0.0,0
2026-03-05,121871.93,121871.93,0.0,0
2026-03-06,121901.78,110349.78,11552.0,400
2026-03-09,121739.9,110331.9,11408.0,400
2026-03-10,122053.79,110313.79,11740.0,400
2026-03-11,121955.59,110295.59,11660.0,400
2026-03-12,121877.47,110277.47,11600.0,400
2026-03-13,121683.42,110259.42,11424.0,400
2026-03-16,121841.44,110241.44,11600.0,400
2026-03-17,121511.3,110223.3,11288.0,400
