date,side,code,name,strategy,price,raw_open,shares,gross_amount,commission,stamp_tax,slippage_cost,total_cost,cash_after,pnl,pnl_pct,reason
2025-06-19,BUY,sz000938,紫光股份,GridMartingale,23.0023,23.0,400,9200.92,5.0,0.0,0.92,5.92,90794.08,0.0,0.0,网格买入：现价 ¥23.100 位于 20 日区间 ¥23.000-¥24.980 的 5% 位置
2025-06-24,BUY,sz000938,紫光股份,GridMartingale,22.8923,22.89,300,6867.69,5.0,0.0,0.69,5.69,83921.39,0.0,0.0,网格买入：现价 ¥22.800 位于 20 日区间 ¥22.460-¥24.980 的 13% 位置
2025-06-25,BUY,sz000938,紫光股份,GridMartingale,23.3823,23.38,300,7014.7,5.0,0.0,0.7,5.7,76901.69,0.0,0.0,网格买入：现价 ¥23.320 位于 20 日区间 ¥22.350-¥24.980 的 37% 位置
2025-07-03,BUY,sz000938,紫光股份,GridMartingale,23.5023,23.5,300,7050.7,5.0,0.0,0.71,5.71,69845.99,0.0,0.0,网格买入：现价 ¥23.500 位于 20 日区间 ¥22.350-¥24.980 的 44% 位置
2025-07-08,BUY,sz000938,紫光股份,GridMartingale,23.4123,23.41,200,4682.47,5.0,0.0,0.47,5.47,65158.52,0.0,0.0,网格买入：现价 ¥23.380 位于 20 日区间 ¥22.350-¥24.980 的 39% 位置
2025-07-10,SELL,sz000938,紫光股份,GridMartingale,23.9976,24.0,700,16798.32,5.0,8.4,1.68,15.08,81943.44,706.31,4.39,网格上沿止盈：现价位于区间 81% 位置，浮盈 +3.2%
2025-07-11,SELL,sz000938,紫光股份,GridMartingale,24.0776,24.08,400,9631.04,5.0,4.82,0.96,10.78,91564.66,249.62,2.66,网格上沿止盈：现价位于区间 88% 位置，浮盈 +2.5%
2025-07-14,SELL,sz000938,紫光股份,GridMartingale,24.3276,24.33,200,4865.51,5.0,2.43,0.49,7.92,96422.74,154.28,3.28,网格上沿止盈：现价位于区间 98% 位置，浮盈 +3.2%
2025-07-15,SELL,sz000938,紫光股份,GridMartingale,24.1476,24.15,100,2414.76,5.0,1.21,0.24,6.45,98831.29,64.82,2.77,网格上沿止盈：现价位于区间 88% 位置，浮盈 +3.0%
2025-08-11,BUY,sz000938,紫光股份,GridMartingale,24.3024,24.3,400,9720.97,5.0,0.0,0.97,5.97,89105.32,0.0,0.0,网格买入：现价 ¥24.310 位于 20 日区间 ¥23.880-¥25.440 的 28% 位置
2025-08-14,SELL,sz000938,紫光股份,GridMartingale,25.2975,25.3,200,5059.49,5.0,2.53,0.51,8.04,94157.28,276.74,5.8,网格上沿止盈：现价位于区间 91% 位置，浮盈 +4.9%
2025-08-18,SELL,sz000938,紫光股份,GridMartingale,25.5974,25.6,100,2559.74,5.0,1.28,0.26,6.54,96710.75,121.97,5.02,网格上沿止盈：现价位于区间 77% 位置，浮盈 +4.5%
2025-08-19,SELL,sz000938,紫光股份,GridMartingale,26.6073,26.61,100,2660.73,5.0,1.33,0.27,6.6,99365.15,222.91,9.17,网格上沿止盈：现价位于区间 145% 位置，浮盈 +8.8%
2025-09-10,BUY,sz000938,紫光股份,GridMartingale,26.4626,26.46,300,7938.79,5.0,0.0,0.79,5.79,91421.36,0.0,0.0,网格买入：现价 ¥26.350 位于 20 日区间 ¥24.570-¥30.150 的 32% 位置
2025-09-11,BUY,sz000938,紫光股份,GridMartingale,26.6527,26.65,300,7995.8,5.0,0.0,0.8,5.8,83420.56,0.0,0.0,网格买入：现价 ¥26.510 位于 20 日区间 ¥24.880-¥30.150 的 31% 位置
2025-09-15,SELL,sz000938,紫光股份,GridMartingale,29.2671,29.27,300,8780.12,5.0,4.39,0.88,10.27,92191.29,1043.38,13.5,网格上沿止盈：现价位于区间 83% 位置，浮盈 +11.5%
2025-09-17,SELL,sz000938,紫光股份,GridMartingale,29.2471,29.25,200,5849.41,5.0,2.92,0.58,8.51,98032.78,526.63,9.91,网格上沿止盈：现价位于区间 87% 位置，浮盈 +11.3%
2025-09-18,SELL,sz000938,紫光股份,GridMartingale,29.4771,29.48,100,2947.71,5.0,1.47,0.29,6.77,100974.01,274.3,10.29,网格上沿止盈：现价位于区间 82% 位置，浮盈 +10.3%
2025-10-15,BUY,sz000938,紫光股份,GridMartingale,27.9528,27.95,300,8385.84,5.0,0.0,0.84,5.84,92583.17,0.0,0.0,网格买入：现价 ¥27.870 位于 20 日区间 ¥26.280-¥32.160 的 27% 位置
2025-10-16,BUY,sz000938,紫光股份,GridMartingale,28.0828,28.08,300,8424.84,5.0,0.0,0.84,5.84,84153.33,0.0,0.0,网格买入：现价 ¥28.430 位于 20 日区间 ¥26.280-¥32.160 的 37% 位置
2025-10-17,BUY,sz000938,紫光股份,GridMartingale,28.6229,28.62,200,5724.57,5.0,0.0,0.57,5.57,78423.76,0.0,0.0,网格买入：现价 ¥28.240 位于 20 日区间 ¥26.350-¥32.160 的 33% 位置
2025-10-20,BUY,sz000938,紫光股份,GridMartingale,27.5528,27.55,200,5510.55,5.0,0.0,0.55,5.55,72908.21,0.0,0.0,网格买入：现价 ¥27.090 位于 20 日区间 ¥26.360-¥32.160 的 13% 位置
2025-10-21,BUY,sz000938,紫光股份,GridMartingale,27.4727,27.47,200,5494.55,5.0,0.0,0.55,5.55,67408.66,0.0,0.0,网格买入：现价 ¥27.370 位于 20 日区间 ¥27.050-¥32.160 的 6% 位置
2025-10-22,BUY,sz000938,紫光股份,GridMartingale,27.7228,27.72,200,5544.55,5.0,0.0,0.55,5.55,61859.1,0.0,0.0,网格买入：现价 ¥28.050 位于 20 日区间 ¥27.050-¥32.160 的 20% 位置
2025-10-23,BUY,sz000938,紫光股份,GridMartingale,28.0028,28.0,200,5600.56,5.0,0.0,0.56,5.56,56253.54,0.0,0.0,网格买入：现价 ¥27.690 位于 20 日区间 ¥27.050-¥32.160 的 13% 位置
2025-10-24,BUY,sz000938,紫光股份,GridMartingale,27.5128,27.51,100,2751.28,5.0,0.0,0.28,5.28,53497.27,0.0,0.0,网格买入：现价 ¥27.370 位于 20 日区间 ¥27.050-¥32.160 的 6% 位置
2025-11-04,BUY,sz000938,紫光股份,GridMartingale,27.0727,27.07,100,2707.27,5.0,0.0,0.27,5.27,50785.0,0.0,0.0,网格买入：现价 ¥27.210 位于 20 日区间 ¥26.880-¥32.060 的 6% 位置
2025-12-16,BUY,sz000938,紫光股份,GridMartingale,24.3624,24.36,100,2436.24,5.0,0.0,0.24,5.24,48343.76,0.0,0.0,网格买入：现价 ¥24.420 位于 20 日区间 ¥24.010-¥26.150 的 19% 位置
2026-01-20,SELL,sz000938,紫光股份,GridMartingale,27.7872,27.79,1000,27787.22,6.95,13.89,2.78,23.62,76110.14,-208.58,-0.75,网格上沿止盈：现价位于区间 109% 位置，浮盈 +0.6%
2026-01-27,BUY,sz000938,紫光股份,GridMartingale,25.9326,25.93,200,5186.52,5.0,0.0,0.52,5.52,70918.62,0.0,0.0,网格买入：现价 ¥26.000 位于 20 日区间 ¥24.430-¥28.300 的 41% 位置
2026-01-28,BUY,sz000938,紫光股份,GridMartingale,26.1126,26.11,200,5222.52,5.0,0.0,0.52,5.52,65691.09,0.0,0.0,网格买入：现价 ¥25.880 位于 20 日区间 ¥24.470-¥28.300 的 37% 位置
2026-01-29,BUY,sz000938,紫光股份,GridMartingale,25.7326,25.73,200,5146.51,5.0,0.0,0.51,5.51,60539.58,0.0,0.0,网格买入：现价 ¥25.730 位于 20 日区间 ¥24.470-¥28.300 的 33% 位置
2026-01-30,BUY,sz000938,紫光股份,GridMartingale,25.2925,25.29,200,5058.51,5.0,0.0,0.51,5.51,55476.07,0.0,0.0,网格买入：现价 ¥25.520 位于 20 日区间 ¥24.470-¥28.300 的 27% 位置
