date,side,code,name,strategy,price,raw_open,shares,gross_amount,commission,stamp_tax,slippage_cost,total_cost,cash_after,pnl,pnl_pct,reason
2025-06-23,BUY,sh603019,中科曙光,ScenarioRouter,66.3166,66.31,100,6631.66,5.0,0.0,0.66,5.66,93363.34,0.0,0.0,网格买入：现价 ¥66.900 位于 20 日区间 ¥61.900-¥73.110 的 45% 位置
2025-06-24,BUY,sh603019,中科曙光,ScenarioRouter,66.8767,66.87,100,6687.67,5.0,0.0,0.67,5.67,86670.67,0.0,0.0,网格买入：现价 ¥66.640 位于 20 日区间 ¥61.900-¥73.110 的 42% 位置
2025-06-25,BUY,sh603019,中科曙光,ScenarioRouter,67.9068,67.9,1200,81488.15,20.37,0.0,8.15,28.52,5162.15,0.0,0.0,红利低波轮动：20日动量 +4.48%，量比 1.54，现价 > MA20×0.98（¥64.569）
2025-06-27,SELL,sh603019,中科曙光,ScenarioRouter,71.4629,71.47,700,50024.0,12.51,25.01,5.0,42.52,55148.63,2695.26,5.7,网格上沿止盈：现价位于区间 80% 位置，浮盈 +4.6%
2025-06-27,BUY,sh603019,中科曙光,ScenarioRouter,71.4771,71.47,600,42886.29,10.72,0.0,4.29,15.01,12251.62,0.0,0.0,多因子综合 +0.74（8 因子）| Top3: M1 momentum 20d +0.19 / vol price sync +0.13 / vol ratio +0.12
2025-06-30,BUY,sh603019,中科曙光,ScenarioRouter,70.297,70.29,100,7029.7,5.0,0.0,0.7,5.7,5216.91,0.0,0.0,红利低波轮动：20日动量 +10.40%，量比 1.03，现价 > MA20×0.98（¥65.386）
2025-07-01,SELL,sh603019,中科曙光,ScenarioRouter,70.113,70.12,700,49079.09,12.27,24.54,4.91,41.72,54259.2,1495.65,3.15,网格上沿止盈：现价位于区间 76% 位置，浮盈 +1.1%
2025-07-09,BUY,sh603019,中科曙光,ScenarioRouter,69.4369,69.43,700,48605.86,12.15,0.0,4.86,17.01,5641.19,0.0,0.0,红利低波轮动：20日动量 +1.38%，量比 1.12，现价 > MA20×0.98（¥67.239）
2025-07-10,SELL,sh603019,中科曙光,ScenarioRouter,68.4632,68.47,1400,95848.41,23.96,47.92,9.59,81.47,101417.71,-2773.2,-2.81,20日动量转负（-1.62%），趋势走坏
2025-07-10,BUY,sh603019,中科曙光,ScenarioRouter,68.4768,68.47,100,6847.68,5.0,0.0,0.68,5.68,94565.03,0.0,0.0,网格买入：现价 ¥68.430 位于 20 日区间 ¥66.150-¥73.110 的 33% 位置
2025-07-11,SELL,sh603019,中科曙光,ScenarioRouter,67.9732,67.98,100,6797.32,5.0,3.4,0.68,9.08,101353.95,-63.76,-0.93,20日动量转负（-1.99%），趋势走坏
2025-07-11,BUY,sh603019,中科曙光,ScenarioRouter,67.9868,67.98,100,6798.68,5.0,0.0,0.68,5.68,94550.27,0.0,0.0,网格买入：现价 ¥67.980 位于 20 日区间 ¥66.150-¥72.880 的 27% 位置
2025-07-14,BUY,sh603019,中科曙光,ScenarioRouter,68.9969,68.99,1200,82796.28,20.7,0.0,8.28,28.98,11733.29,0.0,0.0,红利低波轮动：20日动量 +0.47%，量比 1.55，现价 > MA20×0.98（¥67.132）
2025-07-15,SELL,sh603019,中科曙光,ScenarioRouter,68.7131,68.72,1300,89327.07,22.33,44.66,8.93,75.93,100993.36,-360.59,-0.4,20日动量转负（-0.17%），趋势走坏
2025-07-15,BUY,sh603019,中科曙光,ScenarioRouter,68.7269,68.72,100,6872.69,5.0,0.0,0.69,5.69,94115.68,0.0,0.0,网格买入：现价 ¥68.700 位于 20 日区间 ¥66.150-¥72.880 的 38% 位置
2025-07-16,BUY,sh603019,中科曙光,ScenarioRouter,69.877,69.87,1200,83852.38,20.96,0.0,8.38,29.35,10242.33,0.0,0.0,红利低波轮动：20日动量 +2.67%，量比 1.89，现价 > MA20×0.98（¥67.215）
2025-07-25,SELL,sh603019,中科曙光,ScenarioRouter,69.1931,69.2,1300,89951.0,22.49,44.98,9.0,76.46,100125.87,-867.49,-0.96,20日动量转负（-2.53%），趋势走坏
2025-07-25,BUY,sh603019,中科曙光,ScenarioRouter,69.2069,69.2,100,6920.69,5.0,0.0,0.69,5.69,93200.18,0.0,0.0,网格买入：现价 ¥69.100 位于 20 日区间 ¥67.910-¥72.880 的 24% 位置
2025-07-28,BUY,sh603019,中科曙光,ScenarioRouter,70.6671,70.66,1200,84800.48,21.2,0.0,8.48,29.68,8378.5,0.0,0.0,红利低波轮动：20日动量 +0.61%，量比 2.41，现价 > MA20×0.98（¥67.695）
2025-07-29,SELL,sh603019,中科曙光,ScenarioRouter,69.1731,69.18,1300,89925.01,22.48,44.96,8.99,76.44,98236.06,-1889.81,-2.06,20日动量转负（-1.45%），趋势走坏
2025-07-30,BUY,sh603019,中科曙光,ScenarioRouter,70.097,70.09,1300,91126.11,22.78,0.0,9.11,31.89,7087.17,0.0,0.0,红利低波轮动：20日动量 +1.49%，量比 1.42，现价 > MA20×0.98（¥67.695）
2025-08-04,SELL,sh603019,中科曙光,ScenarioRouter,67.7932,67.8,1300,88131.19,22.03,44.07,8.81,74.91,95152.26,-3083.81,-3.38,20日动量转负（-0.83%），趋势走坏
2025-08-04,BUY,sh603019,中科曙光,ScenarioRouter,67.8068,67.8,100,6780.68,5.0,0.0,0.68,5.68,88366.58,0.0,0.0,网格买入：现价 ¥68.090 位于 20 日区间 ¥67.910-¥70.660 的 7% 位置
2025-08-07,BUY,sh603019,中科曙光,ScenarioRouter,68.9269,68.92,100,6892.69,5.0,0.0,0.69,5.69,81468.89,0.0,0.0,网格买入：现价 ¥68.920 位于 20 日区间 ¥67.710-¥70.660 的 41% 位置
2025-08-08,BUY,sh603019,中科曙光,ScenarioRouter,68.6669,68.66,100,6866.69,5.0,0.0,0.69,5.69,74597.2,0.0,0.0,网格买入：现价 ¥68.600 位于 20 日区间 ¥67.710-¥70.660 的 30% 位置
2025-08-11,SELL,sh603019,中科曙光,ScenarioRouter,67.9932,68.0,300,20397.96,5.1,10.2,2.04,17.34,94979.86,-172.39,-0.84,20日动量转负（-1.06%），趋势走坏
2025-08-11,BUY,sh603019,中科曙光,ScenarioRouter,68.0068,68.0,100,6800.68,5.0,0.0,0.68,5.68,88174.18,0.0,0.0,网格买入：现价 ¥68.080 位于 20 日区间 ¥67.710-¥70.660 的 13% 位置
2025-08-12,SELL,sh603019,中科曙光,ScenarioRouter,68.2232,68.23,100,6822.32,5.0,3.41,0.68,9.09,94988.09,8.23,0.12,20日动量转负（-0.71%），趋势走坏
2025-08-12,BUY,sh603019,中科曙光,ScenarioRouter,68.2368,68.23,100,6823.68,5.0,0.0,0.68,5.68,88159.41,0.0,0.0,网格买入：现价 ¥68.210 位于 20 日区间 ¥67.710-¥70.660 的 17% 位置
2025-08-13,SELL,sh603019,中科曙光,ScenarioRouter,69.1931,69.2,100,6919.31,5.0,3.46,0.69,9.15,95070.26,82.17,1.2,20日动量转负（-0.85%），趋势走坏
2025-08-14,BUY,sh603019,中科曙光,ScenarioRouter,70.007,70.0,1200,84008.4,21.0,0.0,8.4,29.4,11040.85,0.0,0.0,红利低波轮动：20日动量 +0.06%，量比 1.93，现价 > MA20×0.98（¥67.757）
2025-08-15,SELL,sh603019,中科曙光,ScenarioRouter,73.1727,73.18,600,43903.61,10.98,21.95,4.39,37.32,54911.54,1855.98,4.42,网格上沿止盈：现价位于区间 216% 位置，浮盈 +5.8%
2025-08-15,BUY,sh603019,中科曙光,ScenarioRouter,73.1873,73.18,600,43912.39,10.98,0.0,4.39,15.37,10988.17,0.0,0.0,多因子综合 +0.65（8 因子）| Top3: vol price sync +0.13 / M1 momentum 20d +0.12 / vol ratio +0.12
2025-08-19,SELL,sh603019,中科曙光,ScenarioRouter,74.4925,74.5,600,44695.53,11.17,22.35,4.47,37.99,55650.17,2647.31,6.3,网格上沿止盈：现价位于区间 76% 位置，浮盈 +4.0%
