date,equity,cash,position_value,shares
2025-06-18,100000.0,100000.0,0.0,0
2025-06-19,100000.0,100000.0,0.0,0
2025-06-20,100000.0,100000.0,0.0,0
2025-06-23,100000.0,100000.0,0.0,0
2025-06-24,99735.41,12571.41,87164.0,200
2025-06-25,100887.41,12571.41,88316.0,200
2025-06-26,100524.84,56733.84,43791.0,100
2025-06-27,100184.84,56733.84,43451.0,100
2025-06-30,100954.84,56733.84,44221.0,100
2025-07-01,101118.35,12458.35,88660.0,200
2025-07-02,100612.55,56900.55,43712.0,100
2025-07-03,89717.55,56900.55,32817.0,100
2025-07-04,91180.86,24150.86,67030.0,200
2025-07-07,90605.91,24069.91,66536.0,200
2025-07-08,90783.73,23989.73,66794.0,200
2025-07-09,90139.82,23909.82,66230.0,200
2025-07-10,89796.38,23830.38,65966.0,200
2025-07-11,89917.19,23751.19,66166.0,200
2025-07-14,89695.09,89695.09,0.0,0
2025-07-15,89532.41,24868.41,64664.0,200
2025-07-16,88963.01,24791.01,64172.0,200
2025-07-17,88434.21,24714.21,63720.0,200
2025-07-18,89675.42,24637.42,65038.0,200
2025-07-21,88569.47,24559.47,64010.0,200
2025-07-22,88910.98,24482.98,64428.0,200
2025-07-23,90705.62,24405.62,66300.0,200
2025-07-24,90637.28,90637.28,0.0,0
2025-07-25,90637.28,90637.28,0.0,0
2025-07-28,90637.28,90637.28,0.0,0
2025-07-29,90637.28,90637.28,0.0,0
2025-07-30,90637.28,90637.28,0.0,0
2025-07-31,90637.28,90637.28,0.0,0
2025-08-01,89773.89,23813.89,65960.0,200
2025-08-04,89380.12,89380.12,0.0,0
2025-08-05,89380.12,89380.12,0.0,0
2025-08-06,89380.12,89380.12,0.0,0
2025-08-07,89380.12,89380.12,0.0,0
2025-08-08,89380.12,89380.12,0.0,0
2025-08-11,89380.12,89380.12,0.0,0
2025-08-12,89380.12,89380.12,0.0,0
2025-08-13,88982.8,22720.8,66262.0,200
2025-08-14,91052.8,22720.8,68332.0,200
2025-08-15,91126.8,22720.8,68406.0,200
2025-08-18,92164.8,22720.8,69444.0,200
2025-08-19,90671.17,22679.17,67992.0,200
2025-08-20,92777.17,22679.17,70098.0,200
2025-08-21,94833.11,22637.11,72196.0,200
2025-08-22,99273.82,22593.82,76680.0,200
2025-08-25,98562.51,22546.51,76016.0,200
2025-08-26,99101.15,22501.15,76600.0,200
2025-08-27,97201.15,22501.15,74700.0,200
2025-08-28,101887.15,22501.15,79386.0,200
2025-08-29,96955.55,22455.55,74500.0,200
2025-09-01,98023.55,22455.55,75568.0,200
2025-09-02,98157.55,22455.55,75702.0,200
2025-09-03,97141.55,22455.55,74686.0,200
2025-09-04,92645.55,22455.55,70190.0,200
2025-09-05,93911.55,22455.55,71456.0,200
2025-09-08,96535.55,22455.55,74080.0,200
2025-09-09,95193.55,22455.55,72738.0,200
2025-09-10,96095.55,22455.55,73640.0,200
2025-09-11,97943.55,22455.55,75488.0,200
2025-09-12,97863.55,22455.55,75408.0,200
2025-09-15,98455.55,22455.55,76000.0,200
2025-09-16,98027.55,22455.55,75572.0,200
2025-09-17,100333.55,22455.55,77878.0,200
2025-09-18,103948.54,22408.54,81540.0,200
2025-09-19,102759.56,22359.56,80400.0,200
2025-09-22,104899.56,22359.56,82540.0,200
2025-09-23,105971.06,64091.06,41880.0,100
2025-09-24,110159.06,64091.06,46068.0,100
2025-09-25,107871.63,17141.63,90730.0,200
