date,side,code,name,strategy,price,raw_open,shares,gross_amount,commission,stamp_tax,slippage_cost,total_cost,cash_after,pnl,pnl_pct,reason
2025-06-30,BUY,sh603986,兆易创新,MultiFactor,128.3828,128.37,700,89867.99,22.47,0.0,8.99,31.45,10109.55,0.0,0.0,多因子综合 +0.63（8 因子）| Top3: M1 momentum 20d +0.20 / T2 ma alignment +0.10 / vol price sync +0.09
2025-07-11,SELL,sh603986,兆易创新,MultiFactor,117.8882,117.9,700,82521.75,20.63,41.26,8.25,70.14,92569.4,-7430.6,-8.27,触发 -8% 止损（当前 -8.1%）
2025-08-19,BUY,sh603986,兆易创新,MultiFactor,125.4925,125.48,700,87844.78,21.96,0.0,8.78,30.74,4702.66,0.0,0.0,多因子综合 +0.64（8 因子）| Top3: M1 momentum 20d +0.15 / T2 ma alignment +0.10 / T1 ma20 bias +0.09
2025-08-25,SELL,sh603986,兆易创新,MultiFactor,158.9841,159.0,700,111288.87,27.82,55.64,11.13,94.6,115908.06,23338.66,26.56,达到 +15% 止盈（当前 +20.2%）
2025-08-25,BUY,sh603986,兆易创新,MultiFactor,159.0159,159.0,600,95409.54,23.85,0.0,9.54,33.39,20474.67,0.0,0.0,多因子综合 +0.91（8 因子）| Top3: M1 momentum 20d +0.20 / M2 momentum 60d +0.15 / T3 breakout 60d +0.13
2025-09-15,SELL,sh603986,兆易创新,MultiFactor,193.4906,193.51,600,116094.39,29.02,58.05,11.61,98.68,136481.99,20573.93,21.56,达到 +15% 止盈（当前 +19.6%）
2025-09-15,BUY,sh603986,兆易创新,MultiFactor,193.5294,193.51,600,116117.61,29.03,0.0,11.61,40.64,20335.35,0.0,0.0,多因子综合 +0.80（8 因子）| Top3: M1 momentum 20d +0.20 / M2 momentum 60d +0.15 / vol price sync +0.13
2025-10-10,SELL,sh603986,兆易创新,MultiFactor,225.4775,225.5,600,135286.47,33.82,67.64,13.53,114.99,155520.35,19038.37,16.39,达到 +15% 止盈（当前 +16.5%）
2025-10-10,BUY,sh603986,兆易创新,MultiFactor,225.5225,225.5,600,135313.53,33.83,0.0,13.53,47.36,20172.99,0.0,0.0,多因子综合 +0.76（8 因子）| Top3: M1 momentum 20d +0.20 / M2 momentum 60d +0.15 / vol price sync +0.13
2025-10-15,SELL,sh603986,兆易创新,MultiFactor,195.5304,195.55,600,117318.27,29.33,58.66,11.73,99.72,137403.27,-18117.08,-13.39,触发 -8% 止损（当前 -13.1%）
2025-10-23,BUY,sh603986,兆易创新,MultiFactor,206.0006,205.98,600,123600.36,30.9,0.0,12.36,43.26,13772.01,0.0,0.0,多因子综合 +0.51（8 因子）| Top3: M1 momentum 20d +0.20 / M2 momentum 60d +0.15 / T2 ma alignment +0.10
2025-10-28,SELL,sh603986,兆易创新,MultiFactor,236.4763,236.5,600,141885.81,35.47,70.94,14.19,120.6,155551.41,18148.14,14.68,达到 +15% 止盈（当前 +18.0%）
2025-10-28,BUY,sh603986,兆易创新,MultiFactor,236.5237,236.5,600,141914.19,35.48,0.0,14.19,49.67,13601.74,0.0,0.0,多因子综合 +0.86（8 因子）| Top3: M1 momentum 20d +0.20 / M2 momentum 60d +0.15 / T3 breakout 60d +0.13
2025-11-12,SELL,sh603986,兆易创新,MultiFactor,212.9787,213.0,600,127787.22,31.95,63.89,12.78,108.62,141293.12,-14258.29,-10.04,触发 -8% 止损（当前 -8.3%）
2025-12-25,BUY,sh603986,兆易创新,MultiFactor,223.0223,223.0,600,133813.38,33.45,0.0,13.38,46.83,7446.29,0.0,0.0,多因子综合 +0.50（8 因子）| Top3: M1 momentum 20d +0.20 / M2 momentum 60d +0.12 / T1 ma20 bias +0.11
2026-01-08,SELL,sh603986,兆易创新,MultiFactor,258.9741,259.0,600,155384.46,38.85,77.69,15.54,132.08,162714.21,21421.09,16.0,达到 +15% 止盈（当前 +17.7%）
2026-01-08,BUY,sh603986,兆易创新,MultiFactor,259.0259,259.0,500,129512.95,32.38,0.0,12.95,45.33,33168.88,0.0,0.0,多因子综合 +0.80（8 因子）| Top3: M1 momentum 20d +0.20 / M2 momentum 60d +0.15 / vol price sync +0.13
2026-01-15,BUY,sh603986,兆易创新,MultiFactor,249.635,249.61,100,24963.5,6.24,0.0,2.5,8.74,8199.14,0.0,0.0,多因子综合 +0.55（8 因子）| Top3: M1 momentum 20d +0.20 / M2 momentum 60d +0.15 / T1 ma20 bias +0.11
2026-01-22,SELL,sh603986,兆易创新,MultiFactor,319.968,320.0,600,191980.8,48.0,95.99,19.2,163.19,200035.96,37321.75,24.15,达到 +15% 止盈（当前 +19.5%）
2026-01-22,BUY,sh603986,兆易创新,MultiFactor,320.032,320.0,500,160016.0,40.0,0.0,16.0,56.0,39979.95,0.0,0.0,多因子综合 +0.61（8 因子）| Top3: M1 momentum 20d +0.20 / M2 momentum 60d +0.15 / T1 ma20 bias +0.12
