date,side,code,name,strategy,price,raw_open,shares,gross_amount,commission,stamp_tax,slippage_cost,total_cost,cash_after,pnl,pnl_pct,reason
2025-06-20,BUY,sz000034,神州数码,CrossBorderDca,35.9036,35.9,2600,93349.33,23.34,0.0,9.33,32.67,6627.33,0.0,0.0,跨境定投：现价 ¥35.980 < MA60×0.95（¥36.788），RSI=33.7，量比=1.27
2025-07-28,SELL,sz000034,神州数码,CrossBorderDca,40.9759,40.98,2600,106537.35,26.63,53.27,10.65,90.56,113084.77,13084.77,14.01,达到 +10% 止盈（当前 +10.7%）
2025-10-23,BUY,sz000034,神州数码,CrossBorderDca,39.3839,39.38,2700,106336.63,26.58,0.0,10.63,37.22,6721.55,0.0,0.0,跨境定投：现价 ¥39.120 < MA60×0.95（¥40.461），RSI=32.2，量比=0.86
2025-11-04,SELL,sz000034,神州数码,CrossBorderDca,43.2257,43.23,2700,116709.33,29.18,58.35,11.67,99.2,123343.35,10258.58,9.64,达到 +10% 止盈（当前 +10.4%）
2025-11-27,BUY,sz000034,神州数码,CrossBorderDca,40.394,40.39,2900,117142.71,29.29,0.0,11.71,41.0,6171.35,0.0,0.0,跨境定投：现价 ¥39.990 < MA60×0.95（¥40.630），RSI=26.9，量比=1.03
2025-12-17,SELL,sz000034,神州数码,CrossBorderDca,37.0263,37.03,2900,107376.26,26.84,53.69,10.74,91.27,113467.08,-9876.27,-8.43,触发 -8% 止损（当前 -8.4%）
2025-12-17,BUY,sz000034,神州数码,CrossBorderDca,37.0337,37.03,2900,107397.74,26.85,0.0,10.74,37.59,6042.49,0.0,0.0,跨境定投：现价 ¥37.000 < MA60×0.95（¥39.624），RSI=31.6，量比=1.08
2026-01-12,SELL,sz000034,神州数码,CrossBorderDca,41.3959,41.4,2900,120047.99,30.01,60.02,12.01,102.04,126000.45,12533.37,11.67,达到 +10% 止盈（当前 +11.0%）
2026-02-03,BUY,sz000034,神州数码,CrossBorderDca,37.1737,37.17,3200,118955.89,29.74,0.0,11.89,41.63,7014.82,0.0,0.0,跨境定投：现价 ¥36.750 < MA60×0.95（¥38.183），RSI=26.2，量比=0.85
2026-03-24,SELL,sz000034,神州数码,CrossBorderDca,33.5466,33.55,3200,107349.26,26.84,53.67,10.74,91.25,114283.57,-11716.88,-9.85,触发 -8% 止损（当前 -11.2%）
2026-03-24,BUY,sz000034,神州数码,CrossBorderDca,33.5534,33.55,3200,107370.74,26.84,0.0,10.74,37.58,6885.99,0.0,0.0,跨境定投：现价 ¥33.020 < MA60×0.95（¥36.695），RSI=32.5，量比=1.05
2026-04-21,SELL,sz000034,神州数码,CrossBorderDca,37.2763,37.28,3200,119284.07,29.82,59.64,11.93,101.39,126080.6,11797.03,10.98,达到 +10% 止盈（当前 +11.8%）
2026-05-22,BUY,sz000034,神州数码,CrossBorderDca,28.3028,28.3,4200,118871.89,29.72,0.0,11.89,41.6,7178.99,0.0,0.0,跨境定投：现价 ¥28.010 < MA60×0.95（¥34.996），RSI=31.4，量比=1.33
2026-05-28,SELL,sz000034,神州数码,CrossBorderDca,25.9974,26.0,4200,109189.08,27.3,54.59,10.92,92.81,116286.18,-9794.42,-8.24,触发 -8% 止损（当前 -8.6%）
2026-05-28,BUY,sz000034,神州数码,CrossBorderDca,26.0026,26.0,4200,109210.92,27.3,0.0,10.92,38.22,7047.96,0.0,0.0,跨境定投：现价 ¥25.880 < MA60×0.95（¥34.379），RSI=21.8，量比=0.93
2026-06-09,SELL,sz000034,神州数码,CrossBorderDca,23.2977,23.3,4200,97850.21,24.46,48.93,9.79,83.17,104824.79,-11461.4,-10.49,触发 -8% 止损（当前 -11.3%）
2026-06-11,BUY,sz000034,神州数码,CrossBorderDca,23.0823,23.08,4300,99253.92,24.81,0.0,9.92,34.74,5546.05,0.0,0.0,跨境定投：现价 ¥23.170 < MA60×0.95（¥32.147），RSI=27.8，量比=0.88
2026-06-17,SELL,sz000034,神州数码,CrossBorderDca,26.3774,26.38,4300,113422.66,28.36,56.71,11.34,96.41,118883.64,14058.85,14.16,达到 +10% 止盈（当前 +14.6%）
