date,equity,cash,position_value,shares
2025-06-18,100000.0,100000.0,0.0,0
2025-06-19,100000.0,100000.0,0.0,0
2025-06-20,100000.0,100000.0,0.0,0
2025-06-23,100000.0,100000.0,0.0,0
2025-06-24,100000.0,100000.0,0.0,0
2025-06-25,100000.0,100000.0,0.0,0
2025-06-26,100000.0,100000.0,0.0,0
2025-06-27,100000.0,100000.0,0.0,0
2025-06-30,98680.55,10109.55,88571.0,700
2025-07-01,96923.55,10109.55,86814.0,700
2025-07-02,94795.55,10109.55,84686.0,700
2025-07-03,93913.55,10109.55,83804.0,700
2025-07-04,93304.55,10109.55,83195.0,700
2025-07-07,94676.55,10109.55,84567.0,700
2025-07-08,95306.55,10109.55,85197.0,700
2025-07-09,93738.55,10109.55,83629.0,700
2025-07-10,92751.55,10109.55,82642.0,700
2025-07-11,92569.4,92569.4,0.0,0
2025-07-14,92569.4,92569.4,0.0,0
2025-07-15,92569.4,92569.4,0.0,0
2025-07-16,92569.4,92569.4,0.0,0
2025-07-17,92569.4,92569.4,0.0,0
2025-07-18,92569.4,92569.4,0.0,0
2025-07-21,92569.4,92569.4,0.0,0
2025-07-22,92569.4,92569.4,0.0,0
2025-07-23,92569.4,92569.4,0.0,0
2025-07-24,92569.4,92569.4,0.0,0
2025-07-25,92569.4,92569.4,0.0,0
2025-07-28,92569.4,92569.4,0.0,0
2025-07-29,92569.4,92569.4,0.0,0
2025-07-30,92569.4,92569.4,0.0,0
2025-07-31,92569.4,92569.4,0.0,0
2025-08-01,92569.4,92569.4,0.0,0
2025-08-04,92569.4,92569.4,0.0,0
2025-08-05,92569.4,92569.4,0.0,0
2025-08-06,92569.4,92569.4,0.0,0
2025-08-07,92569.4,92569.4,0.0,0
2025-08-08,92569.4,92569.4,0.0,0
2025-08-11,92569.4,92569.4,0.0,0
2025-08-12,92569.4,92569.4,0.0,0
2025-08-13,92569.4,92569.4,0.0,0
2025-08-14,92569.4,92569.4,0.0,0
2025-08-15,92569.4,92569.4,0.0,0
2025-08-18,92569.4,92569.4,0.0,0
2025-08-19,90984.66,4702.66,86282.0,700
2025-08-20,93609.66,4702.66,88907.0,700
2025-08-21,100714.66,4702.66,96012.0,700
2025-08-22,110318.66,4702.66,105616.0,700
2025-08-25,115154.67,20474.67,94680.0,600
2025-08-26,113114.67,20474.67,92640.0,600
2025-08-27,115652.67,20474.67,95178.0,600
2025-08-28,119144.67,20474.67,98670.0,600
2025-08-29,115862.67,20474.67,95388.0,600
2025-09-01,125402.67,20474.67,104928.0,600
2025-09-02,126074.67,20474.67,105600.0,600
2025-09-03,123128.67,20474.67,102654.0,600
2025-09-04,112862.67,20474.67,92388.0,600
2025-09-05,116210.67,20474.67,95736.0,600
2025-09-08,118772.67,20474.67,98298.0,600
2025-09-09,114764.67,20474.67,94290.0,600
2025-09-10,117248.67,20474.67,96774.0,600
2025-09-11,126926.67,20474.67,106452.0,600
2025-09-12,134600.67,20474.67,114126.0,600
2025-09-15,134899.35,20335.35,114564.0,600
2025-09-16,133831.35,20335.35,113496.0,600
2025-09-17,132295.35,20335.35,111960.0,600
2025-09-18,134863.35,20335.35,114528.0,600
2025-09-19,131455.35,20335.35,111120.0,600
2025-09-22,137341.35,20335.35,117006.0,600
2025-09-23,136777.35,20335.35,116442.0,600
2025-09-24,140215.35,20335.35,119880.0,600
2025-09-25,138781.35,20335.35,118446.0,600
