date,side,code,name,strategy,price,raw_open,shares,gross_amount,commission,stamp_tax,slippage_cost,total_cost,cash_after,pnl,pnl_pct,reason
2025-06-19,BUY,sz000977,浪潮信息,ScenarioRouter,48.9049,48.9,200,9780.98,5.0,0.0,0.98,5.98,90214.02,0.0,0.0,网格买入：现价 ¥49.000 位于 20 日区间 ¥48.310-¥53.050 的 15% 位置
2025-06-20,SELL,sz000977,浪潮信息,ScenarioRouter,48.2952,48.3,200,9659.03,5.0,4.83,0.97,10.8,99863.23,-136.77,-1.4,20日动量转负（-3.79%），趋势走坏
2025-06-24,BUY,sz000977,浪潮信息,ScenarioRouter,48.7149,48.71,200,9742.97,5.0,0.0,0.97,5.97,90115.25,0.0,0.0,网格买入：现价 ¥48.140 位于 20 日区间 ¥47.710-¥53.050 的 8% 位置
2025-06-25,SELL,sz000977,浪潮信息,ScenarioRouter,49.505,49.51,200,9901.01,5.0,4.95,0.99,10.94,100006.31,143.09,1.47,20日动量转负（-1.16%），趋势走坏
2025-06-25,BUY,sz000977,浪潮信息,ScenarioRouter,49.515,49.51,200,9902.99,5.0,0.0,0.99,5.99,90098.32,0.0,0.0,网格买入：现价 ¥49.460 位于 20 日区间 ¥47.210-¥53.050 的 39% 位置
2025-06-26,BUY,sz000977,浪潮信息,ScenarioRouter,50.6751,50.67,1600,81080.11,20.27,0.0,8.11,28.38,8997.94,0.0,0.0,红利低波轮动：20日动量 +3.84%，量比 1.88，现价 > MA20×0.98（¥48.638）
2025-07-03,SELL,sz000977,浪潮信息,ScenarioRouter,49.3151,49.32,1800,88767.12,22.19,44.38,8.88,75.45,97698.49,-2307.82,-2.54,20日动量转负（-1.06%），趋势走坏
2025-07-03,BUY,sz000977,浪潮信息,ScenarioRouter,49.3249,49.32,100,4932.49,5.0,0.0,0.49,5.49,92761.0,0.0,0.0,网格买入：现价 ¥49.390 位于 20 日区间 ¥47.210-¥53.050 的 37% 位置
2025-07-04,SELL,sz000977,浪潮信息,ScenarioRouter,50.5949,50.6,100,5059.49,5.0,2.53,0.51,8.04,97812.96,114.47,2.32,20日动量转负（-0.88%），趋势走坏
2025-07-08,BUY,sz000977,浪潮信息,ScenarioRouter,49.735,49.73,100,4973.5,5.0,0.0,0.5,5.5,92834.46,0.0,0.0,网格买入：现价 ¥49.710 位于 20 日区间 ¥47.210-¥53.050 的 43% 位置
2025-07-09,BUY,sz000977,浪潮信息,ScenarioRouter,51.8052,51.8,1600,82888.29,20.72,0.0,8.29,29.01,9925.45,0.0,0.0,多因子综合 +0.55（8 因子）| Top3: vol price sync +0.13 / vol ratio +0.11 / M2 momentum 60d +0.10
2025-07-14,SELL,sz000977,浪潮信息,ScenarioRouter,52.4948,52.5,800,41995.8,10.5,21.0,4.2,35.7,51889.76,713.11,1.73,网格上沿止盈：现价位于区间 100% 位置，浮盈 +1.0%
2025-07-14,BUY,sz000977,浪潮信息,ScenarioRouter,52.5052,52.5,800,42004.2,10.5,0.0,4.2,14.7,9875.06,0.0,0.0,多因子综合 +0.60（8 因子）| Top3: M1 momentum 20d +0.14 / T3 breakout 60d +0.10 / T2 ma alignment +0.10
2025-07-16,SELL,sz000977,浪潮信息,ScenarioRouter,55.3045,55.31,800,44243.58,11.06,22.12,4.42,37.61,54085.45,2755.89,6.65,网格上沿止盈：现价位于区间 152% 位置，浮盈 +7.0%
2025-07-16,BUY,sz000977,浪潮信息,ScenarioRouter,55.3155,55.31,800,44252.42,11.06,0.0,4.42,15.49,9821.96,0.0,0.0,多因子综合 +0.91（8 因子）| Top3: M1 momentum 20d +0.20 / M2 momentum 60d +0.14 / vol price sync +0.13
2025-07-17,SELL,sz000977,浪潮信息,ScenarioRouter,54.4146,54.42,800,43531.65,10.88,21.77,4.35,37.0,53320.96,1554.32,3.71,网格上沿止盈：现价位于区间 78% 位置，浮盈 +1.3%
2025-07-17,BUY,sz000977,浪潮信息,ScenarioRouter,54.4254,54.42,800,43540.35,10.89,0.0,4.35,15.24,9769.72,0.0,0.0,多因子综合 +0.64（8 因子）| Top3: M1 momentum 20d +0.20 / M2 momentum 60d +0.12 / T1 ma20 bias +0.11
2025-07-18,SELL,sz000977,浪潮信息,ScenarioRouter,55.3345,55.34,800,44267.57,11.07,22.13,4.43,37.63,54004.09,251.98,0.57,网格上沿止盈：现价位于区间 86% 位置，浮盈 +1.1%
2025-07-18,BUY,sz000977,浪潮信息,ScenarioRouter,55.3455,55.34,800,44276.43,11.07,0.0,4.43,15.5,9716.6,0.0,0.0,多因子综合 +0.62（8 因子）| Top3: M1 momentum 20d +0.20 / M2 momentum 60d +0.13 / T1 ma20 bias +0.11
2025-07-21,SELL,sz000977,浪潮信息,ScenarioRouter,55.1345,55.14,800,44107.59,11.03,22.05,4.41,37.49,53791.1,434.24,1.0,网格上沿止盈：现价位于区间 86% 位置，浮盈 +0.6%
2025-07-21,BUY,sz000977,浪潮信息,ScenarioRouter,55.1455,55.14,800,44116.41,11.03,0.0,4.41,15.44,9663.66,0.0,0.0,多因子综合 +0.54（8 因子）| Top3: M1 momentum 20d +0.20 / T1 ma20 bias +0.11 / M2 momentum 60d +0.10
2025-08-01,SELL,sz000977,浪潮信息,ScenarioRouter,55.7744,55.78,800,44619.54,11.15,22.31,4.46,37.93,54249.74,390.61,0.88,网格上沿止盈：现价位于区间 88% 位置，浮盈 +1.0%
2025-08-01,BUY,sz000977,浪潮信息,ScenarioRouter,55.7856,55.78,800,44628.46,11.16,0.0,4.46,15.62,9610.12,0.0,0.0,多因子综合 +0.76（8 因子）| Top3: M1 momentum 20d +0.19 / vol price sync +0.13 / vol ratio +0.11
2025-08-13,SELL,sz000977,浪潮信息,ScenarioRouter,56.4844,56.49,800,45187.48,11.3,22.59,4.52,38.41,54763.71,1006.14,2.28,网格上沿止盈：现价位于区间 86% 位置，浮盈 +1.4%
2025-08-13,BUY,sz000977,浪潮信息,ScenarioRouter,56.4956,56.49,800,45196.52,11.3,0.0,4.52,15.82,9555.89,0.0,0.0,多因子综合 +0.62（8 因子）| Top3: vol price sync +0.13 / T3 breakout 60d +0.11 / vol ratio +0.10
2025-08-14,SELL,sz000977,浪潮信息,ScenarioRouter,58.4542,58.46,800,46763.32,11.69,23.38,4.68,39.75,56284.14,2152.65,4.83,网格上沿止盈：现价位于区间 134% 位置，浮盈 +4.1%
2025-08-14,BUY,sz000977,浪潮信息,ScenarioRouter,58.4658,58.46,800,46772.68,11.69,0.0,4.68,16.37,9499.77,0.0,0.0,多因子综合 +0.84（8 因子）| Top3: M1 momentum 20d +0.14 / T3 breakout 60d +0.13 / vol price sync +0.13
2025-08-15,SELL,sz000977,浪潮信息,ScenarioRouter,58.5441,58.55,800,46835.32,11.71,23.42,4.68,39.81,56299.96,1663.4,3.69,网格上沿止盈：现价位于区间 103% 位置，浮盈 +2.0%
2025-08-15,BUY,sz000977,浪潮信息,ScenarioRouter,58.5559,58.55,800,46844.68,11.71,0.0,4.68,16.4,9443.56,0.0,0.0,多因子综合 +0.71（8 因子）| Top3: M2 momentum 60d +0.13 / M1 momentum 20d +0.12 / T1 ma20 bias +0.10
2025-08-18,SELL,sz000977,浪潮信息,ScenarioRouter,58.9541,58.96,800,47163.28,11.79,23.58,4.72,40.09,56571.48,540.61,1.16,网格上沿止盈：现价位于区间 76% 位置，浮盈 +0.5%
2025-08-18,BUY,sz000977,浪潮信息,ScenarioRouter,58.9659,58.96,800,47172.72,11.79,0.0,4.72,16.51,9386.97,0.0,0.0,多因子综合 +0.56（8 因子）| Top3: M2 momentum 60d +0.14 / M1 momentum 20d +0.12 / T1 ma20 bias +0.10
2025-08-19,SELL,sz000977,浪潮信息,ScenarioRouter,60.7439,60.75,800,48595.14,12.15,24.3,4.86,41.31,57945.66,1711.3,3.65,网格上沿止盈：现价位于区间 110% 位置，浮盈 +3.9%
2025-08-19,BUY,sz000977,浪潮信息,ScenarioRouter,60.7561,60.75,800,48604.86,12.15,0.0,4.86,17.01,9328.65,0.0,0.0,多因子综合 +0.84（8 因子）| Top3: M1 momentum 20d +0.20 / M2 momentum 60d +0.15 / vol price sync +0.12
2025-08-20,SELL,sz000977,浪潮信息,ScenarioRouter,59.4941,59.5,800,47595.24,11.9,23.8,4.76,40.46,56888.19,416.05,0.88,网格上沿止盈：现价位于区间 80% 位置，浮盈 +0.3%
2025-08-20,BUY,sz000977,浪潮信息,ScenarioRouter,59.5059,59.5,800,47604.76,11.9,0.0,4.76,16.66,9271.53,0.0,0.0,多因子综合 +0.56（8 因子）| Top3: M1 momentum 20d +0.20 / M2 momentum 60d +0.15 / T1 ma20 bias +0.11
