date,equity,cash,position_value,shares
2025-09-23,109154.16,109154.16,0.0,0
2025-09-24,109154.16,109154.16,0.0,0
2025-09-25,117253.74,10783.74,106470.0,1400
2025-09-26,111569.74,10783.74,100786.0,1400
2025-09-29,112423.74,10783.74,101640.0,1400
2025-09-30,114971.74,10783.74,104188.0,1400
2025-10-09,117127.74,10783.74,106344.0,1400
2025-10-10,108307.74,10783.74,97524.0,1400
2025-10-13,109455.74,10783.74,98672.0,1400
2025-10-14,104191.74,10783.74,93408.0,1400
2025-10-15,105605.74,10783.74,94822.0,1400
2025-10-16,105157.74,10783.74,94374.0,1400
2025-10-17,100957.74,10783.74,90174.0,1400
2025-10-20,101433.74,10783.74,90650.0,1400
2025-10-21,104877.74,10783.74,94094.0,1400
2025-10-22,103911.74,10783.74,93128.0,1400
2025-10-23,102735.74,10783.74,91952.0,1400
2025-10-24,105703.74,10783.74,94920.0,1400
2025-10-27,106557.74,10783.74,95774.0,1400
2025-10-28,106221.74,10783.74,95438.0,1400
2025-10-29,109833.74,10783.74,99050.0,1400
2025-10-30,107901.74,10783.74,97118.0,1400
2025-10-31,102105.74,10783.74,91322.0,1400
2025-11-03,101636.45,101636.45,0.0,0
2025-11-04,101636.45,101636.45,0.0,0
2025-11-05,101636.45,101636.45,0.0,0
2025-11-06,101636.45,101636.45,0.0,0
2025-11-07,101636.45,101636.45,0.0,0
2025-11-10,101636.45,101636.45,0.0,0
2025-11-11,101636.45,101636.45,0.0,0
2025-11-12,101636.45,101636.45,0.0,0
2025-11-13,101636.45,101636.45,0.0,0
2025-11-14,101636.45,101636.45,0.0,0
2025-11-17,101636.45,101636.45,0.0,0
2025-11-18,101636.45,101636.45,0.0,0
2025-11-19,101636.45,101636.45,0.0,0
2025-11-20,101636.45,101636.45,0.0,0
2025-11-21,101636.45,101636.45,0.0,0
2025-11-24,101636.45,101636.45,0.0,0
2025-11-25,101636.45,101636.45,0.0,0
2025-11-26,101636.45,101636.45,0.0,0
2025-11-27,101636.45,101636.45,0.0,0
2025-11-28,101636.45,101636.45,0.0,0
2025-12-01,101636.45,101636.45,0.0,0
2025-12-02,101636.45,101636.45,0.0,0
2025-12-03,101636.45,101636.45,0.0,0
2025-12-04,101636.45,101636.45,0.0,0
2025-12-05,101636.45,101636.45,0.0,0
2025-12-08,101636.45,101636.45,0.0,0
2025-12-09,99336.11,9204.11,90132.0,1400
2025-12-10,97404.11,9204.11,88200.0,1400
2025-12-11,94814.11,9204.11,85610.0,1400
2025-12-12,96774.11,9204.11,87570.0,1400
2025-12-15,96592.11,9204.11,87388.0,1400
2025-12-16,93974.11,9204.11,84770.0,1400
2025-12-17,93916.05,93916.05,0.0,0
2025-12-18,93916.05,93916.05,0.0,0
2025-12-19,93916.05,93916.05,0.0,0
2025-12-22,93916.05,93916.05,0.0,0
2025-12-23,94666.75,10166.75,84500.0,1300
2025-12-24,96616.75,10166.75,86450.0,1300
2025-12-25,96395.75,10166.75,86229.0,1300
2025-12-26,97266.75,10166.75,87100.0,1300
2025-12-29,98072.75,10166.75,87906.0,1300
2025-12-30,97994.75,10166.75,87828.0,1300
2025-12-31,96746.75,10166.75,86580.0,1300
2026-01-05,98410.75,10166.75,88244.0,1300
2026-01-06,98683.75,10166.75,88517.0,1300
2026-01-07,97812.75,10166.75,87646.0,1300
2026-01-08,97422.75,10166.75,87256.0,1300
2026-01-09,99736.75,10166.75,89570.0,1300
2026-01-12,102167.75,10166.75,92001.0,1300
2026-01-13,98124.75,10166.75,87958.0,1300
2026-01-14,100581.75,10166.75,90415.0,1300
2026-01-15,98735.75,10166.75,88569.0,1300
2026-01-16,98683.75,10166.75,88517.0,1300
2026-01-19,95706.75,10166.75,85540.0,1300
2026-01-20,94042.75,10166.75,83876.0,1300
2026-01-21,95732.75,10166.75,85566.0,1300
2026-01-22,94783.75,10166.75,84617.0,1300
2026-01-23,94510.75,10166.75,84344.0,1300
2026-01-26,94711.83,94711.83,0.0,0
2026-01-27,94711.83,94711.83,0.0,0
2026-01-28,94711.83,94711.83,0.0,0
2026-01-29,94711.83,94711.83,0.0,0
2026-01-30,94711.83,94711.83,0.0,0
2026-02-02,94711.83,94711.83,0.0,0
2026-02-03,94711.83,94711.83,0.0,0
2026-02-04,94711.83,94711.83,0.0,0
2026-02-05,94711.83,94711.83,0.0,0
2026-02-06,94711.83,94711.83,0.0,0
2026-02-09,94711.83,94711.83,0.0,0
2026-02-10,94711.83,94711.83,0.0,0
2026-02-11,94711.83,94711.83,0.0,0
2026-02-12,94711.83,94711.83,0.0,0
2026-02-13,94711.83,94711.83,0.0,0
2026-02-24,94711.83,94711.83,0.0,0
2026-02-25,94711.83,94711.83,0.0,0
2026-02-26,94711.83,94711.83,0.0,0
2026-02-27,94711.83,94711.83,0.0,0
2026-03-02,94711.83,94711.83,0.0,0
2026-03-03,94711.83,94711.83,0.0,0
2026-03-04,94711.83,94711.83,0.0,0
2026-03-05,94711.83,94711.83,0.0,0
2026-03-06,94711.83,94711.83,0.0,0
2026-03-09,94711.83,94711.83,0.0,0
2026-03-10,94711.83,94711.83,0.0,0
2026-03-11,95171.45,7881.45,87290.0,1400
2026-03-12,96501.45,7881.45,88620.0,1400
2026-03-13,94387.45,7881.45,86506.0,1400
2026-03-16,92721.45,7881.45,84840.0,1400
2026-03-17,90537.45,7881.45,82656.0,1400
2026-03-18,90704.99,90704.99,0.0,0
2026-03-19,91235.1,5275.1,85960.0,1400
2026-03-20,91455.79,91455.79,0.0,0
2026-03-23,91455.79,91455.79,0.0,0
2026-03-24,91455.79,91455.79,0.0,0
2026-03-25,91455.79,91455.79,0.0,0
2026-03-26,91455.79,91455.79,0.0,0
2026-03-27,91455.79,91455.79,0.0,0
2026-03-30,91455.79,91455.79,0.0,0
2026-03-31,91455.79,91455.79,0.0,0
2026-04-01,91455.79,91455.79,0.0,0
2026-04-02,89523.37,10213.37,79310.0,1400
2026-04-03,90113.4,90113.4,0.0,0
2026-04-07,90113.4,90113.4,0.0,0
2026-04-08,90113.4,90113.4,0.0,0
2026-04-09,94726.41,10135.41,84591.0,1300
2026-04-10,97885.41,10135.41,87750.0,1300
2026-04-13,98977.41,10135.41,88842.0,1300
2026-04-14,98522.41,10135.41,88387.0,1300
2026-04-15,99679.41,10135.41,89544.0,1300
2026-04-16,98899.41,10135.41,88764.0,1300
2026-04-17,98834.41,10135.41,88699.0,1300
2026-04-20,105191.41,10135.41,95056.0,1300
2026-04-21,102805.64,10024.64,92781.0,1300
2026-04-22,106484.64,10024.64,96460.0,1300
2026-04-23,106003.64,10024.64,95979.0,1300
2026-04-24,107329.64,10024.64,97305.0,1300
2026-04-27,105132.64,10024.64,95108.0,1300
2026-04-28,102103.64,10024.64,92079.0,1300
2026-04-29,103988.64,10024.64,93964.0,1300
2026-04-30,100699.64,10024.64,90675.0,1300
2026-05-06,105210.64,10024.64,95186.0,1300
2026-05-07,105236.64,10024.64,95212.0,1300
2026-05-08,109448.64,10024.64,99424.0,1300
2026-05-11,108824.64,10024.64,98800.0,1300
2026-05-12,105093.64,10024.64,95069.0,1300
2026-05-13,110618.64,10024.64,100594.0,1300
2026-05-14,103104.64,10024.64,93080.0,1300
2026-05-15,101297.64,10024.64,91273.0,1300
2026-05-18,101817.64,10024.64,91793.0,1300
2026-05-19,103923.64,10024.64,93899.0,1300
2026-05-20,102623.64,10024.64,92599.0,1300
2026-05-21,96227.64,10024.64,86203.0,1300
2026-05-22,97310.39,97310.39,0.0,0
2026-05-25,97310.39,97310.39,0.0,0
2026-05-26,97310.39,97310.39,0.0,0
2026-05-27,97310.39,97310.39,0.0,0
2026-05-28,97310.39,97310.39,0.0,0
2026-05-29,97310.39,97310.39,0.0,0
2026-06-01,97310.39,97310.39,0.0,0
2026-06-02,97310.39,97310.39,0.0,0
2026-06-03,97310.39,97310.39,0.0,0
2026-06-04,97310.39,97310.39,0.0,0
2026-06-05,97310.39,97310.39,0.0,0
2026-06-08,97310.39,97310.39,0.0,0
2026-06-09,97310.39,97310.39,0.0,0
2026-06-10,97310.39,97310.39,0.0,0
2026-06-11,97310.39,97310.39,0.0,0
2026-06-12,97310.39,97310.39,0.0,0
2026-06-15,97310.39,97310.39,0.0,0
2026-06-16,97310.39,97310.39,0.0,0
2026-06-17,97310.39,97310.39,0.0,0
2026-06-18,97310.39,97310.39,0.0,0
